int32 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,bool 17,bool 18,bool 19,bool 20,string2 21,int32 22,string2 23,string2 24,int32 25,string2 26,string2 27,int32 28,string2 29,string2 30,int32 31,string2 32,string2 33,int32 34,string2 35,string2 36,int32 37,string2 38,string2 39,int32 40,string2 41,string2 42,int32 43,string2 44,string2 45,int32 46,string2 47,string2 48,int32 49,string2 50,string2 51,int32 52,int32 53,int32 54,int32 55,int32 56,int32 57,int32 58,int32 59,int32 60,int32 61,int32 62,int32 63,int32 64,int32 65,int32 66,int32 67,int32 68,int32 69,int32 70,int32 71,bool 72,bool 73,bool 74
10202016,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_03_495","FLAG_MAIN_03_515",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202017,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_03_495","FLAG_MAIN_03_590",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202018,"A2020_dbef_40","A2020_dbef_199","A2020_dbef_40","A2020_dbef_199","A2020_dbef_40","A2020_dbef_199","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_03_590","FLAG_MAIN_04_140",0,"FLAG_MAIN_05_010","FLAG_SUB_S050_043_001",0,"FLAG_SUB_S050_043_003","FLAG_IS_CLEAR_S050_043",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202019,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_CLEAR_S050_042","FLAG_SUB_S050_043_001",0,"FLAG_SUB_S050_043_003","FLAG_IS_CLEAR_S050_043",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202020,"A2028_daft_10","A2028_daft_360","P2028_daft_10","P2028_daft_350","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_13_100",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202021,"P2028_daft_10","P2028_daft_360","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_100","FLAG_MAIN_13_170",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202022,"A2028_daft_350","A2028_daft_450","Z2028_daft_350","Z2028_daft_450","P2028_daft_360","P2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_170","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202023,"A2028_daft_350","A2028_daft_450","Z2028_daft_350","Z2028_daft_450","P2028_daft_360","P2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_170","FLAG_MAIN_13_180",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202024,"A2028_daft_350","A2028_daft_450","Z2028_daft_350","Z2028_daft_450","P2028_daft_360","P2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_180","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202025,"P2028_daft_10","P2028_daft_360","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_100","FLAG_MAIN_13_144",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202026,"P2028_daft_10","P2028_daft_360","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_144","FLAG_MAIN_13_170",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202027,"P2028_daft_10","P2028_daft_360","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_144","FLAG_MAIN_13_149",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202028,"P2028_daft_10","P2028_daft_360","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_149","FLAG_MAIN_13_170",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202029,"A2028_daft_350","A2028_daft_450","Z2028_daft_350","Z2028_daft_450","P2028_daft_360","P2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_170","FLAG_MAIN_13_175",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202030,"P2028_daft_10","P2028_daft_360","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_13_154","FLAG_MAIN_13_170",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202058,"A2020_dbef_160","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_080_059_001","FLAG_IS_CLEAR_S080_059",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202059,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_080_060_002","FLAG_SUB_080_060_003",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202060,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_080_060_002","FLAG_SUB_080_060_004",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202061,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_080_060_002","FLAG_SUB_080_060_005",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202062,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_080_060_002","FLAG_SUB_080_060_006",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202063,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_080_060_002","FLAG_SUB_080_060_007",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202064,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_080_060_016","FLAG_SUB_080_060_003",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202070,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_CLEAR_S050_043","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202071,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_001","FLAG_SUB_050_152_006",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202072,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_006","FLAG_SUB_050_152_015",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202073,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_002","FLAG_SUB_050_152_007",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202074,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_007","FLAG_SUB_050_152_016",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202075,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_003","FLAG_SUB_050_152_008",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202076,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_008","FLAG_SUB_050_152_017",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202077,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_004","FLAG_SUB_050_152_009",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202078,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_009","FLAG_SUB_050_152_018",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202079,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_005","FLAG_SUB_050_152_010",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202080,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_010","FLAG_SUB_050_152_019",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202081,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_03_700","FLAG_IS_CLEAR_S050_041",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202082,"A2020_dbef_160","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_CLEAR_S050_041","FLAG_SUB_S050_042_001",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202083,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_012","FLAG_IS_CLEAR_S050_152",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202091,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_001","FLAG_SUB_050_152_021",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202092,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_003","FLAG_SUB_050_152_022",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202093,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_002","FLAG_SUB_050_152_023",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202094,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_050_152_005","FLAG_SUB_050_152_024",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202100,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_03_460","FLAG_MAIN_03_590",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202101,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_03_640","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202102,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_03_640","FLAG_MAIN_03_700",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202103,"A2028_daft_310","A2028_daft_350","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_13_100",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202110,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_04_000","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202111,"A2028_daft_290","A2028_daft_440","P2028_daft_290","P2028_daft_440","Z2028_daft_290","Z2028_daft_440","","","P2028_daft_350","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_09_090","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10202112,"Common","","","","","","","","P2028_daft_350","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
