string2 0,string2 1,float 2,string2 3,float 4,string2 5,float 6,string2 7,float 8,string2 9,float 10,string2 11,float 12,string2 13,float 14,string2 15,float 16,string2 17,float 18,string2 19,float 20
"e011","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e011_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e012","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e012_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e013","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e013_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e014","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e014_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e015","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e015_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e017","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e018","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e019","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e020","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e021","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e022","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e023","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e030","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e031","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e032","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e033","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e050","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e051","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e052","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e053","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e058","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e059","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e074","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e076","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e079","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e080","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e102","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e200","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e204","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e206","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e502","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e504","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e505","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e506","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e516","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e533","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e534","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e538","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e543","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e554","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e562","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e563","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e564","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e565","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e600","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e602","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e603","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e604","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"e606","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"ev006_1","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fd01_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fd01_02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fd02_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fe01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fe02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fe03","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fe04","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"ff01_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg04_fn01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg04_in01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg04_out01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg07_d01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg07_d02","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg07_d03","l_scarf01",0.3,"r_scarf01",0.3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg07_m01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg07_m02","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg07_m03","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fg07_u01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fn01_01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fn02_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fn06_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fn07_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fq01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fq02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fr01_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fr01_01b","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fr01_02","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fs01_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fs01_02","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fs03_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fs04_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"ft01_01","l_scarf01",0.3,"r_scarf01",0.3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"ft01_02","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"ft02_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"ft02_02","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"ft03_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"fw01_01","l_scarf01",1,"r_scarf01",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m060_120_c18","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m060_120_c19","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m060_120_c20","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m060_120_c21","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c03","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c04","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c05","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c06","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c07","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c08","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c09","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c10","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c11","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c12","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c13","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c14","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c15","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c16","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c17","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c18","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c19","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c20","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c21","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c22","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m080_110_c23","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m110_060_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m110_060_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m110_060_c06","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m110_090_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m110_090_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m110_090_c06","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m110_090_c07","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m110_090_c08","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m110_090_c09","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m120_030_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m120_030_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m120_030_c07","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m120_030_c08","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m120_030_c09","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m140_050_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m140_050_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m140_050_c03","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m140_050_c06","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m140_050_c09","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m190_080_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m190_080_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m190_080_c03","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c03","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c04","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c05","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c06","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c07","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c08","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c09","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c10","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c11","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c12","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c13","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c14","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c15","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c16","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c17","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c18","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c19","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c20","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c21","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m300_140_c22","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m340_040_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m340_040_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m340_040_c03","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m340_040_c07","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m340_040_c08","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m420_110_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m420_110_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m420_110_c03","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m420_110_c04","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m420_110_c05","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m420_110_c07","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m420_110_c08","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_021_c08","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c13","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c14","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c15","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c16","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c17","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c18","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c20","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c21","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c22","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c23","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c24","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c25","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c26","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c27","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c28","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m430_040_c29","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c01","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c09","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c10","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c22","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c25","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c26","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c27","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c28","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c29","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c30","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c31","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_030_c32","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_080_c06","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
