int 0,string3 1,int 2,string2 3,string2 4,bool 5,string2 6,int 7,int 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int 35,int 36,float 37,float 38,float 39,float 40,int 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int 50,int 51,int 52,int 53,string2 54,string2 55,int 56
11001207,"",11,"","",0,"f00electgate00",1,0,"","","","","",0,0,-37.649,-1.801,6.514,68.478,0,0,1,1,"wall_cl",5,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001208,"",11,"","",0,"d1001floorcable00",1,1,"","","","","",0,0,0,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001300,"",11,"obj_shield_a01","",0,"f00electshield00",1,0,"","","","","",0,0,-35.113,1.3,-16.31,68.478,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001301,"",11,"obj_shield_a02","",0,"f00electshield00",1,0,"","","","","",0,0,-35.807,1.3,-14.451,68.478,0,0,1,1,"wall_cl",10,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001302,"",11,"obj_shield_a03","",0,"f00electshield00",1,0,"","","","","",0,0,-36.505,1.3,-12.679,68.478,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001304,"",11,"obj_shield_b01","",0,"f00electshield00",1,0,"","","","","",0,0,-49.32,1.3,-22.39,65,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001305,"",11,"obj_shield_b02","",0,"f00electshield00",1,0,"","","","","",0,0,-50.155,1.3,-20.678,65,0,0,1,1,"wall_cl",10,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001306,"",11,"obj_shield_b03","",0,"f00electshield00",1,0,"","","","","",0,0,-50.962,1.3,-18.909,65,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001307,"",11,"obj_shield_c01","",0,"f00electshield00",1,0,"","","","","",0,0,-37.172,-0.6,5.388,68.478,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001308,"",11,"obj_shield_c02","",0,"f00electshield00",1,0,"","","","","",0,0,-38.063,-0.6,7.613,68.478,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001400,"",-1,"lookat_01","",0,"f00iconobj00",1,0,"","","","","",0,0,18.038,2,-1.587,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001401,"",-1,"lookat_02","",0,"f00iconobj00",1,0,"","","","","",0,0,12.068,2,-0.726,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001402,"",-1,"lookat_03","",0,"f00iconobj00",1,0,"","","","","",0,0,-4.693,2,-10.19,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001502,"",52,"s200_146_001","",1,"ef_f_mov_121_ga",1,0,"","","","","",0,0,34.494,-3.452,36.165,-90,0,0,1,1,"",0,0,0,0,0,4,160,360,1,1,4,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001600,"",53,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-35.636,-1.289,7.244,74.635,0,0,1,1,"cam_cl",5,4,0.5,1,0,0,0,0,0,0,0,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001601,"",54,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-35.961,-1.801,5.889,74.336,0,0,1,1,"wall_cl",1.5,4,1.5,1,0,0,0,0,0,0,0,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001602,"",54,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-36.795,-1.801,8.922,74.336,0,0,1,1,"wall_cl",1.5,4,1.5,1,0,0,0,0,0,0,0,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11001603,"",54,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-35.725,0.7,7.35,74.336,0,0,1,1,"wall_cl",6,2,1,1,0,0,0,0,0,0,0,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
