int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
2051011,4021001,0,-1,"",0,0,"11","chr759","27","","","",2.5,30,-122,0,1,1,-1,-1,-1,-1,"symbol03","ba02","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,4,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051012,60600010,0,-1,"",0,0,"12","chr759","29","","","",-5,30,-122,0,1,1,-1,-1,-1,-1,"symbol03","ba02","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,4,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051013,4021008,0,-1,"",0,0,"13","chr307","30","","","",2.5,31,-125,0,1,1,-1,-1,-1,-1,"fly","f001","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,2,6,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,2,0,0,3,5,"",0,3,0,6,30,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051014,4024005,0,-1,"",0,0,"14","chr759","35","","","",5,30,-122,0,1,1,-1,-1,-1,-1,"symbol03","ba02","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,4,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051015,4021006,0,-1,"",0,0,"15","chr466","37","","","",-7.5,30,-130,0,1,1,-1,-1,-1,-1,"","bd01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,8,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051016,5051002,0,-1,"",0,0,"16","chr055","39","","","",-7.5,30,-126,0,1,1,-1,-1,-1,-1,"","ba01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,2,2,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,6,5,"",0,3,0,6,30,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051017,5021003,0,-1,"",0,0,"17","chr759","40","","","",-7.5,30,-122,0,1,1,-1,-1,-1,-1,"symbol03","ba02","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,4,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051018,4021005,0,-1,"",0,0,"18","chr307","45","","","",-4,33,-120,0,1,1,-1,-1,-1,-1,"fly","f001","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,2,6,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,2,0,0,3,5,"",0,3,0,6,30,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051019,90510,0,-1,"",0,0,"19","chr759","50","","","",7.5,30,-122,0,1,1,-1,-1,-1,-1,"symbol03","ba02","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,4,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051020,90438,0,-1,"",0,0,"20","chr759","53","","","",-10,30,-122,0,1,1,-1,-1,-1,-1,"symbol03","ba02","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,4,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051021,90595,0,-1,"",0,0,"21","chr759","56","","","",10,30,-122,0,1,1,-1,-1,-1,-1,"symbol03","ba02","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,4,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051022,91004,0,-1,"",0,0,"22","chr307","60","","","",4,32,-120,0,1,1,-1,-1,-1,-1,"fly","f001","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,2,6,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,2,0,0,3,5,"",0,3,0,6,30,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051023,4123002,0,-1,"",0,0,"23","chr466","61","","","",7.5,30,-130,0,1,1,-1,-1,-1,-1,"","bd01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,8,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051024,4022003,0,-1,"",0,0,"24","chr055","62","","","",7.5,30,-126,0,1,1,-1,-1,-1,-1,"","ba01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,2,2,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,6,5,"",0,3,0,6,30,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051025,4021006,0,-1,"",0,0,"25","chr466","63","","","",-10,30,-130,0,1,1,-1,-1,-1,-1,"","bd01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,8,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051026,4021006,0,-1,"",0,0,"26","chr307","64","","","",0,33,-120,0,1,1,-1,-1,-1,-1,"fly","f001","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,2,6,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,2,0,0,3,5,"",0,3,0,6,30,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051027,4040001,0,-1,"",0,0,"27","chr015","65","","","",0,31,-117.832,0,1,1,-1,-1,-1,-1,"","bn01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,2,0,0,3,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051028,5041601,0,-1,"",0,0,"28","chr466","70","","","",10,30,-130,0,1,1,-1,-1,-1,-1,"","bd01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,0,0,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,1,1,1,1,0,0,0,0,8,5,"",0,3,0,4,15,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051029,91008,0,-1,"",0,0,"29","chr055","75","","","",-10,30,-126,0,1,1,-1,-1,-1,-1,"","ba01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,2,2,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,6,5,"",0,3,0,6,30,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
2051030,90380,0,-1,"",0,0,"30","chr055","80","","","",10,30,-126,0,1,1,-1,-1,-1,-1,"","ba01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,1,0,0,150,0,0,0,360,1,2,2,"","",5,1,"",0,90,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,0,1,1,0,0,0,0,6,5,"",0,3,0,6,30,4,"",0,3,1,-1,"",0,0,0,-1,"","",""
