int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
214068,2,"rumor005","mob063010101",0,0,0,"","","e517","",0,60,"F01",0,0,-25.518,0.055,27.264,208.121,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214070,1,"AfterQuakeMob_9","mob151",0,0,0,"","","e517","",0,60,"F01",0,0,-8.457,0.055,1.664,216.894,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214072,1,"","mob091010101",0,0,0,"","","e517","",0,60,"F01",0,0,-30.517,0.054,16.875,177.122,0,0,1,1,2,0,0.5,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214074,1,"","mob071020101",0,0,0,"","","e517","",0,60,"F01",0,0,-24.466,0.054,22.086,202.261,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214086,1,"mob_0122","mob083020101",0,0,0,"","","e517","",0,60,"F01",0,0,-22.084,0.055,11.494,203.93,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214097,1,"mob_0151","mob063020101",0,0,0,"","","e517","",0,60,"F01",0,0,-12.02,0.055,4.491,214.31,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214165,1,"mob_0151","mob083020101",0,0,0,"","","e517","",0,60,"F01",0,0,-25.334,0.054,11.77,202.448,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214191,1,"mob_0100","mob003020101",0,0,0,"","","e517","",0,60,"F01",0,0,-30.159,0.054,24.025,169.779,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214192,1,"","mob071010101",0,0,0,"","","e517","",0,60,"F01",0,0,-25.973,0.054,25.565,167.275,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214193,2,"rumor010","mob071020101",0,0,0,"","","e517","",0,60,"F01",0,0,-2.882,0.054,0.926,210.268,0,0,1,1,1,0,2,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214194,1,"mob_0135","mob153010101",0,0,0,"","","e517","",0,60,"F01",0,0,6.17,0.055,-7.615,262.297,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214195,2,"rumor013","mob153010101",0,0,0,"","","e517","",0,0,"F01",0,0,-27.361,0.055,25.723,175.056,0,0,1,1,1,0,2,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
214196,2,"rumor014","mob153010101",0,0,0,"","","e517","",0,0,"F01",0,0,-23.73,0.055,25.898,-164.769,0,0,1,1,1,0,2,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
214197,2,"rumor015","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-20.29,-0.2,14.853,90,0,0,0,0,1,0,2.2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214198,2,"rumor016","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-20.051,-0.2,12.244,-16.655,0,0,0,0,1,-2,2,-1,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214199,2,"rumor017","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-19.185,-0.2,11.44,-16.655,0,0,0,0,1,-4,2.25,-2.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214200,2,"rumor018","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-25.229,-0.2,20.423,-16.655,0,0,0,0,1,-1,2,-0.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214201,2,"rumor019","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-21.233,-0.2,13.293,-16.655,0,0,0,0,1,-3,2,-2.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214202,2,"rumor020","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-22.334,-0.2,20.092,-16.655,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214203,2,"rumor021","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-23.006,-0.2,16.299,-16.655,0,0,0,0,1,-2,2.25,-1,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214204,2,"rumor022","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,2.234,-0.2,-1.015,-16.655,0,0,0,0,1,-1,2,-1,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214205,2,"rumor023","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-24.759,-0.2,19.595,-16.655,0,0,0,0,1,-2.5,2.25,-1,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214206,2,"rumor024","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-3.879,-0.2,1.647,-16.655,0,0,0,0,1,-2,2,-2,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214207,2,"rumor025","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-17.513,-0.2,10.096,-16.655,0,0,0,0,1,-4,2,-3,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214208,2,"rumor026","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-24.402,-0.2,19.096,-16.655,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214209,2,"rumor027","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-16.734,-0.2,9.625,-16.655,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214210,2,"rumor028","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-23.986,-0.2,18.449,-16.655,0,0,0,0,1,-0.5,2,-0.25,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214211,2,"rumor029","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-19.78,-0.2,11.978,-16.655,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214212,2,"rumor030","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-22.52,-0.2,15.001,-16.655,0,0,0,0,1,-1,2,-0.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214213,2,"rumor031","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-17.197,-0.2,9.803,-16.655,0,0,0,0,1,-3,2.25,-2,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214214,2,"rumor032","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-21.303,-0.2,16.76,-16.655,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214215,2,"rumor033","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-23.225,-0.2,16.737,-16.655,0,0,0,0,1,-1,2,-0.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214216,2,"rumor034","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,3.159,-0.2,-1.371,-16.655,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214217,2,"rumor035","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-7.92,-0.2,3.607,-16.655,0,0,0,0,1,-2,2,-3,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214218,2,"rumor036","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-19.001,-0.2,11.268,-16.655,0,0,0,0,1,-5,2,-3,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214219,2,"rumor037","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-20.734,-0.2,12.995,-16.655,0,0,0,0,1,0,1.8,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214220,2,"rumor038","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-21.778,-0.2,14.048,-16.655,0,0,0,0,1,-1,2,-0.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214221,2,"rumor039","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-16.004,-0.2,8.867,-16.655,0,0,0,0,1,-2,2,-1,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214222,2,"rumor040","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,1.223,-0.2,-0.4,-16.655,0,0,0,0,1,-2,2,-2,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214223,2,"rumor041","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-5.385,-0.2,2.087,-16.655,0,0,0,0,1,-1,2.25,-1,15,0,0,"","","",1,0,1,-1,"","","","","",""
214224,2,"rumor042","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-12.401,-0.2,5.754,-16.655,0,0,0,0,1,-1,2,-0.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214225,2,"rumor043","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-15.307,-0.2,8.12,-16.655,0,0,0,0,1,-2,2,-2,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214226,2,"rumor044","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-23.682,-0.2,17.462,-16.655,0,0,0,0,1,-2,2.5,-1,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214227,2,"rumor046","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-0.399,-0.2,0.118,-16.655,0,0,0,0,1,-2.5,2.25,-2.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214228,2,"rumor045","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-13.195,-0.2,6.196,-16.655,0,0,0,0,1,-2,2.5,-1,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214229,2,"rumor047","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-11.47,-0.2,5.011,-16.655,0,0,0,0,1,-2,2.25,-1,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214230,2,"rumor048","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-13.828,-0.2,6.85,-16.655,0,0,0,0,1,-1,2,-0.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214231,2,"rumor049","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,0.209,-0.2,-0.125,-16.655,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214232,2,"rumor050","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-6.588,-0.2,2.923,-16.655,0,0,0,0,1,-2,2.25,-2,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214233,2,"rumor051","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-18.562,-0.2,10.919,-16.655,0,0,0,0,1,-3,2,-2,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214234,2,"rumor052","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-9.77,-0.2,4.268,-16.655,0,0,0.1,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214235,2,"rumor053","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-10.442,-0.2,4.797,-16.655,0,0,0.1,0,1,-2,2,-2,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214236,2,"rumor054","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-15.249,-0.2,8.123,-16.655,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214237,2,"rumor004","mob003",0,0,0,"","","e517","",0,60,"F01",0,0,-1.485,-0.2,0.801,200,0,0,0,0,1,0,2.25,1,3,0,0,"","","",1,0,0,-1,"","","","","",""
214238,2,"rumor007","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-26.799,-0.2,21.391,-16.655,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214239,2,"rumor002","mob003",0,0,0,"","","e517","",0,0,"F01",0,0,-23.26,-0.2,20.824,90,0,0,0,0,1,-1,2,-0.5,-1,0,0,"","","",1,0,1,-1,"","","","","",""
214240,2,"rumor006","mob003",0,0,0,"","","e517","",0,60,"F01",0,0,-32.197,-0.2,22.862,216.066,0,0,0,0,1,0,2,0,-1,0,0,"","","",1,0,0,-1,"","","","","",""
214241,2,"rumor003","mob087010101",0,0,0,"","","e517","",0,60,"F01",0,0,-23.781,-0.2,21.688,90,0,0,0,0,1,-1.5,2,-0.5,-1,0,0,"","","",1,0,0,-1,"","","","","",""
214242,2,"rumor012","mob003010101",0,0,0,"","","e517","",0,60,"F01",0,0,-20.626,-0.2,15.572,90,0,0,0,0,1,-1.5,2,-0.5,-1,0,0,"","","",1,0,0,-1,"","","","","",""
214243,2,"rumor009","mob083010101",0,0,0,"","","e517","",0,60,"F01",0,0,-5.159,0.054,1.877,207.778,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
214244,1,"","mob063020101",0,0,0,"","","e517","",0,60,"F01",0,0,-19.446,0,14.111,219.166,0,0,1,1,0,0,0,0,3,0,0,"","デジモンデフォルト","",1,0,0,-1,"","","","","",""
