int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
2031211,5031006,0,1,"",0,0,"","50","","","","",46.912,29.499,-38.384,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031212,5031006,0,1,"",0,0,"","50","","","","",46,29.499,-36.265,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031213,5031006,0,1,"",0,0,"","50","","","","",44.954,29.499,-37.981,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031214,5031006,0,1,"",0,0,"","50","","","","",50.496,29.499,-41.671,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031215,5031006,0,1,"",0,0,"","50","","","","",51,29.499,-29,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031216,5031006,0,1,"",0,0,"","50","","","","",46,29.499,-50,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031217,5031006,0,1,"",0,0,"","50","","","","",44.759,29.499,-48.664,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031218,5031006,0,1,"",0,0,"","50","","","","",52.26,29.499,-44,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031219,5031006,0,1,"",0,0,"","50","","","","",48.935,29.499,-44,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031220,5031006,0,1,"",0,0,"","50","","","","",54,29.499,-50.026,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031221,5031006,0,1,"",0,0,"","50","","","","",55.537,29.499,-48.716,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031222,5031006,0,1,"",0,0,"","50","","","","",50.5,29.499,-46,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031223,5031006,0,1,"",0,0,"","50","","","","",56,29.499,-29,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031224,5031006,0,1,"",0,0,"","50","","","","",-45.571,29.499,-53.575,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031225,5031006,0,1,"",0,0,"","50","","","","",-48.5,29.499,-37,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031226,5031006,0,1,"",0,0,"","50","","","","",-46.258,29.499,-30.567,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031227,5031006,0,1,"",0,0,"","50","","","","",-51.5,29.499,-37,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031228,5031006,0,1,"",0,0,"","50","","","","",-44.897,29.499,-31.915,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031229,5031006,0,1,"",0,0,"","50","","","","",-53.938,29.499,-47.089,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031230,5031006,0,1,"",0,0,"","50","","","","",-52.315,29.499,-45.88,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031231,5031006,0,1,"",0,0,"","50","","","","",-45.571,29.499,-57.624,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031232,5031006,0,1,"",0,0,"","50","","","","",-47.119,29.499,-59.083,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031233,5031006,0,1,"",0,0,"","50","","","","",-53.926,29.499,-31.915,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031234,5031006,0,1,"",0,0,"","50","","","","",-48.509,29.499,-60.643,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031235,5031006,0,1,"",0,0,"","50","","","","",-52,29.499,-54.428,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031236,5031006,0,1,"",0,0,"","50","","","","",-53.5,29.499,-55.9,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031237,5031006,0,1,"",0,0,"","50","","","","",-55,29.499,-57.294,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031238,5031006,0,1,"",0,0,"","50","","","","",-50,29.499,-37,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031239,5031006,0,1,"",0,0,"","50","","","","",-55,29.499,-51.424,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031240,5031006,0,1,"",0,0,"","50","","","","",-53.5,29.499,-52.934,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031241,5031006,0,1,"",0,0,"","50","","","","",-47.119,29.499,-49.753,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031242,5031006,0,1,"",0,0,"","50","","","","",-45.571,29.499,-51.508,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031243,5031006,0,1,"",0,0,"","50","","","","",-52.932,29.499,-30.364,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031244,5031006,0,1,"",0,0,"","50","","","","",-47.067,29.499,-47.84,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031245,5031006,0,1,"",0,0,"","50","","","","",-54.054,29.499,-44.577,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
2031246,5031006,0,1,"",0,0,"","50","","","","",-45.571,29.499,-55.562,90,4,0,0.7,0.7,0.7,0.7,"","f000","",0,0,"f000",6,1,"",0,30,-1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,"","",5,1,"",0,30,-1,0,0,360,10,5,5,150,0,0,0,360,10,5,5,"",0,1,0,1,0,1,0,0,0,2,5,0,"",0,1,3,0,0,5,"",0,1,0,-1,"",0,0,0,-1,"","",""
