string2 0,string 1
"char_CHAOSMONVALDURARM","Chaosmon: Valdur Arm"
"char_DUKEMON","Gallantmon"
"char_DUKEMON_BIG","Gallantmon"
"char_KINGETEMON","KingEtemon"
"char_TYRANTKABUTERIMON","TyrantKabuterimon"
"char_TYRANTKABUTERIMON_BIG","TyrantKabuterimon"
"char_DAGOMON","Dragomon"
"char_COELAMON","Coelamon"
"char_MEGASEADRAMON","MegaSeadramon"
"char_WARUSEADRAMON","WaruSeadramon"
"char_MEGAGROWLMON","WarGrowlmon"
"char_METALGARURUMON","MetalGarurumon"
"char_CORONAMON","Coronamon"
"char_FIRAMON","Firamon"
"char_FLAREMON","Flaremon"
"char_LIGHDRAMON","Lighdramon"
"char_WEREGARURUMON","WereGarurumon"
"char_HOLSMON","Halsemon"
"char_SHURIMON","Shurimon"
"char_DIGMON","Digmon"
"char_SABMARIMON","Submarimon"
"char_PEGASMON","Pegasusmon"
"char_NEFERTIMON","Nefertimon"
"char_ANGEWOMON","Angewomon"
"char_OROCHIMON","Orochimon"
"char_CHAOSDUKEMON","ChaosGallantmon"
"char_GABUMON","Gabumon"
"char_RANAMON","Lanamon"
"char_CALAMARAMON","Calmaramon"
"char_CALAMARAMON_ADD","Calmaramon (Mantle)"
"char_JUPITERMON","Jupitermon"
"char_JUPITERMON_WRATHMODE","Jupitermon WM"
"char_JUPITERMON_WRATHMODE_SUB","Jupitermon: Wrath Mode"
"char_JUNOMON","Junomon"
"char_JUNOMON_HYSTERICMODE","Junomon HM"
"char_JUNOMON_HYSTERICMODE_ADD","Junomon HM (Lances)"
"char_VENUSMON","Venusmon"
"char_APOLLOMON","Apollomon"
"char_APOLLOMON_ADD","Apollomon (Flame Sphere)"
"char_MARSMON","Marsmon"
"char_CERESMON","Ceresmon"
"char_BLUEMERAMON","BlueMeramon"
"char_VULCANUSMON","Vulcanusmon"
"char_VULCANUSMON_BIG","Vulcanusmon"
"char_VULCANUSMON_GUEST_BIG","Vulcanusmon"
"char_BACCHUSMON","Bacchusmon"
"char_PLUTOMON","Plutomon"
"char_MERVAMON","Mervamon"
"char_AEGIOMON","Aegiomon"
"char_AEGIOMON_PLAIN_CLOTHES","Aegiomon (Street Clothes)"
"char_AEGIOMON_NO_CAP","Aegiomon (Hatless Street Clothes)"
"char_AEGIOCHUSMON","Aegiochusmon"
"char_AEGIOCHUSMON_DARK","Aegiochusmon: Dark"
"char_AEGIOCHUSMON_HOLLY","Aegiochusmon: Holy"
"char_AEGIOCHUSMON_BLUE","Aegiochusmon: Blue"
"char_AEGIOCHUSMON_GREEN","Aegiochusmon: Green"
"char_CERESMON_MEDIUM","Ceresmon Medium"
"char_RYUDAMON","Ryudamon"
"char_GINRYUMON","Ginryumon"
"char_HISYARYUMON","Hisyaryumon"
"char_OURYUMON","Ouryumon"
"char_GUNDRAMON","Gundramon"
"char_GUNDRAMON_BIG","Gundramon"
"char_BEELSTARMON","BeelStarmon"
"char_PUKUMON","Pukumon"
"char_CROSSMON","Eaglemon"
"char_LOCOMON","Locomon"
"char_ARCHNEMON","Arukenimon"
"char_DRACOMON","Dracomon"
"char_COREDRAMON_GR","Coredramon (Green)"
"char_WINGDRAMON","Wingdramon"
"char_GROUNDRAMON","Groundramon"
"char_SLAYERDRAMON","Slayerdramon"
"char_BREAKDRAMON","Breakdramon"
"char_BREAKDRAMON_BIG","Breakdramon"
"char_EXAMON","Examon"
"char_EXAMON_SMALL","Examon"
"char_EXAMON_BIG","Examon"
"char_DARKSUPERSTARMON","DarkSuperStarmon"
"char_COREDRAMON_BL","Coredramon (Blue)"
"char_KOTEMON","Kotemon"
"char_MUSYAMON","Musyamon"
"char_DOBERMON","Dobermon"
"char_CERBERUMON","Cerberusmon"
"char_CERBERUMON_WEREWOLFMODE","Cerberusmon WM"
"char_ZANBAMON","Zanbamon"
"char_ZANBAMON_BIG","Zanbamon"
"char_MUMMYMON","Mummymon"
"char_PHARAOHMON","Pharaohmon"
"char_PHARAOHMON_BIG","Pharaohmon"
"char_DELTAMON","Deltamon"
"char_CHIMAIRAMON","Kimeramon"
"char_MILLENNIUMON","Millenniummon"
"char_MILLENNIUMON_BIG","Millenniummon"
"char_BAKUMON","Tapirmon"
"char_SIRENMON","Sirenmon"
"char_BELIALVAMDEMON","MaloMyotismon"
"char_BEARMON","Bearmon"
"char_GRYZMON","Grizzlymon"
"char_ASTAMON","Astamon"
"char_SKULLBALUCHIMON","SkullBaluchimon"
"char_OCTMON","Octomon"
"char_CHOROMON","Choromon"
"char_CAPROMON","Kapurimon"
"char_MEGADRAMON","Megadramon"
"char_METALGREYMON","MetalGreymon"
"char_TENTOMON","Tentomon"
"char_KABUTERIMON","Kabuterimon"
"char_ATLURKABUTERIMON","MegaKabuterimon"
"char_HERCULESKABUTERIMON","HerculesKabuterimon"
"char_HERCULESKABUTERIMON_BIG","HerculesKabuterimon"
"char_PIYOMON","Biyomon"
"char_BIRDRAMON","Birdramon"
"char_GARUDAMON","Garudamon"
"char_HOUOUMON","Phoenixmon"
"char_ETEMON","Etemon"
"char_METALETEMON","MetalEtemon"
"char_SUKAMON","Sukamon"
"char_VEGIMON","Vegiemon"
"char_SERAPHIMON","Seraphimon"
"char_DODOMON","Dodomon"
"char_BOTAMON","Botamon"
"char_POYOMON","Poyomon"
"char_WANYAMON","Wanyamon"
"char_KOROMON","Koromon"
"char_TOKOMON","Tokomon"
"char_GREYMON","Greymon"
"char_APOCLYMON","Apocalymon"
"char_ANCIENTWISETMON","AncientWisemon"
"char_GUARDROMON","Guardromon"
"char_ANDROMON","Andromon"
"char_GOMAMON","Gomamon"
"char_IKKAKUMON","Ikkakumon"
"char_ZUDOMON","Zudomon"
"char_VIKEMON","Vikemon"
"char_SEADRAMON","Seadramon"
"char_PALMON","Palmon"
"char_TOGEMON","Togemon"
"char_EXSAON_BOSS","Examon (Boss)"
"char_LILLYMON","Lillymon"
"char_PLOTMON","Salamon"
"char_TYRANNOMON","Tyrannomon"
"char_METALTYRANNOMON","MetalTyrannomon"
"char_XV-MON","ExVeemon"
"char_KUWAGAMON","Kuwagamon"
"char_SHELLMON","Shellmon"
"char_MONOCHROMON","Monochromon"
"char_YUKIDARUMON","Frigimon"
"char_MOJYAMON","Mojyamon"
"char_CENTALMON","Centarumon"
"char_DRIMOGEMON","Drimogemon"
"char_DIGITAMAMON","Digitamamon"
"char_NANIMON","Nanimon"
"char_TONOSAMAGEKOMON","ShogunGekomon"
"char_WIZARDMON","Wizardmon"
"char_DELUMON","Deramon"
"char_JYUREIMON","Cherrymon"
"char_JYUREIMON_BIG","Cherrymon"
"char_GERBEMON","Garbagemon"
"char_MAGNAMON","Magnamon"
"char_MAGNAMON_BIG","Magnamon"
"char_RUSTTYRANOMON","RustTyrannomon"
"char_MUGENDRAMON","Machinedramon"
"char_MUGENDRAMON_BIG","Machinedramon"
"char_BUBBMON","Pabumon"
"char_MOCHIMON","Motimon"
"char_BETAMON","Betamon"
"char_LUCEMON","Lucemon"
"char_RENAMON","Renamon"
"char_WORMMON","Wormmon"
"char_WOODMON","Woodmon"
"char_ORGEMON","Ogremon"
"char_KYUBIMON","Kyubimon"
"char_DORUGAMON","Dorugamon"
"char_V-DRAMON","Veedramon"
"char_CLOCKMON","Clockmon"
"char_GEKOMON","Gekomon"
"char_AEROVEEDRAMON","AeroVeedramon"
"char_OKUWAMON","Okuwamon"
"char_GIGADRAMON","Gigadramon"
"char_GRAPLEOMON","GrapLeomon"
"char_SKULLGREYMON","SkullGreymon"
"char_SKULLGREYMON_BIG","SkullGreymon"
"char_TAOMON","Taomon"
"char_DEATHMERAMON","SkullMeramon"
"char_DORUGREYMON","DoruGreymon"
"char_PAILDRAMON","Paildramon"
"char_PANJYAMON","IceLeomon"
"char_PICKLEMON","Piximon"
"char_VADEMON","Vademon"
"char_MAMEMON","Mamemon"
"char_METALMAMEMON","MetalMamemon"
"char_PARROTMON","Parrotmon"
"char_ALPHAMON","Alphamon"
"char_ALPHAMON_BIG","Alphamon"
"char_ULFORCEVDRAMON","UlforceVeedramon"
"char_ULFORCEVDRAMON_BIG","UlforceVeedramon"
"char_IMPERIALDRAMON_FM","Imperialdramon FM"
"char_IMPERIALDRAMON_PM","Imperialdramon PM"
"char_OPHANIMON","Ophanimon"
"char_CHAOSDRAMON","Chaosdramon"
"char_GRANKUWAGAMON","GranKuwagamon"
"char_GRANKUWAGAMON_BIG","GranKuwagamon"
"char_SABERLEOMON","SaberLeomon"
"char_SAKUYAMON","Sakuyamon"
"char_HIANDROMON","HiAndromon"
"char_PIEDMON","Piedmon"
"char_PINOCHIMON","Puppetmon"
"char_PRINCEMAMEMON","PrinceMamemon"
"char_BOLTMON","Boltmon"
"char_METALSEADRAMON","MetalSeadramon"
"char_LUCEMON_SM","Lucemon SM"
"char_LUCEMON_SM_BIG","Lucemon SM"
"char_PUNIMON","Punimon"
"char_TUNOMON","Tsunomon"
"char_BELPHEMON_SM","Belphemon SM"
"char_BELPHEMON_SM_BIG","Belphemon SM"
"char_TITAMON","Titamon"
"char_TITAMON_BIG","Titamon"
"char_TITAMON_2","Titamon (Berserk)"
"char_TITAMON_ADD","Titamon (Berserk) (Twin Blades)"
"char_TITAMON_TWIN BLADE","Titamon (Twin Blades)"
"char_PLESIOMON","Plesiomon"
"char_EBEMON","Ebemon"
"char_CYCLONEMON","Cyclonemon"
"char_HOLYDRAMON","Magnadramon"
"char_WASPMON","Waspmon"
"char_KARATUKINUMEMON","ShellNumemon"
"char_REVOLMON","Deputymon"
"char_DRACUMON","Dracmon"
"char_MONODRAMON","Monodramon"
"char_SKULLMAMMON","SkullMammothmon"
"char_BLIMPMON","Blimpmon"
"char_MASTERBLIMPMON","MasterBlimpmon"
"char_DORIMON","Dorimon"
"char_DINOHUMON","Dinohyumon"
"char_LOADERLIOMON","LoaderLeomon"
"char_JEWELBEEMON","JewelBeemon"
"char_AGUMON_KIZUNA","Agumon (Bond of Bravery)"
"char_GABUMON_KIZUNA","Gabumon (Bond of Friendship)"
"char_GREATGRYZMON","GreatGrizzlymon"
"char_CHARISMON","Callismon"
"char_CHARISMON_LAST","Callismon"
"char_UNDEADPLUTOMON","ZombiePlutomon"
"char_PYOCOMON","Yokomon"
"char_TANEMON","Tanemon"
"char_PUKAMON","Bukamon"
"char_NYAROMON","Nyaromon"
"char_YUNIMON","Unimon"
"char_ELECMON","Elecmon"
"char_PAGUMON","Pagumon"
"char_GAZIMON","Gazimon"
"char_HYOKOMON","Hyokomon"
"char_BURAIMON","Buraimon"
"char_BUTEN","Butenmon"
"char_NANOMON","Datamon"
"char_SHAMAMON","Shamamon"
"char_SNOWGOBURIMON","SnowGoblimon"
"char_FUGAMON","Fugamon"
"char_HYOUGAMON","Hyogamon"
"char_OTAMAMON","Otamamon"
"char_FANTOMON","Phantomon"
"char_FLYMON","Flymon"
"char_MAMMON","Mammothmon"
"char_MAMMON_BIG","Mammothmon"
"char_RAREMON","Raremon"
"char_DOKUGUMON","Dokugumon"
"char_GIZAMON","Gizamon"
"char_GOTTSUMON","Gotsumon"
"char_PUMPMON","Pumpkinmon"
"char_SNIMON","Snimon"
"char_TUSKMON","Tuskmon"
"char_VENOMMYOTISMON","VenomMyotismon"
"char_VENOMMYOTISMON_BIG","VenomMyotismon"
"char_WITCHMON","Witchmon"
"char_WITCHMON_ADD","Witchmon (Left Arm)"
"char_MISTYMON","Mistymon"
"char_MEDIEVALDUKEMON","MedievalGallantmon"
"char_GRACENOVAMON","GraceNovamon"
"char_GRACENOVAMON_SUB","GraceNovamon"
"char_GRACENOVAMON_BIG","GraceNovamon"
"char_ANOMALOCARIMON","Scorpiomon"
"char_ANOMALOCARIMON_BIG","Scorpiomon"
"char_HANGYOMON","Divermon"
"char_HANGYOMON_SCAR","Divermon"
"char_HANGYOMON_SCARF","Divermon"
"char_MUSHMON","Mushroomon"
"char_KOKUWAMON","Kokuwamon"
"char_KIWIMON","Kiwimon"
"char_FLORAMON","Floramon"
"char_CLAVISANGEMON","ClavisAngemon"
"char_CLAVISANGEMON_BIG","ClavisAngemon"
"char_SLASHANGEMON","SlashAngemon"
"char_MECHANORIMON","Mekanorimon"
"char_MAGNAKIDMON","MagnaKidmon"
"char_AVENGEKIDMON","AvengeKidmon"
"char_TANKMON","Tankmon"
"char_PENMON","Penmon"
"char_MUCHOMON","Muchomon"
"char_KERAMON","Keramon"
"char_INFERMON","Infermon"
"char_INFERMON_BIG","Infermon"
"char_KURAMON","Kuramon"
"char_KURISARIMON","Kurisarimon"
"char_TSUMEMON","Tsumemon"
"char_DIABOROMON","Diaboromon"
"char_ALDAMON","Aldamon"
"char_BEOWOLFMON","Beowolfmon"
"char_MAGNAGARURUMON_SEPARATION","MagnaGarurumon (Detached)"
"char_AGNIMON","Agunimon"
"char_KAISERGREYMON","EmperorGreymon"
"char_MAGNAGARURUMON","MagnaGarurumon"
"char_VRITRAMON","BurningGreymon"
"char_WOLFMON","Lobomon"
"char_GARUMMON","KendoGarurumon"
"char_SHOUTMON","Shoutmon"
"char_OMEGASHOUTMON","OmniShoutmon"
"char_HACKMON","Huckmon"
"char_GANKOOMON","Gankoomon"
"char_ZUBAMON","Zubamon"
"char_ZUBAEAGERMON","ZubaEagermon"
"char_DURAMON","Duramon"
"char_DURANDAMON","Durandamon"
"char_TERRIERMON","Terriermon"
"char_PECKMON","Peckmon"
"char_LOADKNIGHTMON","LordKnightmon"
"char_LOADKNIGHTMON_BIG","LordKnightmon"
"char_GROUNDLOCOMON","GroundLocomon"
"char_FALCOMON","Falcomon"
"char_HAWKMON","Hawkmon"
"char_ARMADILLOMON","Armadillomon"
"char_TOYAGUMON","ToyAgumon"
"char_TOYAGUMON_BIG","ToyAgumon"
"char_SHAKOMON","Syakomon"
"char_GARGOMON","Gargomon"
"char_ANKYLOMON","Ankylomon"
"char_FLAMEDRAMON","Flamedramon"
"char_KNIGHTMON","Knightmon"
"char_CYBERDRAMON","Cyberdramon"
"char_SILPHYMON","Silphymon"
"char_YATAGARAMON","Crowmon"
"char_RAPIDMON","Rapidmon"
"char_SHAKKOUMON","Shakkoumon"
"char_BRAKIMON","Brachiomon"
"char_ULTIMATEBRAKIMON","UltimateBrachiomon"
"char_WISEMON","Wisemon"
"char_CANNONBEEMON","CannonBeemon"
"char_SOLARMON","Solarmon"
"char_GEREMON","Geremon"
"char_ICEDEVIMON","IceDevimon"
"char_ANTYLAMON","Antylamon"
"char_IMPERIALDRAMON_DM","Imperialdramon DM"
"char_DIANAMON","Dianamon"
"char_DIANAMON_BIG","Dianamon"
"char_CRANIAMON","Craniamon"
"char_CRANIAMON_BIG","Craniamon"
"char_KERPYMON_GOOD","Cherubimon (Good)"
"char_JUSTIMON","Justimon"
"char_DYNASMON","Dynasmon"
"char_DYNASMON_BIG","Dynasmon"
"char_DUFTMON","Leopardmon"
"char_DUFTMON_BIG","Leopardmon"
"char_RAVEMON","Ravemon"
"char_SAINTGALGOMON","MegaGargomon"
"char_SAINTGALGOMON_BIG","MegaGargomon"
"char_LOTOSMON","Lotosmon"
"char_DUFTMON_LM","Leopardmon LM"
"char_GAIOMON","Gaiomon"
"char_TIGERVESPAMON","TigerVespamon"
"char_MINERVAMON","Minervamon"
"char_MASTEMON","Mastemon"
"char_JESMON","Jesmon"
"char_JESMON_BIG","Jesmon"
"char_LOPMON","Lopmon"
"char_RAPIDMON_ARMOR","Rapidmon (Armor)"
"char_RAPIDMON_ARMOR_BIG","Rapidmon (Armor)"
"char_PLATINUM_SCUMON","PlatinumSukamon"
"char_BLACKKINGNUMEMON","BlackKingNumemon"
"char_KUZUHAMON","Kuzuhamon"
"char_SOCERIMON","Sorcermon"
"char_INSEKIMON","Meteormon"
"char_OMEGAMON_ZWART","Omnimon Zwart"
"char_ICEMON","Icemon"
"char_TUCHIDARUMON","MudFrigimon"
"char_GUARDROMON_GL","Guardromon (Gold)"
"char_ALPHAMON_OURYUKEN","Alphamon: Ouryuken"
"char_BACCHUSMON_DRUNK","Bacchusmon DM"
"char_TANKDRAMON","Tankdramon"
"char_DARKDRAMON","Darkdramon"
"char_CHAOSMON","Chaosmon"
"char_VALKYRIMON","Valkyrimon"
"char_KERPYMON_BAD","Cherubimon (Black)"
"char_BEELZEMON_BM","Beelzemon BM"
"char_BEELZEMON_BM_BIG","Beelzemon BM"
"char_SHINEGREYMON_BM","ShineGreymon BM"
"char_MIRAGEGAOGAMON_BM","MirageGaogamon BM"
"char_RAVEMON_BM","Ravemon BM"
"char_ROSEMON_BM","Rosemon BM"
"char_VULCANUS_LIGHTARM","Right Arm"
"char_VULCANUS_LEFTARM","Left Arm"
"char_CHRONOMONROBO_COMPLETE","Giant Slayer"
"char_CHRONOMON_BOSS_EVENT","Chronomon"
"char_CHRONOMON_BOSS","Chronomon"
"char_CHRONOMON_BOSS_WING","Chronomon (Wings)"
"char_CHRONOMON_BOSS_ADD_RIGHTWING","Chronomon (R. Muzzle)"
"char_CHRONOMON_BOSS_ADD_LEFTWING","Chronomon (L. Muzzle)"
"char_CHRONOMON_BOSS_LEFTARM","Chronomon (Left Arm)"
"char_CHRONOMON_BOSS_CORE","Chronomon (Core)"
"char_CHRONOMON_BOSS_RIGHTWING","Chronomon (Right Wing)"
"char_CHRONOMON_BOSS_LEFTWING","Chronomon (Left Wing)"
"char_CHRONOMON_BOSS_LEFTARM1","Chronomon (Error A)"
"char_CHRONOMON_BOSS_LEFTARM2","Chronomon (Error B)"
"char_CHRONOMON_BOSS_LEFTARM3","Chronomon (Error C)"
"char_CHRONOMON_BOSS_LEFTARM4","Chronomon (Error D)"
"char_CHRONOMON_BOSS_LEFTARM5","Chronomon (Error E)"
"char_CHRONOMON_BOSS_LEFTARM6","Chronomon (Error F)"
"char_BLACKSHADOW","Dark Shadow"
"char_SHARKMON_BOSS","Sharkmon"
"char_SHARKMON_BOSS_ADD","Sharkmon (Jasper)"
"char_SHARKMON","Sharkmon"
"char_SKULLSEADRAMON","SkullSeadramon"
"char_SKULLSEADRAMON_BOSS","SkullSeadramon"
"char_SKULLSEADRAMON_ADD","SkullSeadramon (Core)"
"char_RAREMON_BIG","Raremon"
"char_CYCLONEMON_BIG","Cyclonemon"
"char_GREYMON_BIG_BL","Greymon (Blue)"
"char_GREYMON_BIG_BL_ADD","Greymon (Blue) (Head Shell)"
"char_SKULLBALUCHIMON_TITAMON","Titamon + SkullBaluchimon"
"char_SKULLBALUCHIMON_TITAMON_BIG","Titamon + SkullBaluchimon"
"char_UNDEADPLUTOMON_BOSS","ZombiePlutomon"
"char_UNDEADPLUTOMON_BOSS_ADD1","ZombiePlutomon (Right Shoulder)"
"char_UNDEADPLUTOMON_BOSS_ADD2","ZombiePlutomon (Left Shoulder)"
"char_UNDEADPLUTOMON_BOSS_ADD3","ZombiePlutomon (Right Hip)"
"char_UNDEADPLUTOMON_BOSS_ADD4","ZombiePlutomon (Left Hip)"
"char_CHARISMON_ADD","Callismon (Gun)"
"char_DIANAMON_ADD","Dianamon & the Goodnight Sisters"
"char_LOCOMON_EVENT","Locomon (Event)"
"char_ULTIMATEBRAKIMON_BIG","UltimateBrachiomon"
"char_ENBARRMON","Enbarrmon"
"char_ENBARRMON_BIG","Enbarrmon"
"char_ENBARRMON_CRANIAMON","Craniamon + Enbarrmon"
"char_ENBARRMON_CRANIAMON_E","Craniamon + Enbarrmon"
"char_BLIMPMON_RAMP","Blimpmon (Trap)"
"char_MASTERBLIMPMON_RAMP","MasterBlimpmon (Trap)"
"char_PARROTMON_BIG","Parrotmon"
"char_PARROTMON_BIG_ADD","Parrotmon (Crest)"
"char_VULCANUSMON_ADD","Vulcanusmon"
"char_POWER_LOADER","Power Loader"
"char_PUBLICSAFETY_BATTLE","Public Safety Man"
"char_METALGREYMON_BIG_BL","MetalGreymon (Blue)"
"char_WHAMON_BIG","Whamon"
"char_NEPTUNEMON_BIG","Neptunemon"
"char_MERCURYMON_BIG","Merukimon"
"char_OMEGAMON_BIG","Omnimon"
"char_APOLLOMON_BIG","Apollomon"
"char_CERESMON_BIG","Ceresmon"
"char_PLUTOMON_BIG","Plutomon"
"char_JUPITERMON_BIG","Jupitermon"
"char_JUPITERMON_WRATHMODE_BIG","Jupitermon WM"
"char_KUWAGAMON_BIG","Kuwagamon"
"char_UKKOMON","Ukkomon"
"char_ORGEMON_BOSS","Ogremon"
"char_FUGAMON_BOSS","Fugamon"
"char_HYOUGAMON_BOSS","Hyogamon"
"char_PLAYER_M","{player}"
"char_PLAYER_F","{player}"
"char_OPERATOR_M","Operator"
"char_OPERATOR_F","Operator"
"char_OPERATOR","Operator"
"char_INORI","Inori Misono"
"char_TAKEMIYA","Kosuke Misono"
"char_HIROKO","Hiroko Sagisaka"
"char_SIMMONS","Dr. Simmons"
"char_MONIKA_SIMMONS","Monica Simmons"
"char_KUREMI","Kodai Kuremi"
"char_SUMERAGI","Shota Kuroi"
"char_TOUDO","Asuna Shiroki"
"char_TOUDO_B","Asuna Shiroki"
"char_HOMEROS","Homeros"
"char_YGGDRASILL","King Drasil"
"char_TOUHO","Kunlun"
"char_MIREI","Mirei Mikagura"
"char_MIREI_CHILD","Mirei Mikagura"
"char_SAWABE","Sawabe"
"char_PUBLICSAFETY_MOB_B","Public Safety Officer B"
"char_PUBLICSAFETY_MOB_C","Public Safety Officer C"
"char_KUGA","Toya Kuga"
"char_DR_KUGA","Dr. Kuga"
"char_YUUTA","Youth in Hoodie"
"char_MAN_ON_THE_PHONE","Man on Phone"
"char_VOICE_SOMEWHERE","Familiar Voice"
"char_WOMEN_HOLDING_A_LOLLIPOP","Woman with Lollipop"
"char_CAPTAIN","Captain"
"char_SUMERAGI_VOICE","Man's Voice (Kou)"
"char_DIGNIFIED_VOICE","Dignified Voice"
"char_HOMEROS_SLEEPY_GIRL","Sleepy Girl"
"char_YGGDRASILL_SELFISH_GIRL","Arrogant Girl"
"char_TOUHO_CALM_BOY","Calm Boy"
"char_GIRL_VOICE","Girl's Voice"
"char_SAWABE_VOICE","Man's Voice (Sawabe)"
"char_KYOSUKE","Kyosuke's Voice"
"char_CAPTAIN_VOICE","Man's Voice (Captain)"
"char_MAN_IN_SUIT","Man in Suit"
"char_WOMAN_IN_SUIT","Woman in Suit"
"char_SAWABE_MEMBER","Officer (Sawabe)"
"char_CAPTAIN_RADIO","Voice on Radio (Captain)"
"char_THE_VOICE_ONCE_HEARD","Familiar Voice"
"char_MAYBE_LEADER","Man (Probably Leader)"
"char_TOUDO_VOICE","Todo's Voice"
"char_NARRATION","Narration"
"char_MYSTERIOUS_GIRL","Mysterious Girl"
"char_PROTECTED_GIRL","Girl to Be Protected"
"char_GLASSES_WEARING_MAN","Man with Glasses"
"char_TAKEMIYA_8YEARSLATER","Kosuke Misono"
"char_HIROKO_8YEARSLATER","Hiroko Sagisaka"
"char_SUMERAGI_8YEARSLATER","Shota Kuroi"
"char_TOUDO_8YEARSLATER","Asuna Shiroki"
"char_MAYBE_INORI_VOICE","Inori Misono's Voice?"
"char_HIROKO_FIRST","Hiroko"
"char_INORI_AEGIOMON","Inori & Aegiomon"
"char_???","???"
"char_DIGIVICE","Digivice"
"char_CALLER","Person on the Phone"
"char_EMERGENCY_BROADCAST","Emergency Broadcast"
"char_MYSTERIOUS_DIGIMON","Mystery Digimon"
"char_STRONG_VOICE","Forceful Voice"
"char_STRONG_VOICE_DIGIMON","Forceful-Voiced Digimon"
"char_DIGIMON_CALLED_MY_SISTER","Digimon Called ""Sis"""
"char_CORONAMON_LUNAMON","Coronamon & Lunamon"
