string2 0,string 1
"534","Wandering in a Mayohiga (From Cyber Sleuth)"
"535","Unused text"
"536","Unused text"
"537","Unused text"
"538","Unused text"
"539","Unused text"
"540","Cutting Away Sadness (From Cyber Sleuth)"
"541","Unused text"
"542","Unused text"
"543","DIGIFARM (From Cyber Sleuth)"
"544","Welcome to This Wonderful Space (From Cyber Sleuth)"
"545","Unused text"
"546","Unused text"
"547","Unused text"
"548","Something Eroding (From Cyber Sleuth)"
"549","Unused text"
"550","Unused text"
"551","FINAL PHASE (From Cyber Sleuth)"
"552","Unused text"
"553","Unused text"
"554","Unused text"
"555","CONFRONT THE ENEMY (From Cyber Sleuth)"
"556","Unused text"
"557","Unused text"
"558","Unused text"
"559","Unused text"
"560","SPIRITUAL BOY (From Cyber Sleuth)"
"561","Unused text"
"562","Unused text"
"563","MESSAGE (From Cyber Sleuth)"
"564","PO-SI-TIVE Pop Girl (From Cyber Sleuth)"
"565","Unused text"
"566","Unused text"
"567","DEEP EMOTION (From Cyber Sleuth)"
"568","HACKING PRIDE (From Cyber Sleuth)"
"569","Unused text"
"570","Ephemeral Humming Bird (From Cyber Sleuth)"
"571","Unused text"
"572","Unused text"
"573","Unused text"
"574","Unused text"
"575","Unused text"
"576","ROYAL KNIGHTS (From Cyber Sleuth)"
"577","Unused text"
"578","Unused text"
"579","The Anticipated New World (From Cyber Sleuth)"
"580","Unused text"
"581","Re-INSTALL (From Cyber Sleuth)"
"582","YA CYBER SLEUTH (From Hacker's Memory)"
"583","CYBER DUEL (From Hacker's Memory)"
"584","FUDIE (From Hacker's Memory)"
"585","ONE MIND (From Hacker's Memory)"
"586","Unused text"
"587","Unused text"
"588","Unused text"
"589","Unused text"
"590","HACKER'S DIGNITY (From Hacker's Memory)"
"591","Unused text"
"592","Unused text"
"593","Unused text"
"594","Unused text"
"595","Unused text"
"596","LAST CYBER ATTACK (From Hacker's Memory)"
"597","MEMORIES (From Hacker's Memory)"
"598","THE CYBER SLEUTH (From Cyber Sleuth)"
"610","MISSION START"
"720","Unused text"
"721","Unused text"
"722","Unused text"
"723","Unused text"
"724","Unused text"
"725","Unused text"
"726","Unused text"
"727","Unused text"
"728","Unused text"
"729","Unused text"
"730","Unused text"
"731","Unused text"
"732","Unused text"
"733","Unused text"
"734","Unused text"
"735","Unused text"
"736","Unused text"
"737","Unused text"
"738","Unused text"
"739","Unused text"
"740","Unused text"
"741","Unused text"
"742","Unused text"
"743","Unused text"
"744","Unused text"
"745","Unused text"
"746","Unused text"
"804","Big Anomaly"
"805","Engage the Anomalies"
"806","Unused text"
"900","City (Daylight)"
"901","City (Evening)"
"902","City (Night)"
"903","Danger in the City (Daylight)"
"904","Danger in the City (Evening)"
"905","Danger in the City (Night)"
"906","Secret Base"
"907","Into the Depths"
"908","Into the Darkness"
"909","Unused text"
"911","DARK WATERS"
"912","AKIBA"
"913","Desolate Central Town"
"915","The Warriors' Sorrow"
"916","Unused text"
"917","The Guardian Palace"
"918","Palace Otherside"
"919","The Abyss Area"
"920","The Dark Abyss Area"
"921","Gear Forest of the Black Sun"
"922","Heat Cosmic"
"923","Chill Cosmic"
"924","The Paradise Colosseum"
"925","The Final Colosseum"
"926","The Underground Arena"
"927","Endure the Anomalies"
"928","Battle of Iliad"
"929","Fierce Battle of Iliad"
"930","Messenger of the Titans"
"931","Unused text"
"932","The Deities of Justice"
"933","EPIC BATTLE"
"935","A Little Comedy"
"945","Last Silhouette"
"950","Unused text"
"951","Unused text"
"952","Unused text"
