string2 0,string 1
"390140","Leave the In-Between Theater."
"390150","Save Vulcanusmon."
"390160","Escape with Vulcanusmon."
"390170","Leave the In-Between Theater."
"400010","Go meet with Dr. Simmons."
"400020","Head to the Cosmic Area."
"400030","Press the switch."
"400040","Go meet with Apollomon."
"400050","Go get a Chill Seed."
"400060","Press the Heat Seed to the frozen gears."
"400070","Go get the Chill Seed."
"400080","Use the Chill Seed on the wall of fire."
"400090","Go see Apollomon."
"400100","Follow Apollomon."
"410010","Go meet with Junomon."
"410020","Look for Minervamon."
"410030","Find the Gamma Device."
"410040","Go to the west passage."
"410050","Flip the switch on the Alpha Device."
"410060","Flip the switch on the Beta Device."
"410070","Use the Gamma Device."
"410080","Find a way to escape."
"410090","Escape the labyrinth."
"410100","Head for Minervamon's cell."
"410110","Descend to the prison cell below."
"410115","Operate the switch."
"410120","Rescue Minervamon."
"410130","Discover Junomon's true intentions."
"410140","Leave the In-Between Theater."
"420010","Head to the government building to stop the weapon."
"420020",""
"440010","Go to Chronomon."
"440013","Talk to Biyomon."
"440015","Go to Plutomon."
"440020","Talk to Gekomon."
"440023","Go to the next world with Gekomon."
"440025","Go to the next world with Pegasusmon."
"440030","Knock down the red fruit."
"440035","Go get the red fruit."
"440040",""
"440050","Knock down the blue fruit."
"440055","Go get the blue fruit."
"440060","Carry the fruit to a safe location."
"440070",""
"440073",""
"440075",""
"440080",""
"440090","Knock down the purple fruit."
"440095","Go get the purple fruit."
"440100",""
"440110","Go to the next world aboard Whamon."
"440120","Go to Venusmon."
"440121","Speak to the talkative Kamemon."
"440122","Clear the way with a DigiAttack."
"440123","Find the injured Digimon."
"440124","Go meet Submarimon."
"440125","Cross to the other side while defeating the enemy."
"440126","Head to the next rescue."
"440127","Help Neptunemon."
"440130","Go to the next world using the gate."
"440140","Recover the Special Battery."
"440143","Recover Special Battery B."
"440145","Bring the battery to Vulcanusmon."
"440148","Proceed to Junomon's gate."
"440150","Protect Dianamon and Apollomon."
"440160","Go to the next world using the gate."
"440165","Escape from this space."
"440170","Proceed to the final battle."
"440180",""
"440190",""
"440200",""
"440210",""
"440220",""
"440230","Defeat Chronomon."
"9999010",""
