int 0,string3 1,int 2,string2 3,string2 4,bool 5,string2 6,int 7,int 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int 35,int 36,float 37,float 38,float 39,float 40,int 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int 50,int 51,int 52,int 53,string2 54,string2 55,int 56
302307,"",10,"obj_shield_a08","",0,"f00electshield00",1,0,"","","","","",0,0,-1.003,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302308,"",10,"obj_shield_a09","",0,"f00electshield00",1,0,"","","","","",0,0,-3.033,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302309,"",10,"obj_shield_a10","",0,"f00electshield00",1,0,"","","","","",0,0,-5.092,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302310,"",10,"obj_shield_a11","",0,"f00electshield00",1,0,"","","","","",0,0,-7.127,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302311,"",10,"obj_shield_a12","",0,"f00electshield00",1,0,"","","","","",0,0,-9.123,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302312,"",10,"obj_shield_a13","",0,"f00electshield00",1,0,"","","","","",0,0,-11.154,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302313,"",10,"obj_shield_a14","",0,"f00electshield00",1,0,"","","","","",0,0,-13.153,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302314,"",10,"obj_shield_a15","",0,"f00electshield00",1,0,"","","","","",0,0,-15.124,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302315,"",10,"obj_shield_a16","",0,"f00electshield00",1,0,"","","","","",0,0,-18.651,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302316,"",10,"obj_shield_a17","",0,"f00electshield00",1,0,"","","","","",0,0,19.103,1.2,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302317,"",10,"obj_shield_a18","",0,"f00electshield00",1,0,"","","","","",0,0,21.156,2.556,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302318,"",10,"obj_shield_a19","",0,"f00electshield00",1,0,"","","","","",0,0,23.157,2.569,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302319,"",10,"obj_shield_a20","",0,"f00electshield00",1,0,"","","","","",0,0,25.144,2.666,44.5,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302320,"",10,"obj_shield_a21","",0,"f00electshield00",1,0,"","","","","",0,0,27.13,2.661,44.499,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302321,"",10,"obj_shield_b01","",0,"f00electshield00",1,0,"","","","","",0,0,-26.488,1.2,15.023,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302322,"",10,"obj_shield_b02","",0,"f00electshield00",1,0,"","","","","",0,0,-26.488,1.2,13.069,90,0,0,1,1,"wall_cl",8,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302323,"",10,"obj_shield_b03","",0,"f00electshield00",1,0,"","","","","",0,0,-26.488,1.2,11.111,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302400,"",10,"barrierdevice_access01","",0,"f00barrier00",1,0,"","","","","",0,0,8.88,0,30,225,0,0,1,1,"wall_cl",4,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302401,"",10,"barrierdevice_access02","",0,"f00barrier00",1,0,"","","","","",0,0,-8.942,0,30,135,0,0,1,1,"wall_cl",4,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302402,"",10,"barrierdevice_access03","",0,"f00barrier01",1,0,"","","","","",0,0,-0.821,0,5.191,180,0,0,1,1,"wall_cl",1,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302403,"",10,"","",0,"d10evobject00",1,0,"","","","","",0,0,-13.819,0,5.95,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302404,"",10,"","",0,"d10evobject00",1,0,"","","","","",0,0,2.72,-0.001,12.519,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302405,"",10,"","",0,"d10evobject00",1,0,"","","","","",0,0,-6.777,0,12.168,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302406,"",10,"","",0,"d10evobject00",1,0,"","","","","",0,0,7.434,-0.001,17.296,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302407,"",10,"","",0,"d10evobject00",1,0,"","","","","",0,0,14.295,0,5.965,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302408,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,-7.582,0,-1.091,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302409,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,-9.424,0,-1.055,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302410,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,7.552,-0.001,-3.997,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302411,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,22.944,0,-10.716,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302412,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,22.591,0,-3.951,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302413,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,-16.518,0,32.478,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302414,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,-14.64,-0.001,31.225,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302415,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,-15.429,0,34.169,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302416,"",10,"","",0,"f00squadvehicle00",1,0,"","","","","",0,0,-13.635,0,-1.695,210,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302417,"",10,"","",0,"f00squadvehicle00",1,0,"","","","","",0,0,15.932,-0.01,26.184,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302418,"",10,"","",0,"f00squadvehicle00",1,0,"","","","","",0,0,14.574,0.017,-10.364,100,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302500,"",10,"","",0,"f00tentset00",1,0,"","","","","",0,0,5.652,-0.001,-9.464,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302501,"",10,"","",0,"f00tentset00",1,0,"","","","","",0,0,-6.652,-0.001,7.491,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302502,"",10,"","",0,"f00tentset00",1,0,"","","","","",0,0,11.726,-0.004,19.501,270,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302503,"",10,"","",0,"f00tentset00",1,0,"","","","","",0,0,-11.255,0,24.417,90,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302504,"",51,"s200_149_item_01","",0,"f00iconobj00",1,0,"","","","","",0,0,-22.862,0.008,-8.612,0,0,0,1,1,"",0,0,0,0,0,2,160,360,1,1,2,1,0,0.5,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302505,"",51,"s200_149_vehicle","",0,"f00squadvehicle00",1,0,"","","","","",0,0,-2.802,-0.001,-6.407,-127.759,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302600,"",51,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-3.19,-0.001,-6.874,-37.752,0,0,1,1,"cliff_cl",10,5,4,2,0,2,160,360,1,1,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302801,"",11,"fa_sub201_t0302","fa_sub201",0,"chr311",1,0,"","","","f001","",0,0,22.793,2.317,3.823,5.695,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,8,3,5,0,1,0,"",0,0,-1,0,"","1",-1
302506,"",60,"s200_147_start","",0,"f00iconobj00",1,0,"","","","","",0,0,-0.681,-0.001,33.476,0,0,0,1,1,"",0,0,0,0,0,3,160,360,1,1,2,1,0,1.3,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302700,"",56,"s200_147_gate","",0,"ef_f_mov_123_ga",1,0,"","","","","",0,0,-0.967,0,16.236,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302701,"",70,"s900_169_book","",0,"ATCbook00",1,0,"","","","","",0,0,-22.912,0.479,-8.222,90.476,0,180,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
302800,"",-1,"obj_0001","",0,"f00iconobj00",1,0,"","ef_220022","","","",0,0,-1.584,0,-36.737,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
