int32 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,bool 17,bool 18,bool 19,bool 20,string2 21,int32 22,string2 23,string2 24,int32 25,string2 26,string2 27,int32 28,string2 29,string2 30,int32 31,string2 32,string2 33,int32 34,string2 35,string2 36,int32 37,string2 38,string2 39,int32 40,string2 41,string2 42,int32 43,string2 44,string2 45,int32 46,string2 47,string2 48,int32 49,string2 50,string2 51,int32 52,int32 53,int32 54,int32 55,int32 56,int32 57,int32 58,int32 59,int32 60,int32 61,int32 62,int32 63,int32 64,int32 65,int32 66,int32 67,int32 68,int32 69,int32 70,int32 71,bool 72,bool 73,bool 74
10501012,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501013,"A2028_daft_220","A2028_daft_450","P2028_daft_220","P2028_daft_450","Z2028_daft_220","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_08_060","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501014,"A2028_daft_10","A2028_daft_320","P2028_daft_320","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_11_057",0,"FLAG_MAIN_11_080","FLAG_MAIN_11_086",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501015,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_04_060","FLAG_MAIN_04_065",0,"FLAG_MAIN_04_093","FLAG_MAIN_04_094",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501016,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_04_065","FLAG_MAIN_04_070",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501020,"A2028_daft_310","A2028_daft_320","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_11_000",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501021,"A2028_daft_310","A2028_daft_320","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_11_000","FLAG_MAIN_11_057",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501022,"A2028_daft_320","","P2028_daft_320","P2028_daft_450","Z2028_daft_220","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_11_086","",0,"FLAG_MAIN_11_086","",0,"FLAG_MAIN_11_086","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501050,"A2020_dbef_160","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_095_077_001","FLAG_SUB_095_077_002",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501051,"A2028_daft_200","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_IS_CLEAR_S100_178","FLAG_SUB_110_099_004",1,"FLAG_IS_CLEAR_S050_039","FLAG_SUB_110_099_004",1,"FLAG_IS_CLEAR_S095_077","FLAG_SUB_110_099_004",1,"FLAG_SUB_100_087_015","FLAG_SUB_110_099_004",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501052,"A2028_daft_200","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_099_004","FLAG_IS_CLEAR_S110_099",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501053,"A2028_daft_200","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_099_004","FLAG_SUB_110_099_002",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501054,"A2020_dbef_160","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_SUB_095_078_002",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501055,"A2028_daft_200","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_IS_CLEAR_S110_099","FLAG_IS_CLEAR_S110_101",1,"FLAG_IS_CLEAR_S110_100","FLAG_IS_CLEAR_S110_101",1,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_101",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501056,"A2028_daft_200","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_SUB_110_101_006","FLAG_SUB_110_101_003",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501057,"A2020_dbef_160","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_SUB_080_059_001","FLAG_IS_CLEAR_S080_059",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501060,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_101_005","FLAG_SUB_110_101_006",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501061,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_070_167_003","FLAG_SUB_070_167_008",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501062,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_070_167_008","FLAG_IS_CLEAR_S070_167",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501063,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_070_167_003","FLAG_IS_CLEAR_S070_167",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501064,"A2028_daft_10","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_102_004","FLAG_IS_CLEAR_S110_102",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501065,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_102_005","FLAG_IS_CLEAR_S110_102",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501070,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_IS_CLEAR_S095_078",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501071,"A2020_dbef_160","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_05_020","FLAG_SUB_095_077_004",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501072,"A2020_dbef_160","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_095_077_004","",0,"FLAG_SUB_110_102_005","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501073,"A2020_dbef_160","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_095_077_004","FLAG_SUB_095_077_005",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501074,"A2020_dbef_160","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_CLEAR_S095_078","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501075,"A2020_dbef_150","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_04_140","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501080,"A2028_daft_419","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_CLEAR_S095_077","",0,"FLAG_SUB_110_102_005","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501090,"A2028_daft_200","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_IS_CLEAR_S110_099","FLAG_IS_CLEAR_S110_101",1,"FLAG_IS_CLEAR_S110_100","FLAG_IS_CLEAR_S110_101",1,"FLAG_SUB_100_087_015","FLAG_IS_CLEAR_S110_101",1,"FLAG_SUB_110_101_008","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501100,"A2020_dbef_160","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501101,"A2028_daft_330","A2028_daft_450","P2028_daft_330","P2028_daft_450","Z2028_daft_330","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501102,"Common","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_04_121","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10501998,"Common","","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_04_060",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
