int32 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,bool 17,bool 18,bool 19,bool 20,string2 21,int32 22,string2 23,string2 24,int32 25,string2 26,string2 27,int32 28,string2 29,string2 30,int32 31,string2 32,string2 33,int32 34,string2 35,string2 36,int32 37,string2 38,string2 39,int32 40,string2 41,string2 42,int32 43,string2 44,string2 45,int32 46,string2 47,string2 48,int32 49,string2 50,string2 51,int32 52,int32 53,int32 54,int32 55,int32 56,int32 57,int32 58,int32 59,int32 60,int32 61,int32 62,int32 63,int32 64,int32 65,int32 66,int32 67,int32 68,int32 69,int32 70,int32 71,bool 72,bool 73,bool 74
10301011,"A2028_daft_10","A2028_daft_270","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_09_033",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301012,"A2028_daft_10","A2028_daft_450","P2028_daft_280","P2028_daft_450","Z2028_daft_280","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_09_033","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301013,"A2028_daft_10","A2028_daft_260","","","","","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301014,"A2028_daft_270","A2028_daft_450","P2028_daft_280","P2028_daft_450","Z2028_daft_280","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_09_033","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301015,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301050,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_020_018_002","FLAG_IS_CLEAR_S020_018",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301060,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_S200_150_007","FLAG_IS_S200_150_006",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301061,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_S200_150_006","FLAG_IS_S200_150_002",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301062,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_S200_150_002","FLAG_IS_S200_150_008",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301063,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_S200_150_008","FLAG_IS_S200_150_010",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301064,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_S200_150_009","FLAG_IS_S200_150_010",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301065,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_S200_150_007","FLAG_IS_S200_150_012",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301066,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_S200_150_011","FLAG_IS_S200_150_012",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301070,"A2020_dbef_180","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_091_003","FLAG_IS_CLEAR_S110_091",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301071,"A2020_dbef_180","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_091_003","FLAG_SUB_110_091_002",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301072,"A2020_dbef_180","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_091_005","FLAG_SUB_110_091_002",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301080,"A2020_dbef_180","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_05_990","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10301081,"A2028_daft_290","A2028_daft_450","P2028_daft_290","P2028_daft_450","Z2028_daft_290","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_09_081","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
