int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20402024,1,"","chr308",0,0,1,"","","br01","",0,0,"F01",0,0,-30.033,77.269,-82.926,-66.951,0,0,1,1,0,0,0,0,-1,1,1,"mob01","飛行デジモン速度4","rail_move_301",1,0,1,-1,"","","","","",""
20402025,1,"","chr042",0,0,1,"","","fe01","",0,0,"F01",0,0,-24.556,12.667,40.981,-519.876,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402026,1,"","chr728",0,0,1,"","","ba02","",0,0,"F01",0,0,-23.637,6.94,33.904,390.544,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20402027,1,"","chr512",0,0,1,"","","bv01","",0,0,"F01",0,0,-27.267,12.624,38.308,401.188,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402028,1,"","chr056",0,0,1,"","","fq01","",0,0,"F01",0,0,7.941,19.173,22.936,-737.674,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402030,1,"","chr728",0,0,1,"","","bn02","",0,0,"F01",0,0,-17.859,13.22,31.507,391.225,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20402031,1,"","chr437",0,0,1,"","","f000","",0,0,"F01",0,0,-18.304,2.134,31.319,44.21,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20402032,1,"","chr437",0,0,1,"","","f001","",0,0,"F01",0,0,-18.304,2.132,31.319,44.21,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20402033,1,"","chr437",0,0,1,"","","f002","",0,0,"F01",0,0,-18.304,2.132,31.319,44.21,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20402034,1,"","chr042",0,0,1,"","","bn02","",0,0,"F01",0,0,-2.874,12.667,18.732,-519.876,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402035,1,"","chr042",0,0,1,"","","fe04","",0,0,"F01",0,0,0.174,12.667,16.188,-465.104,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402037,1,"","chr308",0,0,1,"","","br01","",0,0,"F01",0,0,-122.69,91.52,196.041,173.986,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモンデフォルト","rail_move_302",0,0,1,-1,"","","","","",""
20402040,1,"","chr708",0,0,1,"","","br01","",0,0,"F01",0,0,-2.946,10.495,-20.122,90,0,0,1,1,0,0,0,0,-1,0,1,"mob01","デジモンデフォルト","rail_move_304",0,5,1,-1,"","","","","",""
20402042,1,"","chr708",0,0,1,"","","ba02","",0,0,"F01",0,0,-3.575,13.138,8.295,-51.611,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402043,1,"","chr042",0,0,1,"","","fe01","",0,0,"F01",0,0,13.893,16.804,25.081,-519.876,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402044,1,"","chr512",0,0,1,"","","bv01","",0,0,"F01",0,0,-4.733,13.311,8.075,1.247,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402045,1,"","chr208",0,0,1,"","","fe02","",0,0,"F01",0,0,5.223,9.312,1.607,-104.376,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402046,1,"","chr058",0,0,1,"","","ba02","",0,0,"F01",0,0,22.183,11.498,-7.136,-78.859,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402047,1,"","chr372",0,0,1,"","","bn02","",0,0,"F01",0,0,21.66,23.251,-31.404,-414.854,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402048,1,"","chr028",0,0,1,"","","fe02","",0,0,"F01",0,0,5.731,12.267,14.067,-44.516,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402049,1,"","chr208",0,0,1,"","","fe02","",0,0,"F01",0,0,28.396,7.039,-12.895,-20.888,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402050,1,"","chr044",0,0,1,"","","fe04","",0,0,"F01",0,0,3.55,13.591,15.949,-239.483,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402051,1,"","chr611",0,0,1,"","","fe02","",0,0,"F02",0,0,-2.006,18.446,6.818,-298.58,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402052,1,"","chr378",0,0,1,"","","fq01","",0,0,"F01",0,0,-0.537,18.399,6.731,-437.886,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402053,1,"","chr512",0,0,1,"","","bv01","",0,0,"F01",0,0,-2.208,10.7,-14.46,-23.872,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402054,1,"","chr056",0,0,1,"","","ba02","",0,0,"F01",0,0,3.906,15.821,12.534,-803.261,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402055,1,"","chr056",0,0,1,"","","fe01","",0,0,"F01",0,0,2.448,15.517,12.465,-647.26,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402056,1,"","chr042",0,0,1,"","","fq01","",0,0,"F01",0,0,12.975,16.804,24.797,-606.274,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402057,1,"","chr705",0,0,1,"","","fn02_01","",0,0,"F02",0,0,14.104,14.495,-13.641,-298.573,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402058,1,"","chr056",0,0,1,"","","ba02","",0,0,"F02",0,0,15.789,14.863,-12.458,-835.5,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402059,1,"","chr512",0,0,1,"","","bn02","",0,0,"F02",0,0,12.375,14.007,-22.499,7.281,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402060,1,"","chr325",0,0,1,"","","bn02","",0,0,"F01",2,0,24.226,15.059,-16.954,-46.902,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402061,1,"","chr052",0,0,1,"","","f005","",0,0,"F01",0,0,15.392,8.165,-10.046,-40.304,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402062,1,"","chr009",0,0,1,"","","ba02","",0,0,"F01",0,0,10.445,14.631,-47.179,122.972,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402063,1,"","chr009",0,0,1,"","","ba02","",0,0,"F01",0,0,11.867,14.539,-47.805,-51.764,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402064,1,"","chr052",0,0,1,"","","f005","",0,0,"F02",0,0,10.818,11.255,-15.683,-471.272,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402065,1,"","chr056",0,0,1,"","","ba02","",0,0,"F01",0,0,20.427,10.434,-5.546,-945.747,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402066,1,"","chr056",0,0,1,"","","fq01","",0,0,"F01",0,0,19.945,10.932,-6.925,-658.976,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402067,1,"","chr728",0,0,1,"","","ba02","",0,0,"F01",0,0,-8.183,15.375,-19.222,111.181,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402068,1,"","chr009",0,0,1,"","","fe04","",0,0,"F01",0,0,-7.533,15.47,-19.356,-29.391,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402074,1,"","chr094",0,0,1,"","","bn01","",0,0,"F01",0,0,8.123,22.185,21.296,-102.981,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402077,1,"","chr308",0,0,1,"","","br01","",0,0,"F01",0,0,-1.139,49.202,-72.104,91.27,0,0,1,1,0,0,0,0,-1,1,1,"mob01","飛行デジモン速度4","rail_move_306",1,0,1,-1,"","","","","",""
20402078,1,"","chr594",0,0,1,"","","fq01","",0,0,"F01",0,0,-8.195,8.69,-0.578,-42.371,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402079,1,"","chr052",0,0,1,"","","f005","",0,0,"F01",0,0,-10.736,8.633,-0.016,-292.875,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402084,1,"kote_01","chr219",0,0,1,"","","ba01","",0,0,"F01",0,0,9.012,3.589,-58.827,-92.054,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402085,1,"kote_02","chr219",0,0,1,"","","ba01","",1,1,"F01",0,0,9.113,3.577,-56.635,-84.083,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402088,1,"","chr050",0,0,1,"","","fn02_01","",0,0,"F01",0,0,-3.505,18.013,-31.038,68.54,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",0,0,1,-1,"","","","","",""
20402089,1,"","chr151",0,0,1,"","","e008","",0,0,"F01",0,0,-7.951,9.5,-13.915,60.059,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,0,1,-1,"","","","","",""
20402090,1,"","chr307",0,0,1,"","","fq01","",0,0,"F01",0,0,16.167,18.013,-31.098,-67.637,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",0,0,1,-1,"","","","","",""
20402091,1,"","chr348",0,0,1,"","","fq02","",0,0,"F01",0,0,14.971,18.013,-31.256,41.024,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402092,1,"","chr303",0,0,1,"","","fq01","",0,0,"F01",0,0,-7.99,17.509,-22.347,-125.46,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",0,0,1,-1,"","","","","",""
20402093,1,"","chr343",0,0,1,"","","fq01","",0,0,"F01",0,0,-8.929,17.702,-23.483,42.301,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",0,0,1,-1,"","","","","",""
20402094,1,"","chr092",0,0,1,"","","f000","",0,0,"F01",0,0,-2.54,18.013,-31.206,-73.442,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",0,0,1,-1,"","","","","",""
20402096,1,"","chr342",0,0,1,"","","f000","",0,0,"F01",0,0,19.682,18.013,-31.907,-194.981,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402098,1,"","chr389",0,0,1,"","","fe02","",0,0,"F01",0,0,-10.327,8.592,-1.593,-335.311,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402102,1,"","chr320",0,0,1,"","","fq02","",0,0,"F01",0,0,7.178,5.756,-9.891,54.02,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402103,1,"","chr515",0,0,1,"","","bn02","",0,0,"F01",2,0,12.118,9.511,-14.038,-53.054,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402104,1,"","chr391",0,0,1,"","","bn90","",0,0,"F01",2,0,-15.372,2.4,4.723,-406.159,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402105,1,"","chr750",0,0,1,"","","fn02_01","",0,0,"F01",0,0,-12.963,3.053,7.598,119.623,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402106,1,"","chr701",0,0,1,"","","fn02_01","",0,0,"F01",0,0,-13.009,3.053,7.329,450.77,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402107,1,"","chr341",0,0,1,"","","fe01","",0,0,"F02",0,0,-10.596,3.053,5.144,309.756,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402108,1,"","chr209",0,0,1,"","","fe04","",0,0,"F01",0,0,9.787,21.796,-38.233,637.145,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402109,1,"","chr218",0,0,1,"","","ba02","",0,0,"F01",0,0,6.585,21.916,-37.781,451.813,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402113,1,"","chr393",0,0,1,"","","bn02","",0,0,"F01",2,0,8.636,2.913,-0.842,-142.309,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402114,1,"","chr325",0,0,1,"","","fe02","",0,0,"F01",0,0,9.565,6.185,2.204,-267.696,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402115,1,"","chr191",0,0,1,"","","br01","",0,0,"F01",0,0,39.809,59.467,-57.766,-116.348,0,0,1.5,0,0,0,0,0,-1,1,1,"","飛行デジモン速度5","rail_move_06",1,3,1,-1,"","","","","",""
20402116,1,"","chr438",0,0,1,"","","fe02","",0,0,"F01",0,0,10.748,6.163,2.163,-93.441,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402117,1,"","chr053",0,0,1,"","","fe02","",0,0,"F01",0,0,-2.44,3.035,23.104,-111.866,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402120,1,"","chr103",0,0,1,"","","fe02","",0,0,"F01",0,0,-10.172,8.624,1.539,170.767,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402126,1,"","chr510",0,0,1,"","","bn02","",0,0,"F01",0,0,-5.825,4.212,19.546,-336.755,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402127,1,"","chr512",0,0,1,"","","fe02","",0,0,"F01",0,0,-4.91,3.074,21.102,424.391,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402130,1,"","chr056",0,0,1,"","","ba02","",0,0,"F01",0,0,3.902,5.051,17.048,-947.422,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402132,1,"","chr042",0,0,1,"","","fe01","",0,0,"F01",0,0,6.882,4.067,10.034,-211.597,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402133,1,"","chr609",0,0,1,"","","fq01","",0,0,"F01",0,0,6.68,3.053,10.005,141.88,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402134,1,"","chr043",0,0,1,"","","ba02","",0,0,"F01",0,0,7.187,3.053,8.163,-33.537,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402135,1,"","chr622",0,0,1,"","","fn02_01","",0,0,"F01",2,0,-2.738,3.053,16.724,-250.374,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",0,5,1,-1,"","","","","",""
20402136,1,"","chr610",0,0,1,"","","fe01","",0,0,"F01",0,0,5.123,3.074,18.442,100.496,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402137,1,"","chr241",0,0,1,"","","fe02","",0,0,"F01",0,0,5.901,9.324,8.721,-77.674,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402138,1,"","chr056",0,0,1,"","","fe01","",0,0,"F01",0,0,3.326,7.503,2.879,95.833,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402139,1,"","chr314",0,0,1,"","","bn01","",0,0,"F01",0,0,9.525,3.053,2.728,75.33,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402143,1,"","chr325",0,0,1,"","","bn02","",0,0,"F01",2,0,7.703,3.8,-2.601,-86.598,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402150,1,"","chr361",0,0,1,"","","bn02","",0,0,"F01",2,0,11.919,9.515,-12.595,-110.911,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402152,1,"","chr611",0,0,1,"","","fe02","",1,0,"F02",0,0,6.498,11.206,25.044,331.201,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402153,1,"","chr611",0,0,1,"","","fq01","",0,0,"F02",0,0,-14.172,16.436,1.237,-217.512,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402154,1,"","chr056",0,0,1,"","","fe01","",0,0,"F01",0,0,-11.444,17.158,0.531,-853.072,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402155,1,"","chr042",0,0,1,"","","fe04","",0,0,"F01",0,0,-12.676,16.424,-1.275,-396.049,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402156,1,"","chr388",0,0,1,"","","fe02","",0,0,"F01",0,0,-11.823,13.451,-7.168,-257.031,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402157,1,"","chr056",0,0,1,"","","fe02","",0,0,"F01",0,0,-9.811,13.746,-7.62,-1151.92,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402158,1,"","chr388",0,0,1,"","","fe04","",0,0,"F01",0,0,-11.922,13.451,-8.169,-280.668,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402159,1,"","chr412",0,0,1,"","","fe03","",0,0,"F02",0,0,-12.598,21.601,-23.189,-339.862,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402160,1,"","chr410",0,0,1,"","","fe02","",0,0,"F01",0,0,-13.262,21.948,-20.826,164.974,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402161,1,"","chr705",0,0,1,"","","fe02","",0,0,"F02",0,0,16.718,16.108,25.394,-431.356,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402162,1,"","chr609",0,0,1,"","","bn02","",0,0,"F01",0,0,-14.351,13.375,-12.243,84.921,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402163,1,"","chr009",0,0,1,"","","fe03","",0,0,"F01",0,0,-12.552,13.693,-12.195,261.73,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402164,1,"","chr576",0,0,1,"","","fe03","",0,0,"F01",0,0,-12.904,12.215,-17.218,-247.923,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402165,1,"","chr042",0,0,1,"","","fq01","",0,0,"F01",0,0,-14.76,12.858,-2.967,139.703,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402166,1,"","chr623",0,0,1,"","","fn02_01","",0,0,"F01",0,0,-14.562,13.448,-4.799,61.188,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402167,1,"","chr611",0,0,1,"","","fq01","",0,0,"F02",0,0,-12.66,13.413,-4.414,-404.752,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402168,1,"","chr231",0,0,1,"","","fe02","",0,0,"F02",0,0,-7.807,9.18,0.674,-477.041,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402170,1,"","chr410",0,0,1,"","","br01","",0,0,"F01",0,0,3.903,10.749,-2.102,-93.832,0,0,1,1,0,0,0,0,-1,1,1,"","飛行デジモン速度5","rail_move_11",1,3,1,-1,"","","","","",""
20402175,1,"","chr218",0,0,1,"","","br01","",0,0,"F01",0,0,-27.918,17.682,13.012,10.789,0,0,1,1,0,0,0,0,-1,1,1,"","飛行デジモン速度4","rail_move_307",1,0,1,-1,"","","","","",""
20402652,1,"gabumon_1","chr151",0,0,1,"","","fq01","",0,0,"F01",0,0,-9.059,2.056,40.803,172.341,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402653,1,"gabumon_1","chr151",0,0,1,"","","fe02","",0,0,"F01",0,0,-8.354,1.999,38.659,-21.607,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402654,1,"gabumon_1","chr151",0,0,1,"","","e002","",0,0,"F01",0,0,-10.153,1.999,39.088,69.045,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402656,1,"gaomon_1","chr055",0,0,1,"","","fe04","",0,0,"F01",0,0,4.051,11.005,-19.094,-3.36,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402657,1,"ropmon","chr750",0,0,1,"","","f002","",0,0,"F01",0,0,-8.428,18.013,-30.041,10.643,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402005,2,"mob005","chr009",0,0,1,"","","br01","",0,0,"F01",0,0,-31.64,3.68,65.253,65.23,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20402006,2,"mob006","chr009",0,0,1,"","","fq02","",0,0,"F01",0,0,-31.942,2.199,63.993,49.659,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20402011,2,"mob050","chr708",0,0,1,"","","bn01","",0,0,"F01",0,0,-14.702,2.056,42.218,-25.358,0,0,1,1,0,0,0,0,-1,0,1,"mob01","デジモンデフォルト","rail_move_01",1,0,1,-1,"","","","","",""
20402038,2,"","chr437",0,0,1,"","","br01","",0,0,"F01",0,0,-25.158,2,53.046,177.142,0,0,1,1,0,0,0,0,-1,0,1,"mob01","デジモンデフォルト","rail_move_303",1,0,1,-1,"","","","","",""
20402039,2,"","chr708",0,0,1,"","","br01","",0,0,"F01",0,0,-19.139,2,54.554,-36.718,0,0,1,1,0,0,0,0,-1,0,1,"mob01","デジモンデフォルト","rail_move_303",1,0,1,-1,"","","","","",""
20402069,2,"","chr079",0,0,1,"","","ba02","",0,0,"F01",0,0,-29.2,2,61.2,41.172,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402070,2,"","chr512",0,0,1,"","","bn01","",0,0,"F01",0,0,-27.747,2.057,62.733,582.149,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402071,2,"","chr708",0,0,1,"","","ba02","",0,0,"F01",0,0,-27.41,2.043,61.299,-96.54,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402072,2,"","chr437",0,0,1,"","","ba01","",0,0,"F01",0,0,-29.261,2.062,63.202,196.779,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
