int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
604036,1,"mob_0036","mob071",0,0,0,"","","fn22","",0,0,"F01",0,0,-17.952,0,1.327,66.845,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604037,1,"mob_0037","mob015",0,0,0,"","","fn09","",0,0,"F01",0,0,-10.455,-0.001,-9,-189.727,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604038,1,"mob_0038","mob063",0,0,0,"","","fn70","",0,0,"F01",0,0,12.103,-0.001,0.856,76.678,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604039,1,"mob_0039","mob014",0,0,0,"","","fw01","",0,0,"F01",0,0,1.625,0,42.344,199.839,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_07",1,0,0,-1,"","","","","",""
604040,1,"mob_0040","mob095",0,0,0,"","","fn22","",0,0,"F01",0,0,18.187,0.027,5.559,282.823,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604041,1,"mob_0041","mob153",0,0,0,"","","fn50","",0,0,"F01",0,0,7.641,0,23.126,57.266,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604042,1,"mob_0042","mob115",0,0,0,"","","fn04","",0,0,"F01",0,0,-21.593,0,29.929,82.176,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604043,1,"mob_0043","mob001",0,0,0,"","","fw01","",0,0,"F01",0,0,-5.68,0,12.697,159.272,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_08",1,0,0,-1,"","","","","",""
604044,1,"mob_0044","mob084",0,0,0,"","","fn56","",0,0,"F01",0,0,-12.462,-0.001,-3.99,53.936,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604045,1,"mob_0045","mob003",0,0,0,"","","fn06","",0,0,"F01",0,0,-6.446,0,5.713,-116.327,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604046,4,"mob_0046","mob015",0,0,0,"","","fw01","",0,0,"F01",0,0,-5.069,-0.001,-0.697,-56.733,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_03",1,0,0,-1,"","","","","",""
604047,1,"mob_0047","mob015",0,0,0,"","","fw01","",0,0,"F01",0,0,-34.841,2.241,14.751,97.764,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_10",1,0,0,-1,"","","","","",""
604048,1,"mob_0048","mob034",0,0,0,"","","fn08","",0,0,"F01",0,0,-7.269,0,26.594,41.962,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604049,1,"mob_0049","mob001",0,0,0,"","","fn05","",0,0,"F01",0,0,18.328,0,26.776,-32.475,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_07",1,0,0,-1,"","","","","",""
604050,1,"mob_0050","mob061",0,0,0,"","","fn51","",0,0,"F01",0,0,-12.817,0,-2.335,136.141,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604051,1,"mob_0051","mob064",0,0,0,"","","fw01","",0,0,"F01",0,0,6.275,0,20.268,-1.812,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_06",1,0,0,-1,"","","","","",""
604052,1,"mob_0052","mob012",0,0,0,"","","fn05","",0,0,"F01",0,0,27.837,0.051,13.641,-72.305,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604053,1,"mob_0053","mob014",0,0,0,"","","fn22","",0,0,"F01",0,0,27.819,0,14.423,-139.436,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604054,1,"mob_0054","mob033",0,0,0,"","","fn02","",0,0,"F01",0,0,18.079,-0.01,4.358,19.71,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604055,1,"mob_0055","mob032",0,0,0,"","","fn54","",0,0,"F01",0,0,17.271,0,5.231,71.168,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604056,1,"mob_0056","mob115",0,0,0,"","","fn01","",0,0,"F01",0,0,-13.271,0,-3.904,-308.446,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604057,1,"mob_0057","mob064",0,0,0,"","","fn23","",0,0,"F01",0,0,-17.254,0.046,1.99,103.768,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","",1,0,0,-1,"","","","","",""
604058,1,"mob_0058","mob016",0,0,0,"","","fn04","",0,0,"F01",0,0,-22.504,-0.001,-8.096,95.472,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者デフォルト","rail_move_08",1,0,0,-1,"","","","","",""
604059,1,"mob_0059","mob021",0,0,0,"","","fn04","",0,0,"F01",0,0,-19.91,0.019,19.858,35.388,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604060,1,"mob_0060","mob003",0,0,0,"","","fw01","",0,0,"F01",0,0,-7.546,-0.001,34.732,9.47,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_010",1,0,0,-1,"","","","","",""
604061,1,"mob_0061","mob041",0,0,0,"","","fn01","",0,0,"F01",0,0,-24.553,0,21.007,277.222,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604062,1,"mob_0062","mob014",0,0,0,"","","fw01","",0,0,"F01",0,0,-17.718,0,16.153,-101.709,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_09",1,0,0,-1,"","","","","",""
604063,2,"mob_0063","npc105ha010101",0,0,0,"","","e007","",0,0,"E01_M01",0,0,-27.52,0,15.48,90,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604064,2,"mob_0064","npc105ha010101",0,0,0,"","","e007","",0,0,"E01_M01",0,0,-27.68,0,12.91,90,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604065,2,"mob_0065","npc105ha010101",0,0,0,"","","e007","",0,0,"E01_M01",0,0,-27.68,0,10.13,90,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604066,2,"mob_0066","mob072",0,0,0,"","","e001","",0,0,"F01",0,0,-17.205,0,14.381,244.914,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604067,2,"mob_0067","mob071",0,0,0,"","","fn08","",0,0,"F01",0,0,-16.724,0,13.918,255.206,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604068,2,"mob_0068","mob021",0,0,0,"","","fn01","",0,0,"F01",0,0,15.491,0,3.438,220,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604069,2,"mob_0069","mob061",0,0,0,"","","fn12","",0,0,"F01",0,0,13.97,-0.001,6.159,220,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604070,2,"mob_0070","mob008",0,0,0,"","","fn56","",0,0,"F01",0,0,-11.115,0,11.198,167.781,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604071,2,"mob_0071","mob048",0,0,0,"","","fn11","",0,0,"F01",0,0,-11.772,0,10.773,140.625,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604072,2,"mob_0072","mob095",0,0,0,"","","fn11","",0,0,"F01",0,0,-8.23,0,9.203,-204.419,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604073,2,"mob_0073","mob075",0,0,0,"","","fn54","",0,0,"F01",0,0,9.741,-0.001,5.933,-142.695,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604074,2,"mob_0074","mob043",0,0,0,"","","fn50","",0,0,"F01",0,0,12.792,0,2.854,230,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604075,2,"mob_0075","mob051",0,0,0,"","","fn56","",0,0,"F01",0,0,-5.934,-0.001,6.52,-196.976,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604076,2,"mob_0076","mob151",0,0,0,"","","fn10","",0,0,"F01",0,0,2.283,0,6.77,-154.315,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604077,2,"mob_0077","mob091",0,0,0,"","","fn54","",0,0,"F01",0,0,5.979,0,7.363,-161.967,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604078,2,"mob_0078","mob041",0,0,0,"","","fn18","",0,0,"F01",0,0,-14.814,0,8.036,-192.718,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604079,2,"mob_0079","mob001",0,0,0,"","","fn56","",0,0,"F01",0,0,-14.056,0,8.295,-203.354,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604080,2,"mob_0080","mob021",0,0,0,"","","fn51","",0,0,"F01",0,0,-9.286,0,1.631,-190.682,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604081,2,"mob_0081","mob081",0,0,0,"","","fn12","",0,0,"F01",0,0,-8.496,0,21.914,-137.829,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604082,2,"mob_0082","mob033",0,0,0,"","","fn02","",0,0,"F01",0,0,10.378,0,2.41,245.092,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604083,2,"mob_0083","mob034",0,0,0,"","","fn08","",0,0,"F01",0,0,10.939,0,1.321,245.308,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604084,2,"mob_0084","mob032",0,0,0,"","","fn54","",0,0,"F01",0,0,10.076,0,1.041,214.49,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604085,2,"mob_0085","mob153",0,0,0,"","","fn15","",0,0,"F01",0,0,9.782,0,2.606,210,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604086,2,"mob_0086","mob021",0,0,0,"","","fn04","",0,0,"F01",0,0,-17.709,0,4.323,126.696,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604087,2,"mob_0087","mob084",0,0,0,"","","fn13","",0,0,"F01",0,0,-7.985,0,26.664,230,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604088,2,"mob_0088","mob024",0,0,0,"","","fn54","",0,0,"F01",0,0,-7.385,-0.001,26.304,230,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604089,2,"mob_0089","mob041",0,0,0,"","","fn54","",0,0,"F01",0,0,-8.153,0,5.049,-189.908,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604090,2,"mob_0090","mob061",0,0,0,"","","fn52","",0,0,"F01",0,0,9.033,0,6.103,-154.824,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604091,2,"mob_0091","mob001",0,0,0,"","","fn12","",0,0,"F01",0,0,-6.961,0,8.626,-179.483,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604092,2,"mob_0092","mob151",0,0,0,"","","fn07","",0,0,"F01",0,0,0.409,-0.001,16.53,-166.474,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604093,2,"mob_0093","mob091",0,0,0,"","","fn66","",0,0,"F01",0,0,-0.542,0,16.475,-189.334,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604094,2,"mob_0094","mob071",0,0,0,"","","fn70","",0,0,"F01",0,0,-10.689,0,4.348,-222.76,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604095,2,"mob_0095","mob021",0,0,0,"","","fn51","",0,0,"F01",0,0,-9.182,-0.001,21.891,-200.93,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604096,2,"mob_0096","mob061",0,0,0,"","","fn02","",0,0,"F01",0,0,-10.579,-0.001,8.095,-191.697,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604097,2,"mob_0097","mob064",0,0,0,"","","fn02","",0,0,"F01",0,0,-2.122,0,21.742,-164.547,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604098,2,"mob_0098","mob004",0,0,0,"","","fn13","",0,0,"F01",0,0,8.085,0,7.592,-106.087,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604099,2,"mob_0099","mob014",0,0,0,"","","fn54","",0,0,"F01",0,0,7.562,-0.001,8.042,-168.24,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604100,2,"mob_0100","mob075",0,0,0,"","","fn54","",0,0,"F01",0,0,-8.608,-0.001,4.065,-214.006,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604101,2,"mob_0101","mob095",0,0,0,"","","fn01","",0,0,"F01",0,0,-2.237,0,11.374,-174.585,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604102,2,"mob_0102","mob028",0,0,0,"","","fn56","",0,0,"F01",0,0,8.761,0,15.988,-210.514,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604103,2,"mob_0103","mob008",0,0,0,"","","fn07","",0,0,"F01",0,0,4.677,0,5.438,-138.88,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604104,2,"mob_0104","mob048",0,0,0,"","","fn68","",0,0,"F01",0,0,9.465,-0.001,15.75,-162.477,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604105,2,"mob_0105","mob071",0,0,0,"","","fn56","",0,0,"F01",0,0,3.005,0,25.752,-209.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604106,2,"mob_0106","mob012",0,0,0,"","","fn08","",0,0,"F01",0,0,2.218,0,24.455,-191.043,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604107,2,"mob_0107","mob092",0,0,0,"","","fn65","",0,0,"F01",0,0,3.375,0,25.076,-182.573,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604108,2,"mob_0108","mob051",0,0,0,"","","fn10","",0,0,"F01",0,0,3.935,0,25.008,-140.803,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604109,2,"mob_0109","mob001",0,0,0,"","","fn64","",0,0,"F01",0,0,4.514,0,2.974,-158.316,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604110,2,"mob_0110","mob041",0,0,0,"","","fn56","",0,0,"F01",0,0,-4.306,0,5.907,-159.089,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604111,2,"mob_0111","mob021",0,0,0,"","","fn52","",0,0,"F01",0,0,-1.237,0,9.632,-167.44,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604112,2,"mob_0112","mob024",0,0,0,"","","fn54","",0,0,"F01",0,0,1.703,-0.001,4.141,-161.416,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604113,2,"mob_0113","mob095",0,0,0,"","","fn02","",0,0,"F01",0,0,2.481,0,4.072,-160.625,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604114,2,"mob_0114","mob012",0,0,0,"","","fn61","",0,0,"F01",0,0,1.212,0,4.483,-162.129,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604115,2,"mob_0115","mob083",0,0,0,"","","fn10","",0,0,"F01",0,0,-5.14,0,6.934,-169.026,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604116,2,"mob_0116","mob115",0,0,0,"","","fn64","",30,60,"F01",0,0,0.34,0,5.594,-158.149,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604117,2,"mob_0117","mob071",0,0,0,"","","fn10","",0,0,"F01",0,0,-4.714,0,4.475,-186.348,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604118,2,"mob_0118","mob091",0,0,0,"","","fn52","",0,0,"F01",0,0,-6.692,0,3.203,-178.759,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604119,2,"mob_0119","mob151",0,0,0,"","","fn07","",0,0,"F01",0,0,-7.273,0,3.241,-199.357,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604120,2,"mob_0120","mob061",0,0,0,"","","fn52","",0,0,"F01",0,0,5.641,0,19.057,-159.898,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604121,2,"mob_0121","mob024",0,0,0,"","","fn54","",0,0,"F01",0,0,1.615,0,6.993,216.411,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604122,2,"mob_0122","mob064",0,0,0,"","","fn13","",0,0,"F01",0,0,4.481,0,6.054,-133.493,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604123,2,"mob_0123","mob041",0,0,0,"","","fn01","",0,0,"F01",0,0,-5.156,0,18.949,196.348,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604124,2,"mob_0124","mob061",0,0,0,"","","fn12","",0,0,"F01",0,0,-15.353,0,17.618,244.751,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604125,2,"mob_0125","mob001",0,0,0,"","","fn06","",0,0,"F01",0,0,-10.386,0,15.892,171.794,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604126,2,"mob_0126","mob041",0,0,0,"","","fn51","",0,0,"F01",0,0,5.801,0,26.393,-120,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604127,2,"mob_0127","mob001",0,0,0,"","","fn02","",0,0,"F01",0,0,5.968,-0.001,25.001,-120,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604128,2,"mob_0128","npc105ha010101",0,0,0,"","","e507","",0,0,"E01_M01",0,0,-6.924,0,-3.476,81.424,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
