int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
202344,1,"","mob038",0,0,0,"","","fn51","",0,0,"F01",0,0,-5.107,0.309,-7.35,-83.48,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202345,1,"","mob057",0,0,0,"","","fn51","",0,0,"F01",0,0,-6.253,0.309,-7.706,-297.235,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202346,1,"","mob075",0,0,0,"","","e521","",0,0,"F01",0,0,4.19,0.68,1.319,-371.043,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202347,1,"","mob081",0,0,0,"","","fn02","",0,0,"F01",0,0,-0.88,0.68,4.347,-357.211,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202348,1,"","mob001",0,0,0,"","","fn34","",0,0,"F01",0,0,13.247,0.309,-11.754,147.567,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202349,1,"","mob038",0,0,0,"","","fn10","",0,0,"F01",0,0,11.464,0.301,-5.479,-246.03,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202350,1,"","mob044",0,0,0,"","","fn02","",0,0,"F01",0,0,11.699,0.333,-12.388,13.121,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202351,1,"","mob095",0,0,0,"","","fn03","",0,0,"F01",0,0,-2.283,0.309,-12.326,-35.001,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202352,1,"","mob095",0,0,0,"","","fn01","",0,0,"F01",0,0,-13.916,0.3,-28.486,-90.266,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202353,1,"","mob084",0,0,0,"","","fn13","",0,0,"F01",0,0,-5.884,0.3,-30.584,-105.828,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202354,1,"","mob064",0,0,0,"","","fn09","",0,0,"F01",0,0,-5.613,0.33,-33.233,39.014,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202355,1,"","mob076",0,0,0,"","","fn01","",0,0,"F01",0,0,-3.841,0.329,-36.041,-60.324,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202356,1,"","mob060",0,0,0,"","","fn08","",0,0,"F01",0,0,-4.497,0.33,-35.385,-207.865,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202357,1,"","mob083",0,0,0,"","","fn52","",0,0,"F01",0,0,-3.557,0.299,-27.56,23.094,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202358,1,"","mob081",0,0,0,"","","fn02","",0,0,"F01",0,0,8.414,0.329,-27.453,-313.082,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202360,1,"","mob004",0,0,0,"","","fn54","",0,0,"F01",0,0,-5.578,0.3,-27.688,-74.881,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202361,1,"","mob153",0,0,0,"","","fn52","",0,0,"F01",0,0,-2.312,0.299,7.976,54.29,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202362,1,"","mob058",0,0,0,"","","fn70","",0,0,"F01",0,0,-3,0.329,-32.806,-243.482,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202363,1,"","mob057",0,0,0,"","","fn51","",0,0,"F01",0,0,-27.345,0,-32.151,-330.043,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202364,1,"","mob001",0,0,0,"","","fn18","",0,0,"F01",0,0,-2.006,0.329,-46.084,108.835,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202365,1,"","mob015",0,0,0,"","","fn03","",0,0,"F01",0,0,-12.886,0.307,-12.956,25.852,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202366,1,"","mob044",0,0,0,"","","fn07","",0,0,"F01",0,0,-10.146,0.299,-29.626,-138.421,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202367,1,"","mob003",0,0,0,"","","fn04","",0,0,"F01",0,0,-36.382,0.019,-4.707,-190.846,5,-8,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202368,1,"","mob075",0,0,0,"","","fn08","",0,0,"F01",0,0,-18.162,0.3,-5.728,-277.456,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202369,1,"","mob001",0,0,0,"","","fn56","",0,0,"F01",0,0,-29.911,0.3,-6.09,-152.492,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202370,1,"mob_999","mob091",0,0,0,"","","fn01","",10,20,"F01",0,0,-5.741,0.299,3.892,30.01,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202371,1,"","mob081",0,0,0,"","","fn02","",0,0,"F01",0,0,-32.228,0.301,-4.543,-473.809,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202372,1,"","mob083",0,0,0,"","","fn52","",0,0,"F01",0,0,-31.542,0.302,1.459,6.282,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202373,1,"","mob004",0,0,0,"","","fn06","",0,0,"F01",0,0,-33.187,0.302,2.303,-258.925,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202374,1,"","mob063",0,0,0,"","","fn23","",0,0,"F01",0,0,-35.541,0.087,-4.353,520.429,-5,-8,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202375,1,"","mob094",0,0,0,"","","fn08","",0,0,"F01",0,0,-33.338,0.301,-5.419,-314.603,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202376,1,"","mob083",0,0,0,"","","fn02","",0,0,"F01",0,0,-19.454,0.291,18.338,-257.097,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202377,1,"","mob193",0,0,0,"","","fn56","",0,0,"F01",0,0,-32.506,0.3,-8.234,-148.272,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202378,1,"","mob071",0,0,0,"","","fn56","",0,0,"F01",0,0,-24.779,0.299,17.085,147.401,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202379,1,"","mob151",0,0,0,"","","fn59","",0,0,"F01",0,0,-25.331,0.299,16.6,120.275,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202380,1,"","mob173",0,0,0,"","","fn21","",0,0,"F01",0,0,-26.626,0.3,13.862,-241.892,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202381,1,"","mob027",0,0,0,"","","fn07","",0,0,"F01",0,0,-27.388,0.3,12.166,167.281,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202382,1,"","mob047",0,0,0,"","","fn54","",0,0,"F01",0,0,-28.063,0.3,11.337,138.569,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202383,1,"","mob028",0,0,0,"","","fn10","",0,0,"F01",0,0,-28.846,0.301,10.388,109.449,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202384,1,"","mob048",0,0,0,"","","fn64","",0,0,"F01",0,0,-28.369,0.301,9.953,-61.114,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202385,1,"","mob041",0,0,0,"","","fn34","",0,0,"F01",0,0,-20.133,0.299,23.078,147.567,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202386,1,"","mob081",0,0,0,"","","fn02","",0,0,"F01",0,0,-19.457,0.299,23.782,108.827,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202387,1,"","mob084",0,0,0,"","","fn56","",0,0,"F01",0,0,-18.576,0.3,25.124,-180.324,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202388,1,"","mob044",0,0,0,"","","fs02","",0,0,"F01",0,0,-18.545,0.3,24.228,-454.243,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202389,1,"","mob115",0,0,0,"","","fn56","",0,0,"F01",0,0,-15.857,0.296,22.431,-288.714,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202546,1,"","mob063",0,0,0,"","","fn15","",0,0,"F01",0,0,-8.451,0.309,-11.929,701.285,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202547,1,"","mob153",0,0,0,"","","fn15","",0,0,"F01",0,0,0.071,0.309,-11.967,297.471,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202613,1,"","mob001",0,0,0,"","","fn34","",0,0,"F01",0,0,-28.613,0,-47.333,32.926,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202614,1,"","mob061",0,0,0,"","","fn01","",0,0,"F01",0,0,-25.512,0,-52.333,71.381,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202615,1,"","mob074",0,0,0,"","","fn10","",0,0,"F01",0,0,-24.506,0,-52.775,-54.364,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202616,1,"","mob001",0,0,0,"","","fn34","",0,0,"F01",0,0,-25.271,0,-39.416,-37.569,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202617,1,"","mob115",0,0,0,"","","e117","",0,0,"F01",0,0,-27.459,0,-50.391,108.67,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202618,1,"","mob153",0,0,0,"","","fn52","",0,0,"F01",0,0,-29.55,0,-38.069,417.937,0,0,0.243633,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
