string2 0,string 1
"31012","[Target: 1 ally]
Greatly recovers HP."
"31021","[Target: All allies]
Slightly recovers HP."
"31022","[Target: All allies]
Moderately recovers HP."
"31031","[Target: 1 ally]
Revives from KO and moderately recovers HP."
"31032","[Target: 1 ally]
Revives from KO and greatly recovers HP."
"31061","[Target: 1 ally]
Removes status abnormalities, {is28}{image(ui_icon_btlStatus_012)} Injury, & {is28}{image(ui_icon_btlStatus_013)} Disease."
"80027","[Target: 1 ally]
Revives from KO and moderately recovers HP."
"80028","[Target: 1 ally]
Revives from KO and greatly recovers HP."
"80029","[Target: All allies]
Revives from KO and slightly recovers HP."
"80030","[Target: All allies]
Revives from KO and moderately recovers HP."
"27493","Activates {is28}{image(ui_icon_btlStatus_036)} Counter Physical.
Upon receiving a physical attack, counters with a
{is28}{image(ui_icon_skill_001)} Fire physical attack at power 105.
Increased damage to targets with Humanoid Trait."
"27496","Activates {is28}{image(ui_icon_btlStatus_036)} Counter Physical. Upon receiving a physical attack,
counters with a {is28}{image(ui_icon_skill_001)} Fire physical attack at power 250. Nullifies
unfavorable compatibility. 20% reduction to DEF for 3 turns.
Increased damage to targets with Humanoid Trait."
"34041","[Target: 1 enemy]
Removes stat buffs."
"27383","Activates {is28}{image(ui_icon_btlStatus_036)} Counter Physical. Upon receiving a
physical attack, counters with a {is28}{image(ui_icon_skill_000)} Null magic attack
at power 115. Negates unfavorable compatibility.
Increased damage to targets with Mythical Trait."
"31041","[Target: 1 ally]
Removes status abnormalities."
"21282","[Target: All allies]
100% chance of 20% reduction to physical/magic
damage taken for 2 turns. 100% chance of {is28}{image(ui_icon_skill_006)} Steel
resistance boost for 2 turns."
"27772","[Target: All enemies]
Performs {is28}{image(ui_icon_skill_009)} Light physical attack at power 105. 100%
chance of 20% reduction to all user's stats for 3 turns.
Increased damage to targets with Immortal Trait."
"27521","[Target: 1 enemy]
Deals 1% HP damage x 5 hits.
100% chance of 20% reduction to SPI for 3 turns.
30% chance to apply {is28}{image(ui_icon_btlStatus_002)} Confusion."
"27342","[Target: User]
100% chance to nullify physical/magic damage."
"27291","[Target: All enemies]
100% chance of 10% reduction to SPI for 3 turns.
50% chance to apply {is28}{image(ui_icon_btlStatus_003)} Paralysis."
"31042","[Target: 1 ally]
Removes {is28}{image(ui_icon_btlStatus_012)} Injury & {is28}{image(ui_icon_btlStatus_013)} Disease."
"26991","[Target: 1 enemy]
Deals 20% HP damage.
20% boost to user's ATK for 3 turns."
"25901","[Target: 1 enemy]
100% chance of 10% reduction to DEF/SPI for 3 turns.
50% chance to apply {is28}{image(ui_icon_btlStatus_000)} Poison."
"24551","[Target: 1 enemy]
Deals 15% HP damage."
"31051","[Target: 1 ally]
Removes stat debuffs."
"23981","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_000)} Null magic attack at power 60.
Removes all stat changes. 
20% chance to apply {is28}{image(ui_icon_btlStatus_004)} Sleep."
"23801","[Target: 1 enemy]
Deals 5% HP damage.
100% chance of 10% reduction to ATK for 3 turns.
70% chance to apply {is28}{image(ui_icon_btlStatus_002)} Confusion."
"23382","[Target: All enemies] Performs {is28}{image(ui_icon_skill_000)} Null magic attack at
power 80. 50% chance to apply {is28}{image(ui_icon_btlStatus_008)} Immobilization.
70% chance of 20% reduction to DEF for 3 turns.
Increased damage to targets with Holy Trait."
"23281","[Target: All enemies] 
Deals 20% HP damage. 
Always hits."
"23152","[Target: All enemies] Performs {is28}{image(ui_icon_skill_009)} Light magic attack
at power 140. Consumes all SP. Causes KO from attack 
recoil. The lower the user's SP, the lower the damage.
Increased damage to targets with Deity Trait."
"23121","[Target: 1 enemy]
100% chance of 30% reduction to SPD for 3 turns.
60% chance to apply Immobilized next turn."
"22401","[Target: 1 enemy]
80% chance of 30% reduction to ACU for 3 turns.
50% chance to apply {is28}{image(ui_icon_btlStatus_000)} Poison."
"22322","[Target: All enemies]
100% chance of 30% reduction to SPI
& 10% reduction to ACU for 3 turns."
"22261","[Target: 1 enemy]
100% chance of 20% reduction to SPD 
& applying {is28}{image(ui_icon_btlStatus_003)} Paralysis for 3 turns."
"22221","[Target: All enemies]
100% chance of 10% reduction to SPI for 3 turns.
50% chance to apply {is28}{image(ui_icon_btlStatus_010)} Crystallization."
"21941","[Target: All enemies] Performs {is28}{image(ui_icon_skill_006)} Steel physical attack 
at power 35 x 4 hits. The lower the user's SP, the lower 
the damage. Consumes all SP. Immobilized next turn.
Increased damage to targets with Machine Trait."
"21881","[Target: 1 enemy] Performs {is28}{image(ui_icon_skill_003)} Plant physical attack 
at power 85. Recovers HP/SP equal to 10% of damage.
100% chance to apply {is28}{image(ui_icon_skill_003)} Plant Resistance Down.
Increased damage to targets with Deity Trait."
"21863","Activates {is28}{image(ui_icon_btlStatus_036)} Counter Physical.
Upon receiving a physical attack, counters with an
{is28}{image(ui_icon_skill_005)} Electricity magic attack at power 90."
"21852","[Target: 1 enemy] Performs {is28}{image(ui_icon_skill_010)} Dark physical attack
at power 70. If target is {is28}{image(ui_icon_type_020)} Data: Increased damage.
100% chance to apply {is28}{image(ui_icon_skill_010)} Dark Resistance Down.
Increased damage to targets with Angel Trait."
"21832","[Target: User]
Applies {is28}{image(ui_icon_btlStatus_048)} Taunting.
100% chance of 30% boost to EVA for 1 turn."
"21703","Activates {is28}{image(ui_icon_btlStatus_036)} Counter Physical.
Upon receiving a physical attack, counters against
all enemies with a {is28}{image(ui_icon_skill_010)} Dark physical attack at power 105.
Increased damage to targets with Unknown Trait."
"21271","[Target: All enemies]
100% chance of 50% reduction to ATK/INT for 1 turn.
Applies {is28}{image(ui_icon_btlStatus_048)} Taunting to user."
"21172","[Target: All allies]
Applies {is28}{image(ui_icon_btlStatus_040)} Status Abnormality Immunity.
Removes status abnormalities."
"20591","[Target: All enemies]
100% chance of 10% reduction to SPI for 3 turns.
60% chance to apply {is28}{image(ui_icon_btlStatus_003)} Paralysis.
20% chance to apply {is28}{image(ui_icon_btlStatus_008)} Immobilization."
"20472","[Target: 1 enemy] Performs {is28}{image(ui_icon_skill_000)} Null physical attack
at power 80. 70% chance of 20% reduction to INT.
70% chance to apply {is28}{image(ui_icon_btlStatus_010)} Crystallization.
Increased damage to targets with Unknown Trait."
"20462","[Target: 1 enemy] Performs {is28}{image(ui_icon_skill_010)} Dark magic attack at
power 80. 100% chance to apply {is28}{image(ui_icon_btlStatus_010)} Crystallization.
70% chance of 20% reduction to ATK/DEF/INT/SPI.
If target's HP is 50% or higher: Increased damage."
"20131","[Target: 1 enemy]
Deals 15% HP damage.
50% chance to apply {is28}{image(ui_icon_btlStatus_012)} Injury."
"20051","[Target: All enemies]
100% chance of 10% reduction to DEF for 3 turns.
50% chance to apply {is28}{image(ui_icon_btlStatus_003)} Paralysis."
"80043","Description text for the item used to
leave the DLC story."
"80042","An ultra-compact electromagnetic net generator
received from Dr. Simmons."
"80031","[Target: 1 ally]
Boosts ATK by 20% for 3 turns."
"80032","[Target: 1 ally]
Boosts DEF by 20% for 3 turns."
"80033","[Target: 1 ally]
Boosts INT by 20% for 3 turns."
"80034","[Target: 1 ally]
Boosts SPI by 20% for 3 turns."
"80035","[Target: 1 ally]
Boosts SPD by 20% for 3 turns."
"80036","[Target: 1 ally]
Boosts ACU by 20% for 3 turns."
"80037","[Target: 1 ally]
Boosts EVA by 20% for 3 turns."
"80038","[Target: 1 ally]
Boosts CRT Rate by 20% for 3 turns."
"80039","[Target: 1 ally]
Boosts all stats by 20% for 3 turns."
"80040","[Target: 1 ally]
Boosts ACU/EVA/CRT Rate by 20% for 3 turns."
"25841","[Target: 1 enemy] 
Deals 15% HP damage.
100% chance to apply {is28}{image(ui_icon_btlStatus_012)} Injury."
"25921","[Target: 1 enemy] Performs {is28}{image(ui_icon_skill_003)} Plant physical attack at power 60.
If target is affected by {is28}{image(ui_icon_btlStatus_000)} Poison/{is28}{image(ui_icon_btlStatus_005)} Deadly Poison/{is28}{image(ui_icon_btlStatus_004)} Sleep/
{is28}{image(ui_icon_btlStatus_009)} Deep Slumber: 25% chance to apply Instant Death.
Increased damage to targets with Insectoid Trait."
"23751","[Target: 1 enemy]
Deals 5% HP damage.
100% chance of 15% reduction to DEF/SPI for 3 turns."
"23131","[Target: 1 enemy]
Deals 1% HP damage x 5 hits.
100% chance of 10% reduction to SPI for 3 turns.
60% chance to apply {is28}{image(ui_icon_btlStatus_000)} Poison."
"21131","[Target: All enemies]
Deals 2% HP damage x 3 hits.
100% chance of 15% reduction to SPI for 3 turns."
"20701","[Target: 1 enemy]
Deals 5% HP damage.
100% chance of 25% reduction to SPI for 3 turns."
"20691","[Target: All enemies]
Deals 2% HP damage x 3 hits.
100% chance of 10% reduction to INT/SPI for 3 turns."
"26171","[Target: 1 enemy] Performs {is28}{image(ui_icon_skill_006)} Steel physical attack at
power 35 x 3 hits. Nullifies unfavorable compatibility.
Receives 20% HP damage from attack recoil.
Increased damage to targets with Weapon Trait."
"26791","[Target: All enemies]
Performs {is28}{image(ui_icon_skill_001)} Fire physical attack at power 20 x 2 hits.
{d0}Increased damage to targets with Immortal Trait."
"26051","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_004)} Water physical attack at power 35 x 2 hits.
If target is affected by {is28}{image(ui_icon_btlStatus_002)} Confusion/{is28}{image(ui_icon_btlStatus_007)} Chaos: 25% chance
to apply Instant Death."
"24512","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_005)} Electricity magic attack at power 90.
The greater the user's stat buffs, the greater the damage.
Increased damage to targets with Alien Trait."
"24191","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_009)} Light physical attack at power 95. {d0}
Increased damage to targets with Unknown Trait."
"24192","[Target: All enemies]
Performs {is28}{image(ui_icon_skill_009)} Light physical attack at power 80.
Increased damage to targets with Unknown Trait."
"26811","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_006)} Steel physical attack at power 70.
Acts first next round. {d0}
Increased damage to targets with Beast Trait."
"26761","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_001)} Fire physical attack at power 35 x 2 hits.
{d0}Increased damage to targets with Immortal Trait."
"24211","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_009)} Light magic attack at power 85.
If target is {is28}{image(ui_icon_type_040)} Virus: 75% chance of 15% reduction to ATK/INT
for 3 turns. Increased damage to targets with Immortal Trait."
"21031","[Target: 1 enemy] 
Performs {is28}{image(ui_icon_skill_004)} Water physical attack at power 45.
If target is affected by {is28}{image(ui_icon_btlStatus_002)} Confusion/{is28}{image(ui_icon_btlStatus_007)} Chaos:
25% chance to apply Instant Death."
"26801","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_009)} Light physical attack at power 75.
{d0}Increased damage to targets with Evil Trait."
"26042","[Target: All enemies] Performs {is28}{image(ui_icon_skill_002)} Ice magic attack at
power 20 x 4 hits. If target is affected by status
abnormalities or {is28}{image(ui_icon_btlStatus_012)} Injury/{is28}{image(ui_icon_btlStatus_013)} Disease: Increased
damage. Increased damage to targets with Fire Trait."
"23991","[Target: 1 enemy] 
Performs {is28}{image(ui_icon_skill_004)} Water magic attack at power 60.
If target is affected by {is28}{image(ui_icon_btlStatus_004)} Sleep/{is28}{image(ui_icon_btlStatus_009)} Deep Slumber:
Increased damage."
"22231","[Target: All enemies] 
Performs {is28}{image(ui_icon_skill_010)} Dark physical attack at power 45.
20% chance to apply {is28}{image(ui_icon_btlStatus_010)} Crystallization. {d0}
Increased damage to targets with Beast Trait."
"22241","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_010)} Dark physical attack at power 85.
Nullifies unfavorable compatibility. {d0}
Increased damage to targets with Beast Trait."
"21761","[Target: All enemies] 
Performs {is28}{image(ui_icon_skill_003)} Plant physical attack at power 55.
10% chance to apply Instant Death. {d0}
Increased damage to targets with Insectoid Trait."
"21762","[Target: All enemies]
Performs {is28}{image(ui_icon_skill_001)} Fire magic attack at power 55.
100% chance to apply {is28}{image(ui_icon_skill_001)} Fire Resistance Down. {d0}
Increased damage to targets with Vegetation Trait."
"21891","[Target: All enemies]
Performs {is28}{image(ui_icon_skill_003)} Plant magic attack at power 70.
25% chance to apply {is28}{image(ui_icon_btlStatus_005)} Deadly Poison. {d0}
Increased damage to targets with Beast Trait."
"21301","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_004)} Water physical attack at power 60.
If target is affected by {is28}{image(ui_icon_btlStatus_002)} Confusion/{is28}{image(ui_icon_btlStatus_007)} Chaos: 25% chance
to apply Instant Death."
"27332","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_002)} Ice magic attack at power 90.
If target is affected by {is28}{image(ui_icon_btlStatus_004)} Sleep/{is28}{image(ui_icon_btlStatus_009)} Deep Slumber: Increased
damage. Increased damage to targets with Humanoid Trait."
"27381","[Target: All enemies] Performs {is28}{image(ui_icon_skill_001)} Fire physical attack
at power 115. 100% chance to apply 30% reduction to
user's DEF for 3 turns. Immobilized next turn.
Increased damage to targets with Evil Trait."
"27391","[Target: All enemies]
Performs {is28}{image(ui_icon_skill_009)} Light magic attack at power 55.
If target has already acted: Increased damage. {d0}
Increased damage to targets with Machine Trait."
"27431","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_008)} Earth physical attack at power 90. 
If target has yet to act: 25% CRT Rate. {d0}
Increased damage to targets with Bird Trait."
"23761","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_000)} Null magic attack at power 90.
If target is affected by {is28}{image(ui_icon_btlStatus_004)} Sleep/{is28}{image(ui_icon_btlStatus_009)} Deep Slumber: Increased
damage. Increased damage to targets with Amphibian Trait."
"20751","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_004)} Water physical attack at power 90.
Always hits. If target has yet to act: Increased damage.
Increased damage to targets with Aquatic Trait."
"20492","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_001)} Fire physical attack at power 90. 
If target's Generation is greater than user's: Increased damage.
Increased damage to targets with Humanoid Trait."
"26781","[Target: All enemies]
Performs {is28}{image(ui_icon_skill_006)} Steel physical attack at power 25 x 3 hits.
10% CRT Rate. {d0}
Increased damage to targets with Machine Trait."
"24652","[Target: 1 enemy] 
Performs {is28}{image(ui_icon_skill_006)} Steel physical attack at power 135.
20% CRT Rate. Receives 10% HP damage from attack recoil.
Increased damage to targets with Bird Trait."
"21741","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_001)} Fire physical attack at power 90.
The greater the user's stat buffs, the greater the damage.
Increased damage to targets with Beast Trait."
"21682","[Target: All enemies] 
Performs {is28}{image(ui_icon_skill_005)} Electricity physical attack at power 55.
If target's Generation is lesser than user's: Increased damage.
Increased damage to targets with Evil Trait."
"21691","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_005)} Electricity physical attack at power 90.
If target is affected by {is28}{image(ui_icon_btlStatus_003)} Paralysis/{is28}{image(ui_icon_btlStatus_008)} Immobilization:
Increased damage. Increased damage to targets with Evil Trait."
"20372","[Target: All enemies] Performs {is28}{image(ui_icon_skill_004)} Water physical
attack at power 55. If target is affected by reduction
to DEF: 20% chance to apply Instant Death.
Increased damage to targets with Unknown Trait."
"22353","Activates {is28}{image(ui_icon_btlStatus_036)} Counter Physical.
Upon receiving a physical attack, counters with a
{is28}{image(ui_icon_skill_000)} Null physical attack at power 85."
"21721","[Target: 1 enemy]
Deals fixed damage at power 10 x 3 hits.
100% chance of 30% reduction to ATK/INT for 3 turns.
Removes stat buffs."
"20261","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_006)} Steel physical attack at power 80.
Acts first next round."
"24161","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_009)} Light physical attack at power 90.
Acts first next round.
Increased damage to targets with Knight Trait."
"27671","[Target: All enemies]
Performs {is28}{image(ui_icon_skill_004)} Water physical attack at power 90.
100% chance to apply {is28}{image(ui_icon_btlStatus_004)} Sleep to user.
Increased damage to targets with Humanoid Trait."
"20281","[Target: All enemies]
Performs {is28}{image(ui_icon_skill_001)} Fire physical attack at power 60.
100% chance of 20% reduction to user's Max HP for 3 turns.
Increased damage to targets with Mineral Trait."
"27762","[Target: 1 enemy]
Performs {is28}{image(ui_icon_skill_001)} Fire physical attack at power 110.
75% chance of 10% reduction to user's DEF/SPI for 3 turns.
Increased damage to targets with Ice Trait."
"20802","[Target: 1 enemy] Performs {is28}{image(ui_icon_skill_000)} Null physical attack at
power 80. 100% chance of 20% reduction to DEF for
3 turns. 50% chance to apply {is28}{image(ui_icon_btlStatus_012)} Injury.
Increased damage to targets with Unknown Trait."
"26001","[Target: 1 enemy] Performs {is28}{image(ui_icon_skill_000)} Null physical attack at
power 85. 50% chance to apply {is28}{image(ui_icon_btlStatus_005)} Deadly Poison.
50% chance to apply {is28}{image(ui_icon_btlStatus_010)} Crystallization. Increased
damage to targets with Unknown Trait."
"20362","[Target: 1 enemy]
100% chance of 30% reduction to SPI for 3 turns.
80% chance to apply {is28}{image(ui_icon_btlStatus_007)} Chaos."
"27331","[Target: 1 enemy]
100% chance of 30% reduction to SPD for 3 turns.
80% chance to apply {is28}{image(ui_icon_btlStatus_009)} Deep Slumber."
"22321","[Target: All enemies]
100% chance of 10% reduction to DEF for 3 turns.
50% chance to apply {is28}{image(ui_icon_btlStatus_002)} Confusion."
