int32 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,bool 17,bool 18,bool 19,bool 20,string2 21,int32 22,string2 23,string2 24,int32 25,string2 26,string2 27,int32 28,string2 29,string2 30,int32 31,string2 32,string2 33,int32 34,string2 35,string2 36,int32 37,string2 38,string2 39,int32 40,string2 41,string2 42,int32 43,string2 44,string2 45,int32 46,string2 47,string2 48,int32 49,string2 50,string2 51,int32 52,int32 53,int32 54,int32 55,int32 56,int32 57,int32 58,int32 59,int32 60,int32 61,int32 62,int32 63,int32 64,int32 65,int32 66,int32 67,int32 68,int32 69,int32 70,int32 71,bool 72,bool 73,bool 74
10404022,"P2028_daft_300","P2028_daft_450","A2028_daft_300","A2028_daft_450","Z2028_daft_300","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_10_053","FLAG_MAIN_10_058",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404023,"P2028_daft_300","P2028_daft_450","A2028_daft_300","A2028_daft_450","Z2028_daft_300","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_10_058","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404024,"P2028_daft_300","","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_10_030",0,"FLAG_MAIN_10_053","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404025,"P2028_daft_300","P2028_daft_450","A2028_daft_300","A2028_daft_450","Z2028_daft_300","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_10_031",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404026,"P2028_daft_300","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_10_031","FLAG_MAIN_10_047",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404027,"A2028_daft_300","A2028_daft_440","P2028_daft_300","P2028_daft_440","Z2028_daft_300","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_10_058","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404054,"A2028_daft_300","A2028_daft_10000","P2028_daft_300","","A2028_daft_419","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_IS_CLEAR_S030_024","",1,"QUEST_M300_CLEAR","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404055,"A2028_daft_300","A2028_daft_10000","P2028_daft_300","","A2028_daft_419","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_030_030_002","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404056,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_MAIN_22_010","FLAG_SUB_030_029_001",1,"FLAG_IS_CLEAR_S110_109","FLAG_SUB_030_029_001",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404057,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_030_029_003","FLAG_IS_CLEAR_S030_029",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404058,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_030_031_001","FLAG_SUB_030_031_004",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404059,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404061,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_MAIN_22_010","FLAG_SUB_030_029_001",1,"FLAG_IS_CLEAR_S110_109","FLAG_SUB_030_029_001",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404062,"Z2028_daft_390","Z2028_daft_440","A2028_daft_390","A2028_daft_440","A2028_daft_419","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_030_029_003","FLAG_IS_CLEAR_S030_029",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404063,"A2020_dbef_199","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_06_060","FLAG_IS_CLEAR_S030_183",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404064,"A2020_dbef_180","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_06_060","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404065,"A2028_daft_310","A2028_daft_450","P2028_daft_310","P2028_daft_450","Z2028_daft_310","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10404066,"Common","","","","","","","","A2028_daft_290","A2028_daft_300","P2028_daft_290","P2028_daft_300","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
