int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
204076,1,"","mob081",0,0,0,"","","fn06","",0,0,"F01",0,0,-5.762,-0.001,-0.054,160.178,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204077,1,"","mob061",0,0,0,"","","fn09","",0,0,"F01",0,0,-4.961,-0.001,0.472,-167.878,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204078,1,"","mob044",0,0,0,"","","fn09","",0,0,"F01",0,0,-6.063,0,8.087,40.633,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204079,1,"","mob003",0,0,0,"","","fn56","",0,0,"F01",0,0,1.668,0,18.469,169.575,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204080,1,"","mob083",0,0,0,"","","fn02","",0,0,"F01",0,0,-0.43,0,-17.716,205.656,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204081,1,"","mob071",0,0,0,"","","fn07","",0,0,"F01",0,0,-0.846,0,-11.79,33.984,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204082,1,"","mob173",0,0,0,"","","fn70","",0,0,"F01",0,0,-5.928,0,-11.846,518.456,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204083,1,"","mob091",0,0,0,"","","fn56","",0,0,"F01",0,0,-0.496,0,-10.741,-144.45,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204084,1,"","mob021",0,0,0,"","","fn07","",0,0,"F01",0,0,-1.204,0,-9.146,-157.076,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204085,1,"","mob153",0,0,0,"","","fn52","",0,0,"F01",0,0,-8.9,0.099,0.197,53.062,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204086,1,"","mob071",0,0,0,"","","fn68","",0,0,"F01",0,0,1.237,0,-22.194,-194.749,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204087,1,"","mob151",0,0,0,"","","fn65","",0,0,"F01",0,0,1.902,0,-22.255,-168.843,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204088,1,"","mob075",0,0,0,"","","fn56","",0,0,"F01",0,0,-5.979,-0.001,21.864,147.638,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204089,1,"","mob193",0,0,0,"","","fn52","",0,0,"F01",0,0,4.511,0,14.769,-22.332,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204090,1,"","mob153",0,0,0,"","","fn52","",0,0,"F01",0,0,-0.5,0,23.737,-86.456,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204091,1,"","mob063",0,0,0,"","","fn15","",0,0,"F01",0,0,-0.878,0,-0.147,0.837,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204092,1,"","mob151",0,0,0,"","","fn56","",0,0,"F01",0,0,-0.855,-0.001,23.189,-337.359,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204093,1,"","mob095",0,0,0,"","","fn55","",0,0,"F01",0,0,-0.356,0,0.394,-117.06,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204094,1,"","mob024",0,0,0,"","","fn34","",0,0,"F01",0,0,-5.1,0,17.65,35.329,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204095,1,"","mob084",0,0,0,"","","fn36","",0,0,"F01",0,0,1.408,-0.001,9.543,43.106,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204096,1,"","mob044",0,0,0,"","","fn34","",0,0,"F01",0,0,2.054,0,9.425,-91.312,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204097,1,"","mob001",0,0,0,"","","fn15","",0,0,"F01",0,0,-0.62,0,34.804,-25.14,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204098,1,"","mob084",0,0,0,"","","fn56","",0,0,"F01",0,0,-3.748,0,11.849,-108.712,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204099,1,"","mob151",0,0,0,"","","fn07","",0,0,"F01",0,0,-17.496,0.27,-66.355,-155.932,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204100,1,"","mob083",0,0,0,"","","fn03","",0,0,"F01",0,0,-39.252,0.268,-68.927,193.29,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204104,1,"","mob151",0,0,0,"","","fn51","",0,0,"F01",0,0,-47.028,0.272,-68.235,192.969,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204105,1,"","mob091",0,0,0,"","","fn52","",0,0,"F01",0,0,-46.615,0.271,-68.908,-26.387,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204106,1,"","mob003",0,0,0,"","","fn52","",0,0,"F01",0,0,-51.447,0.185,-75.884,-93.787,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204107,1,"","mob153",0,0,0,"","","fn10","",0,0,"F01",0,0,-44.723,0.269,-73.106,60.987,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204108,1,"","mob063",0,0,0,"","","fn15","",0,0,"F01",0,0,-43.991,0.27,-72.657,-108.438,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204109,1,"","mob115",0,0,0,"","","fn10","",0,0,"F01",0,0,-45.507,0.27,-75.974,-17.905,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204110,1,"","mob173",0,0,0,"","","fn08","",0,0,"F01",0,0,-40.375,0.269,-73.27,-74.634,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204111,1,"","mob001",0,0,0,"","","fn02","",0,0,"F01",0,0,-43.081,0.27,-67.557,-60.445,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204112,1,"","mob004",0,0,0,"","","fn10","",0,0,"F01",0,0,-50.549,0.125,-71.99,-104.711,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204113,1,"","mob091",0,0,0,"","","fn02","",0,0,"F01",0,0,-37.941,0.267,-69.507,-80.415,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204122,1,"","mob173",0,0,0,"","","fn70","",0,0,"F01",0,0,-83.276,0.269,-74.524,403.952,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204126,1,"","mob071",0,0,0,"","","fn24","",0,0,"F01",0,0,-65.638,0.131,-60.651,-569.489,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204129,1,"","mob071",0,0,0,"","","fn02","",0,0,"F01",0,0,-71.088,0.269,-74.042,-40.667,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204130,1,"","mob001",0,0,0,"","","fn06","",0,0,"F01",0,0,-76.626,0.269,-66.861,-155.129,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204135,1,"","mob193",0,0,0,"","","fn21","",0,0,"F01",0,0,-56.846,0.192,-84.981,53.059,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204136,1,"","mob071",0,0,0,"","","fn65","",0,0,"F01",0,0,-48.78,0.245,-78.042,0.25,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204137,1,"","mob051",0,0,0,"","","fn07","",0,0,"F01",0,0,-48.52,0.25,-77.208,258.113,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204138,1,"","mob071",0,0,0,"","","fn07","",0,0,"F01",0,0,-14.276,0.304,-76.101,214.719,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204139,1,"","mob091",0,0,0,"","","fn56","",0,0,"F01",0,0,-14.04,0.283,-76.796,-138.993,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204140,1,"","mob004",0,0,0,"","","fn02","",0,0,"F01",0,0,-14.05,0.33,-78.251,-120.101,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204141,1,"","mob041",0,0,0,"","","fn07","",0,0,"F01",0,0,-14.166,0.356,-80.299,255.814,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204142,1,"","mob023",0,0,0,"","","fn57","",0,0,"F01",0,0,-15.62,0.348,-78.485,450.677,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204143,1,"","mob213",0,0,0,"","","fp08","",0,0,"F01",0,0,-23.316,0.348,-78.773,441.907,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204144,1,"","mob063",0,0,0,"","","fn09","",0,0,"F01",0,0,-20.335,0.356,-76.02,343.386,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204145,1,"","mob003",0,0,0,"","","fn02","",0,0,"F01",0,0,-21.055,0.356,-75.339,461.098,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204146,1,"","mob153",0,0,0,"","","fn52","",0,0,"F01",0,0,-19.803,0.272,-75.431,-86.879,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204147,1,"","mob151",0,0,0,"","","fn56","",0,0,"F01",0,0,-20.976,0.272,-74.656,-207.267,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204150,1,"","mob096",0,0,0,"","","fn04","",0,0,"F01",0,0,-36.69,0.547,-78.918,-269.664,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204151,1,"","mob153",0,0,0,"","","fn16","",0,0,"F01",0,0,-33.811,0.547,-80.136,73.861,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204583,1,"","mob083",0,0,0,"","","e516","",0,0,"F01",0,0,-75.721,0.269,-72.294,192.425,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204584,1,"","mob015",0,0,0,"","","fn07","",0,0,"F01",0,0,-67.137,0.183,-62.721,121.272,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204585,1,"","mob044",0,0,0,"","","fn34","",0,0,"F01",0,0,-70.117,0.227,-64.191,-167.559,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204586,1,"","mob084",0,0,0,"","","fn36","",0,0,"F01",0,0,-70.068,0.267,-65,31.493,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204587,1,"","mob153",0,0,0,"","","fn52","",0,0,"F01",0,0,-66.004,0.201,-69.447,235.372,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204588,1,"","mob115",0,0,0,"","","fn54","",0,0,"F01",0,0,-68.889,0.169,-80.192,-14.96,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204589,1,"","mob091",0,0,0,"","","fn56","",0,0,"F01",0,0,-71.638,0.22,-73.116,-226.326,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204590,1,"","mob004",0,0,0,"","","fn13","",0,0,"F01",0,0,-67.662,0.213,-73.483,-205.838,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204591,1,"","mob081",0,0,0,"","","fn06","",0,0,"F01",0,0,-66.225,0.22,-65.43,69.344,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204592,1,"","mob044",0,0,0,"","","fn09","",0,0,"F01",0,0,-74.644,0.242,-75.443,133.094,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204593,1,"","mob153",0,0,0,"","","fn52","",0,0,"F01",0,0,-69.73,0.269,-70.158,-5.886,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
204594,1,"","mob115",0,0,0,"","","fn54","",0,0,"F01",0,0,-82.903,0.233,-71.512,103.735,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
