int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1030111,90142,0,10,"",0,0,"","","","","","",43.537,0.532,-54.445,-103.975,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,1,3,3,"rail_move_016",0,1.5,0,4,10,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030112,20950770,0,10,"",0,0,"","","","","","",-2.597,0.895,-81.02,134.447,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,2,3,"",0,0.5,0,4,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030113,4220001,0,10,"",0,0,"","","","","","",3.425,0.967,-3.835,134.447,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,2,2.5,"",0,0.5,0,4,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030114,30002000,0,10,"",0,0,"","","","","","",3.406,-0.663,-66.641,83.296,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,1,1,1,0,3,0,0,3,7,"",0,0.5,0,6,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030115,90031,0,10,"",0,0,"","","","","","",7.288,-0.663,-93.294,83.296,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,1,1,1,0,3,0,0,3,7,"",0,0.5,0,6,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030116,4063009,0,10,"",0,0,"","","","","","",58.026,-0.663,-60.142,83.296,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,1,1,1,0,3,0,0,3,7,"",0,0.5,0,6,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030117,4240001,0,10,"",0,0,"","","","","","",18.352,-0.758,6.041,83.296,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,1,1,1,0,3,0,0,3,7,"",0,0.5,0,6,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030118,20500431,0,10,"",0,0,"","","","","","",67.089,-0.663,-44.534,83.296,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,1,1,1,0,3,0,0,3,7,"",0,0.5,0,6,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030119,11900900,0,10,"",0,0,"","","","","","",-26.706,-0.579,10.942,-0.958,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,1,1,1,0,3,0,1,8,4,"rail_move_010",1,0.5,0,6,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030120,30001600,0,10,"",0,0,"","","","","","",47.787,-0.609,-77.339,83.296,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,1,1,1,0,3,0,0,3,4,"",0,0.5,0,6,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030121,4063001,0,10,"",0,0,"","","","","","",31.097,-0.609,-64.775,83.296,1,1,-1,-1,-1,-1,"symbol01","ba01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,1,1,1,0,3,0,0,3,4,"",0,0.5,0,6,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030122,21101050,0,6,"",0,0,"","enemy_syako","","","","",46.852,0.825,92.953,134.447,1,1,-1,-1,-1,-1,"symbol01","f000","",0,0,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,2.5,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,2,0,2,4,3,"",0,2,4,6,5,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030123,90015,0,6,"",0,0,"","enemy_syako","","","","",65.855,0.824,95.297,134.447,1,1,-1,-1,-1,-1,"symbol01","f000","",0,0,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,2.5,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,2,0,2,4,3,"",0,2,4,6,5,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030124,4025003,0,6,"",0,0,"","enemy_syako","","","","",60.197,0.922,80.426,198.036,1,1,-1,-1,-1,-1,"symbol01","f000","",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,2.5,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,2,0,2,4,3,"",0,2,4,6,5,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030125,21101050,0,6,"",0,0,"","enemy_syako","","","","",85.216,0.88,82.494,-49.732,1,1,-1,-1,-1,-1,"symbol01","f000","",0,0,"ba01",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,2.5,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,2,0,2,4,3,"",0,2,4,6,5,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030126,90087,0,6,"",0,0,"","enemy_syako","","","","",72.845,0.922,78.51,274.899,1,1,-1,-1,-1,-1,"symbol01","f000","",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,2.5,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,2,0,2,4,3,"",0,2,4,6,5,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030127,5081107,0,11,"",0,0,"","","","","","",5.537,0.504,18.899,124.135,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,1,3,3,"rail_move_011",0,1.5,0,4,10,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030128,4082001,0,11,"",0,0,"","","","","","",7.86,0.747,-81.352,180,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,1,3,3,"rail_move_013",0,1.5,0,4,10,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030129,30000800,0,11,"",0,0,"","","","","","",39.215,0.532,-68.152,84.118,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,1,3,3,"rail_move_012",0,1.5,0,4,10,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030130,4044009,0,11,"",0,0,"","","","","","",42.965,0.474,-84.876,-164.193,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,1,3,3,"rail_move_014",0,1.5,0,4,10,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030131,4062006,0,11,"",0,0,"","","","","","",48.113,0.792,-89.505,-157.68,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,1,3,3,"rail_move_015",0,1.5,0,4,10,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030132,90631,0,11,"",0,0,"","","","","","",43.537,0.532,-54.445,-103.975,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,1,3,3,"rail_move_016",0,1.5,0,4,10,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030133,90092,0,11,"",0,0,"","","","","","",-2.635,0.895,-81.794,134.447,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,2,3,"",0,0.5,0,4,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030134,90005,0,11,"",0,0,"","","","","","",2.802,0.879,-4.683,134.447,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,2,2.5,"",0,0.5,0,4,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030140,20501760,0,99,"",0,0,"","","","","","",28.969,1.353,-79.05,134.447,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,2,3,"",0,0.5,0,4,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030141,90035,0,99,"",0,0,"","","","","","",30.09,3.485,-17.056,134.447,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,2,3,"",0,0.5,0,4,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030142,5051304,0,99,"",0,0,"","","","","","",5.498,3.537,-35.01,134.447,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,2,3,"",0,0.5,0,4,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1030143,29001650,0,99,"",0,0,"","","","","","",40.516,5.305,8.816,134.447,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,2,5,"",0,0.5,0,4,18,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
