int 0,string3 1,int 2,string2 3,string2 4,bool 5,string2 6,int 7,int 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int 35,int 36,float 37,float 38,float 39,float 40,int 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int 50,int 51,int 52,int 53,string2 54,string2 55,int 56
108013,"",10,"","",0,"f00truck07",1,0,"","","","","",0,0,32.807,-0.001,9.804,-116.521,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108014,"",10,"","",0,"f00wagon00",1,0,"","","","","",0,0,38.43,0,-2.779,-96.862,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108015,"",10,"","",0,"f00wagon01",1,0,"","","","","",0,0,26.672,-0.348,24.866,-14.629,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108016,"",10,"","",0,"f00wagon02",1,0,"","","","","",0,0,25.143,0,-2.279,-196.88,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108017,"",10,"","",0,"f00wagon03",1,0,"","","","","",0,0,44.608,-0.003,19.731,1.769,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108018,"",10,"","",0,"f00truck05",1,0,"","","","","",0,0,22.303,-0.002,13.412,-77.253,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108100,"",10,"","",0,"t0108floorcable00",1,1,"","","","","",0,0,0,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108200,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,-11.18,0.269,-2.674,25,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108201,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,-7.318,0.267,5.52,25,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108202,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,9.66,0.269,-23.84,25,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108203,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,-5.648,-0.582,9.36,25,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108204,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,17.633,0.268,-6.4,25,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108205,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,19.238,0,-2.858,20.536,0,0,1,1,"wall_cl",1,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108206,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,18.236,-0.328,56.134,20.536,0,0,1,1,"wall_cl",6,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108207,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,33.925,0.02,52.031,15,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108208,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,24.478,0,8.724,21.89,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108209,"",10,"","",0,"f00electgate00",1,0,"","","","","",0,0,-1.217,-0.202,19.055,25.327,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108210,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,11.158,0.27,-15.065,20.536,0,0,1,1,"wall_cl",5,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108211,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,11.857,0.269,-9.696,20.536,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108212,"",10,"","",0,"f00electgate00",1,0,"","","","e001","",0,0,4.983,0.27,-12.997,23.589,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108300,"",10,"obj_shield_a01","",0,"f00electshield00",1,0,"","","","","",0,0,-10.387,1.4,-0.952,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108301,"",10,"obj_shield_a02","",0,"f00electshield00",1,0,"","","","","",0,0,-9.615,1.4,0.688,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108302,"",10,"obj_shield_a03","",0,"f00electshield00",1,0,"","","","","",0,0,-8.837,1.4,2.342,115,0,0,1,1,"wall_cl",20,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108303,"",10,"obj_shield_a04","",0,"f00electshield00",1,0,"","","","","",0,0,-8.049,1.4,4.102,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108304,"",10,"obj_shield_a05","",0,"f00electshield00",1,0,"","","","","",0,0,-6.503,1.2,7.469,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108305,"",10,"obj_shield_a06","",0,"f00electshield00",1,0,"","","","","",0,0,-4.814,0.7,11.105,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108306,"",10,"obj_shield_a07","",0,"f00electshield00",1,0,"","","","","",0,0,-3.881,0.7,13.094,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108307,"",10,"obj_shield_a08","",0,"f00electshield00",1,0,"","","","","",0,0,-2.961,0.7,15.058,114.828,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108308,"",10,"obj_shield_b01","",0,"f00electshield00",1,0,"","","","","",0,0,10.466,1.4,-22.071,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108309,"",10,"obj_shield_b02","",0,"f00electshield00",1,0,"","","","","",0,0,11.277,1.4,-20.321,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108310,"",10,"obj_shield_b03","",0,"f00electshield00",1,0,"","","","","",0,0,12.081,1.4,-18.568,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108311,"",10,"obj_shield_b04","",0,"f00electshield00",1,0,"","","","","",0,0,12.906,1.4,-16.803,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108312,"",10,"obj_shield_b05","",0,"f00electshield00",1,0,"","","","","",0,0,13.675,1.4,-15.079,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108313,"",10,"obj_shield_b06","",0,"f00electshield00",1,0,"","","","","",0,0,14.46,1.4,-13.342,115,0,0,1,1,"wall_cl",25,1,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108314,"",10,"obj_shield_b07","",0,"f00electshield00",1,0,"","","","","",0,0,15.284,1.4,-11.596,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108315,"",10,"obj_shield_b08","",0,"f00electshield00",1,0,"","","","","",0,0,16.091,1.4,-9.858,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108316,"",10,"obj_shield_b09","",0,"f00electshield00",1,0,"","","","","",0,0,16.815,1.4,-8.09,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108317,"",10,"obj_shield_b10","",0,"f00electshield00",1,0,"","","","","",0,0,18.443,1.4,-4.634,114.752,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108318,"",10,"obj_shield_b11","",0,"f00electshield00",1,0,"","","","","",0,0,19.88,1.2,-1.466,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108319,"",10,"obj_shield_b12","",0,"f00electshield00",1,0,"","","","","",0,0,20.683,1.2,0.282,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108320,"",10,"obj_shield_b13","",0,"f00electshield00",1,0,"","","","","",0,0,21.486,1.2,2.017,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108321,"",10,"obj_shield_b14","",0,"f00electshield00",1,0,"","","","","",0,0,22.286,1.2,3.782,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108322,"",10,"obj_shield_b15","",0,"f00electshield00",1,0,"","","","","",0,0,23.078,1.2,5.543,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108323,"",10,"obj_shield_b16","",0,"f00electshield00",1,0,"","","","","",0,0,23.922,1.2,7.31,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108324,"",10,"obj_shield_c01","",0,"f00electshield00",1,0,"","","","","",0,0,16.837,1.2,56.653,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108325,"",10,"obj_shield_c02","",0,"f00electshield00",1,0,"","","","","",0,0,19.663,1.2,55.565,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108326,"",10,"obj_shield_c03","",0,"f00electshield00",1,0,"","","","","",0,0,21.422,1.2,54.927,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108327,"",10,"obj_shield_c04","",0,"f00electshield00",1,0,"","","","","",0,0,23.167,1.2,54.465,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108328,"",10,"obj_shield_c05","",0,"f00electshield00",1,0,"","","","","",0,0,25.07,1.2,54.025,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108329,"",10,"obj_shield_c06","",0,"f00electshield00",1,0,"","","","","",0,0,27.011,1.2,53.6,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108330,"",10,"obj_shield_c07","",0,"f00electshield00",1,0,"","","","","",0,0,28.905,1.2,53.183,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108331,"",10,"obj_shield_c08","",0,"f00electshield00",1,0,"","","","","",0,0,30.604,1.2,52.824,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108332,"",10,"obj_shield_c09","",0,"f00electshield00",1,0,"","","","","",0,0,32.358,1.2,52.389,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108333,"",10,"obj_shield_d01","",0,"f00electshield00",1,0,"","","","","",0,0,22.899,1.2,9.359,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108334,"",10,"obj_shield_d02","",0,"f00electshield00",1,0,"","","","","",0,0,21.047,1.2,10.028,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108335,"",10,"obj_shield_d03","",0,"f00electshield00",1,0,"","","","","",0,0,19.216,1.2,10.698,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108336,"",10,"obj_shield_d04","",0,"f00electshield00",1,0,"","","","","",0,0,17.384,1.2,11.387,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108337,"",10,"obj_shield_d05","",0,"f00electshield00",1,0,"","","","","",0,0,15.188,1.2,12.026,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108338,"",10,"obj_shield_d06","",0,"f00electshield00",1,0,"","","","","",0,0,13.34,1.2,12.723,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108339,"",10,"obj_shield_d07","",0,"f00electshield00",1,0,"","","","","",0,0,11.379,1.2,13.603,22.454,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108340,"",10,"obj_shield_d08","",0,"f00electshield00",1,0,"","","","","",0,0,9.396,1.2,14.446,23.389,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108341,"",10,"obj_shield_d09","",0,"f00electshield00",1,0,"","","","","",0,0,7.437,1.2,15.277,20.23,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108342,"",10,"obj_shield_d10","",0,"f00electshield00",1,0,"","","","","",0,0,5.537,1.2,16.15,20.558,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108343,"",10,"obj_shield_d11","",0,"f00electshield00",1,0,"","","","","",0,0,3.66,1.2,16.91,25.516,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108344,"",10,"obj_shield_d12","",0,"f00electshield00",1,0,"","","","","",0,0,1.839,1.2,17.718,25.385,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108345,"",10,"obj_shield_d13","",0,"f00electshield00",1,0,"","","","","",0,0,0.046,1.2,18.563,25.106,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108346,"",10,"obj_shield_d14","",0,"f00electshield00",1,0,"","","","","",0,0,-2.082,0.7,17.125,115.549,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108347,"",10,"obj_shield_e01","",0,"f00electshield00",1,0,"","","","","",0,0,39.373,1.5,32.321,143.388,0,0,1,1,"wall_cl",1.5,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108348,"",10,"obj_shield_e02","",0,"f00electshield00",1,0,"","","","","",0,0,38.012,1.5,31.302,143.388,0,0,1,1,"wall_cl",2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108400,"",10,"barrierdevice_access01","",0,"f00barrier01",1,0,"","","","e001","",0,0,0.531,-0.455,9.081,347.359,0,0,1,1,"wall_cl",4,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108401,"",10,"barrierdevice_access02","",0,"f00barrier01",1,0,"","","","e001","",0,0,16.508,0,3.854,-328.737,0,0,1,1,"wall_cl",4,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108402,"",10,"barrierdevice_access03","",0,"f00barrier01",1,0,"","","","e001","",0,0,8.285,0.269,-16.662,186.925,0,0,1,1,"wall_cl",3,3,10.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108403,"",10,"","",0,"d10evobject00",1,0,"","","","","",0,0,5.664,0.269,-19.345,-25.314,0,0,1,1,"wall_cl",5,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108404,"",10,"","",0,"d10evobject00",1,0,"","","","","",0,0,5.163,0.27,-16.314,20.714,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108405,"",10,"","",0,"d10evobject00",1,0,"","","","","",0,0,2.711,0.269,-14.046,21.314,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108406,"",10,"","",0,"d10evobject00",1,0,"","","","","",0,0,6.43,-0.001,-63.601,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108500,"",10,"","",0,"f00tentset00",1,0,"","","","","",0,0,-1.237,0.269,-14.542,24.463,0,0,1,1,"wall_cl",4,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108501,"",10,"","",0,"f00tentset00",1,0,"","","","","",0,0,-2.68,0.268,-10.24,114.463,0,0,1,1,"wall_cl",4,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108600,"",11,"fa_sub201_t0108","fa_sub201",0,"chr311",1,0,"","","","f001","",0,0,-5.341,2.762,61.492,647.76,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,8,3,5,0,1,0,"",0,0,-1,0,"","1",-1
108700,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,164.817,0.2,-19.18,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108701,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,164.811,0.2,20.241,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108702,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,-16.921,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108703,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,-13.261,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108704,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,-9.553,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108705,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,-5.631,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108706,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,-1.795,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108707,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,2.089,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108708,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,6.225,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
