string2 0,string 1
"21031","Scissors Execution"
"21041","Ama no Habakiri"
"21042","Yakusa no Ikazuchi"
"21051","Quo Vadis"
"21052","Invincible Sword"
"21061","Ultimate Flare"
"21062","Black Rain"
"21071","Darkness Wave"
"21111","Goblin Strike"
"21121","Metal Cannon"
"21131","Goldurian Rush"
"21141","Veemon Headbutt"
"21151","Fif Cross"
"21161","Trident Saber"
"21171","Aurora Undulation"
"21172","Purge Shine"
"21181","Bancho Blade"
"21182","Aurora Blaster"
"21261","Lightning Joust"
"21262","Shield of the Just"
"21271","Monkey Wrench"
"21281","Shine of Bee"
"21282","Bee Cyclone"
"21283","Tyrant Shield"
"21291","Forbidden Trident"
"21301","Fossil Bite"
"21321","Lightning Javelin"
"21331","Darkstrom"
"21341","Atomic Blaster"
"21351","Ice Wolf Claw"
"21352","Freezing Breath"
"21361","Corona Flame"
"21371","Flame Dive"
"21381","Crimson Wave of the Beast King"
"21391","Lightning Blade"
"21401","Wolf Claw"
"21411","Tempest Wing"
"21422","Double Stars"
"21441","Gold Rush"
"21451","Oxygen Homing"
"21461","Silver Blaze"
"21471","Rosetta Stone"
"21481","Celestial Arrow"
"21491","Ame no Murakumo"
"21501","Demonic Disaster"
"21502","Judecca Prison"
"21511","Blue Blaster"
"21621","Rain Stream"
"21631","Titanic Charge"
"21681","Punish Judge"
"21682","Wide Plasment"
"21691","Keraunos Divide"
"21692","Dios Thunder"
"21701","Needle Hive"
"21702","Graceful Lance"
"21703","Graceful Lance"
"21704","Suppressed Jealousy"
"21711","Welcome Demise"
"21712","Chain Lash"
"21721","Peace Fantasia"
"21722","LOVE YOU"
"21731","Sol Blaster"
"21732","Phoebus Blow"
"21734","Scorching flames char the earth..."
"21738","Icefire Defense"
"21741","Corona Sanctions"
"21742","Endless Surge"
"21761","Island Freefall"
"21762","Burning Blood Shell"
"21763","Gaia Guard"
"21771","Cold Flame"
"21781","Appropriate Works"
"21782","Pinpoint Weapon Works"
"21791","Cook of the Abyss"
"21792","Party of the Heavens"
"21801","Hell's Gate"
"21802","Haggard Cluster"
"21811","Love Poison"
"21812","Madness Merry-Go-Round DX"
"21831","Stun Beat Blow"
"21832","Attract Echo"
"21833","Aegiomon's Prayer"
"21841","Bolt Break Knockdown"
"21842","Lightning Pile"
"21851","Triangler"
"21852","Plasmadness"
"21861","Lightning Shower"
"21862","Circlet Defense"
"21863","Circlet Defense"
"21871","Powered Ignition"
"21872","Penetra-Laser"
"21881","Bramble Bite"
"21882","Plant Zone Cradle"
"21891","Famis"
"21901","Iai Blade"
"21911","Metal Armor Blade"
"21921","Legendary Dragon Blade"
"21931","Eiseiryuojin"
"21932","Golden Armor"
"21941","Gewalt Schwärmer"
"21942","Der Blitz"
"21951","Fly Bullet"
"21952","Hurricane Screw Shot"
"21961","Needle Squall"
"21971","Kaiser Phoenix"
"21972","Mystic Break"
"21981","Wheel Grinder"
"21991","Spider Thread"
"22081","Baby Breath"
"22091","Green Flare Breath"
"22101","Blaze Sonic Breath"
"22111","Scrapless Claw"
"22131","Tenryu Slash"
"22132","Shoryu Slash"
"22133","Koryu Slash"
"22141","Destroyed Rush"
"22142","Infinity Bowling"
"22151","Pendragon's Glory"
"22152","Dragonic Impact"
"22171","Dark Explosion"
"22181","Blue Flare Breath"
"22191","Hothead"
"22201","Kirisute Gomen"
"22221","Grau Lärm"
"22231","Mad Dog Fire"
"22241","Inferno Divide"
"22251","Vorpal Blade"
"22252","Mystic Flame"
"22261","Snake Bandage"
"22271","Necromist"
"22281","Triple Forces"
"22291","Heat Viper"
"22301","Time Unlimited"
"22311","Nightmare Syndrome"
"22321","Symphony No. 1"
"22322","Symphony No. 2"
"22323","Symphony No. 3"
"22331","Pandemonium Flame"
"22332","Crimson Mist"
"22341","Bear Fist"
"22351","Maul Attack"
"22353","Maul Attack"
"22371","Mad Dog Fire"
"22391","Grave Bone"
"22401","Spurting Ink"
"22411","Jamming Powder"
"22421","Howling Hertz"
"23011","Eradication Attack"
"23021","Giga Destroyer"
"23031","Super Shocker"
"23041","Electro Shocker"
"23051","Horn Buster"
"23061","Giga Blaster"
"23071","Spiral Twister"
"23081","Meteor Wing"
"23091","Shadow Wing"
"23101","Starlight Explosion"
"23111","Love Serenade"
"23121","Banana Slip"
"23131","Poop"
"23141","Super Stinky Jet"
"23151","Strike of the Seven Stars"
"23152","Testament"
"23161","Little Iron Beads"
"23171","Acid Bubbles"
"23201","Acid Bubbles"
"23211","Smile Fang"
"23221","Bubbles"
"23251","Bite"
"23261","Mega Flame"
"23281","Darkness-Zone"
"23381","Laplace's Demon"
"23382","Elder Sign"
"23411","Destruction Grenade"
"23421","Spiral Sword"
"23431","Marching Fishes"
"23441","Harpoon Torpedo"
"23451","Vulcan's Hammer"
"23461","Arctic Blizzard"
"23462","Viking Axe"
"23471","Ice Blast"
"23481","Poison Ivy"
"23491","Needle Spray"
"23591","Flower Cannon"
"23611","Puppy Howl"
"23631","Fire Breath"
"23641","Nuclear Laser"
"23651","Vee Laser"
"23671","Scissor Claw"
"23681","Hydro Blaster"
"23691","Volcanic Strike"
"23701","Sub-zero Ice Punch"
"23711","Icicle Rod"
"23721","Hunting Cannon"
"23731","Drill Spin"
"23741","Nightmare Syndrome"
"23751","Poop Dunk"
"23761","Musical Fist"
"23771","Thunder Cloud"
"23781","Royal Nuts"
"23791","Cherry Bomb"
"23801","Poop Bazooka"
"23821","Shining Gold Solar Storm"
"23822","Plasma Shot"
"23831","Terrors Cluster"
"23832","Rust Breath"
"23851","Infinity Cannon"
"23871","Adhesive Bubble Blow"
"23881","Elastic Bubbles"
"23891","Electric Shock"
"23901","Grand Cross"
"23911","Diamond Storm"
"23921","Sticky Net"
"23931","Branch Drain"
"23941","Pummel Whack"
"23942","Ogremon is enraged."
"23943","Ogremon is breathing hard."
"23944","Ogremon is upset."
"23945","Ogremon is upset."
"23951","Fox Tail Inferno"
"23961","Power Metal"
"23971","V-Nova Blast"
"23981","Chrono Breaker"
"23991","Symphony Crusher"
"24001","Dragon Impulse"
"24011","Double Scissor Claw"
"24021","Eradication Gears"
"24031","The King of Fists"
"24041","Oblivion Bird"
"24051","Talisman of Light"
"24061","Heavy Metal Fire"
"24071","Metal Meteor"
"24081","Death Parade Blaster"
"24091","Fist of Ice"
"24101","Pit Bomb"
"24111","Unidentified Flying Kiss"
"24121","Smiley Bomb"
"24131","Energy Bomb"
"24141","Mjölnir Thunder"
"24161","Blade of the Dragon King"
"24162","Soul Digitalization"
"24171","The Ray of Victory"
"24172","Victory Sword"
"24191","Positron Laser"
"24192","Giga Death"
"24201","Omni Blade"
"24211","EDEN's Javelin"
"24212","Sefirot Crystal"
"24221","Hyper Infinity Cannon"
"24231","Dimension Scissor"
"24241","Howling Crusher"
"24242","Infinity Arrow"
"24251","Amethyst Mandala"
"24252","Izuna"
"24261","Atomic Ray"
"24271","Trump Sword"
"24281","Puppet Pummel"
"24291","Smile Warhead"
"24311","Tomahawk Stinger"
"24341","River of Power"
"24351","Divine Atonement"
"24352","Purgatorial Flame"
"24371","Acid Bubbles"
"24381","Acid Bubbles"
"24391","Eternal Nightmare"
"24392","Lampranthus"
"24401","Soul Core Attack"
"24402","Phantom Blade"
"24502","Sorrow Blue"
"24511","Brain Rupture"
"24512","Planet Destroyer"
"24521","Hyper Heat"
"24522","Bunmawashi"
"24531","Fire Tornado"
"24541","Turbo Stinger"
"24551","Mature Poop"
"24561","Justice Bullet"
"24571","Eye of Nightmares"
"24581","Knuckle Beater"
"24611","Spiral Bone"
"24631","Zeppelin Explosion"
"24652","Daredevil Break"
"24661","Metal Drop"
"24741","Lizard Dance"
"24791","Bowling Storm"
"24841","Spike Buster"
"24891","Red Reamer"
"24892","Gaia Brave"
"24901","Raddle Star"
"24902","Cool Edge"
"24911","Spirited Claws"
"24921","Rodeo Bullet"
"24922","Deep Forest"
"24923","Rodeo Bullet"
"25101","Soap Flower"
"25121","Adhesive Bubble Blow"
"25141","Air Bubbles"
"25151","Fox Tail"
"25481","Holy Shot"
"25631","Sparkling Thunder"
"25641","Sparkling Thunder"
"25671","Poison Bubbles"
"25691","Electric Stun Blast"
"25731","Downward Cleave"
"25741","Dual Swallow Reversal"
"25751","Sunburst Dance"
"25761","Digital Bomb"
"25771","Shama Hammer"
"25781","Snow Goblin Volt"
"25791","Evil Hurricane"
"25801","Snow Punch"
"25821","Lullaby Bubble"
"25841","Soul Chopper"
"25861","Brown Stingers"
"25881","Tusk Strikes"
"25901","Sludge"
"25921","Venom Blast"
"25941","Spiral Edge"
"25951","Rock Fist"
"25961","Trick or Treat"
"25971","Shadow Sickle"
"25981","Slamming Tusk"
"26001","Venom Infusion"
"26011","Baluluna Gale"
"26014","Witchmon Begins to Meditate"
"26021","Blast Fire"
"26031","Rage of Wyvern"
"26032","Final Crest"
"26041","Eclipse Finger"
"26042","Calydon Arcus"
"26051","Stinger Surprise"
"26061","Strike Fishing"
"26071","Fungus Crusher"
"26091","Mini Scissor Claw"
"26101","Pummel Peck"
"26111","Rain of Pollen"
"26131","The Key"
"26141","Golden Ripper"
"26142","Blade of the True"
"26151","Twinkle Beam"
"26161","Happy Bullet Showering"
"26162","Bind Red Trigger"
"26171","Destruction Trigger"
"26172","Misery Bullet Rain"
"26211","Hyper Cannon"
"26221","Super Slap"
"26231","Tropical Beak"
"26261","Crazy Giggle"
"26271","Spider Shooter"
"26291","Glare Eye"
"26301","Data Crusher"
"26311","Nail Scratch"
"26321","Catastrophe Cannon"
"26691","Atomic Inferno"
"26701","Zweihänder"
"26751","Starlight Velocity"
"26761","Pyro Punch"
"26771","Firedrake Strike"
"26772","Pyro Dragons"
"26781","Machinegun Destroyer"
"26791","Corona Blaster"
"26801","Zwei Sieger"
"26811","Speed Star"
"26821","Rock Soul"
"26831","Hard Rock Soul"
"26832","Flame Cannon"
"26871","Fifth Rush"
"26881","Quake! Blast! Fire! Father!"
"26882","Table Flip"
"26971","Twenty Dive"
"26981","Vantheon"
"26991","Blinded"
"27001","Zwei Glänze"
"27002","Thron Messer"
"27011","Terrier Tornado"
"27021","Kunai Wing"
"27031","Spiral Masquerade"
"27032","Fist of Athena"
"27041","Destruction Crush"
"27051","Ninja Blade"
"27061","Feather Slash"
"27071","Diamond Shell"
"27081","Plastic Blaze"
"27091","Black Pearl Blast"
"27101","Dumdum Uppercut"
"27111","Tail Hammer"
"27161","Flaming Fist"
"27181","Berserk Sword"
"27191","Desolation Claw"
"27201","Top Gun"
"27211","Savage Emperor"
"27221","Golden Triangle"
"27231","Disaster Blaster"
"27241","Brachio Bubble"
"27251","Ultimate Blast"
"27252","Ultimate Quake"
"27261","Pandora Dialogue"
"27271","Nitro Stinger"
"27281","Shiny Ring"
"27291","Hyper Smell"
"27301","Frost Claw"
"27311","Bunny Blades"
"27321","Mega Death"
"27322","Positron Laser"
"27331","Good Night Moon"
"27332","Arrow of Artemis"
"27341","Waltz's End"
"27342","Breath of the Gods"
"27351","Heaven's Judgment"
"27352","Lightning Spear"
"27371","Justice Kick"
"27372","Accel Arm"
"27373","Critical Arm"
"27374","Blitz Arm"
"27375","Trinity Arm"
"27381","Wyvern's Breath"
"27382","Dragon's Roar"
"27383","Dragon's Roar"
"27391","Extinction Wave"
"27392","Black Aura Blast"
"27401","Ame no Ohabari"
"27402","Spiral Raven Claw"
"27411","Burst Shot"
"27412","Giant Missile"
"27421","Seven's Fantasia"
"27422","Serpent Ruin"
"27423","Serpent Cure"
"27431","Vulcan Crusher"
"27432","Eroberung"
"27441","Will-O'-Wisp Slash"
"27442","Phosphorus Fire Attack"
"27451","Mach Stinger V"
"27471","Strike Roll"
"27472","Madness Merry-Go-Round"
"27481","Chaos Degradation"
"27482","Holy Desire"
"27483","Dark Despair"
"27491","Judgment of the Blade"
"27492","Weltgeist"
"27493","Weltgeist"
"27501","Blazing Ice"
"27511","Golden Triangle"
"27521","Rare Metal Poop"
"27531","Dark Pupil"
"27541","Taizoukai Mandala"
"27542","Illuminator"
"27551","Crystal Cloud"
"27561","Galactic Flare"
"27571","Transcendent Sword"
"27572","Supreme Cannon"
"27581","Iceball Bomb"
"27591","Great Weight"
"27601","Destruction Grenade"
"27661","Ultimate Ouryuken"
"27662","Soul Digitalization"
"27671","Reversal of the Dead"
"27701","Striver Cannon"
"27711","Dark Roar"
"27712","Gigastick Lance"
"27721","Bancho Blade"
"27722","Dark Prominence"
"27731","Fenrir Sword"
"27732","Aurvandil's Arrow"
"27741","Lightning Spear"
"27742","Heaven's Judgment"
"27751","Chaos Flare"
"27752","Death Slinger"
"27761","Final Shining Burst"
"27762","Corona Blaze Sword"
"27771","Full Moon Meteor Impact"
"27772","Final Mirage Burst"
"27781","Mourning Dance"
"27782","Lightning Thrust"
"27791","Aguichant Lèvres"
"27792","Charité"
"28021","Finger Bomb"
"28022","Holy Flare"
"28023","Purifying Light"
"28041","Confusion unto Despair"
"28042","Loathsome Fate"
"28044","Confusion unto Despair"
"28045","Chrono Devolution"
"28046","Rejection of All Order"
"28047","The Miracle of Oblivion"
"28048","Loathsome Fate"
"28050","Chronomon's barrier has been destroyed!"
"28061","Pulse Gun"
"28062","Grenade Launcher"
"28063","Tear Gas Bomb"
"28064","C.H.O. Grenade Launcher"
"28441","Whirlpool Spin"
"29061","All-Out Bombardment"
"29071","All-Out Bombardment"
"29081","Lightning Javelin"
"29091","Lightning Javelin"
"29121","Hell Slicer"
"29122","Marionette Abomination"
"29131","Rampage"
"29132","Roar"
"29133","Tail Swing"
"29151","Senjin Kishinzan"
"29161","Hell Slicer"
"29162","Marionette Abomination"
"29201","Dead Angle Horn"
"29211","Ruthless Charge"
"29261","Mjölnir Thunder"
"29262","Harden"
"29263","Lightning Strike"
"29268","Thunder Charge"
"29291","Senjin Kishinzan"
"29301","Senjin Kishinzan"
"29561","Titanic Charge"
"29562","Wander in the Darkness!"
"29563","Hahahahaha!"
"29695","Iliad Temple's Sealing Spell"
"29696","Iliad Temple's Protection"
"30011","Wolkenapalm I"
"30012","Wolkenapalm II"
"30013","Wolkenapalm III"
"30021","Burst Flame I"
"30022","Burst Flame II"
"30023","Burst Flame III"
"30031","Magma Fall I"
"30032","Magma Fall II"
"30033","Magma Fall III"
"30034","Ignition Flare I"
"30035","Ignition Flare II"
"30036","Ignition Flare III"
"30041","Aqua Pressure I"
"30042","Aqua Pressure II"
"30043","Aqua Pressure III"
"30051","Hydro Water I"
"30052","Hydro Water II"
"30053","Hydro Water III"
"30061","Ocean Wave I"
"30062","Ocean Wave II"
"30063","Ocean Wave III"
"30064","Tidal Stream I"
"30065","Tidal Stream II"
"30066","Tidal Stream III"
"30071","Crescent Leaf I"
"30072","Crescent Leaf II"
"30073","Crescent Leaf III"
"30081","Thorn Strike I"
"30082","Thorn Strike II"
"30083","Thorn Strike III"
"30091","Rune Forest I"
"30092","Rune Forest II"
"30093","Rune Forest III"
"30094","Needle Plant I"
"30095","Needle Plant II"
"30096","Needle Plant III"
"30101","Icicle Edge I"
"30102","Icicle Edge II"
"30103","Icicle Edge III"
"30111","Frozen Bullet I"
"30112","Frozen Bullet II"
"30113","Frozen Bullet III"
"30121","Lethal Blizzard I"
"30122","Lethal Blizzard II"
"30123","Lethal Blizzard III"
"30124","Diamond Dust I"
"30125","Diamond Dust II"
"30126","Diamond Dust III"
"30131","Nanomachine Break I"
"30132","Nanomachine Break II"
"30133","Nanomachine Break III"
"30141","Shock Plasma I"
"30142","Shock Plasma II"
"30143","Shock Plasma III"
"30151","Thunder Fall I"
"30152","Thunder Fall II"
"30153","Thunder Fall III"
"30154","Lightning Claw I"
"30155","Lightning Claw II"
"30156","Lightning Claw III"
"30161","Comet Hammer I"
"30162","Comet Hammer II"
"30163","Comet Hammer III"
"30171","Gaia Blaster I"
"30172","Gaia Blaster II"
"30173","Gaia Blaster III"
"30181","Awesome Quake I"
"30182","Awesome Quake II"
"30183","Awesome Quake III"
"30184","Stone Cleave I"
"30185","Stone Cleave II"
"30186","Stone Cleave III"
"30191","Wind Claw I"
"30192","Wind Claw II"
"30193","Wind Claw III"
"30201","Sonic Shot I"
"30202","Sonic Shot II"
"30203","Sonic Shot III"
"30211","Gale Storm I"
"30212","Gale Storm II"
"30213","Gale Storm III"
"30214","Tempest I"
"30215","Tempest II"
"30216","Tempest III"
"30221","Crush Blade I"
"30222","Crush Blade II"
"30223","Crush Blade III"
"30231","Thruster Metal I"
"30232","Thruster Metal II"
"30233","Thruster Metal III"
"30241","Full Metal Pile I"
"30242","Full Metal Pile II"
"30243","Full Metal Pile III"
"30244","Iron Slash I"
"30245","Iron Slash II"
"30246","Iron Slash III"
"30251","Saint Knuckle I"
"30252","Saint Knuckle II"
"30253","Saint Knuckle III"
"30261","Holy Light I"
"30262","Holy Light II"
"30263","Holy Light III"
"30271","Shine Burst I"
"30272","Shine Burst II"
"30273","Shine Burst III"
"30274","Angel Ladder I"
"30275","Angel Ladder II"
"30276","Angel Ladder III"
"30281","Shadow Fang I"
"30282","Shadow Fang II"
"30283","Shadow Fang III"
"30291","Nightmare I"
"30292","Nightmare II"
"30293","Nightmare III"
"30301","Hell Crusher I"
"30302","Hell Crusher II"
"30303","Hell Crusher III"
"30304","Soul Fear I"
"30305","Soul Fear II"
"30306","Soul Fear III"
"30311","Heavy Strike I"
"30312","Heavy Strike II"
"30313","Heavy Strike III"
"30321","Power Energy I"
"30322","Power Energy II"
"30323","Power Energy III"
"30331","Void Ray I"
"30332","Void Ray II"
"30333","Void Ray III"
"30334","Lunatic Gate I"
"30335","Lunatic Gate II"
"30336","Lunatic Gate III"
"31011","Heal"
"31012","X-Heal"
"31021","Aura"
"31022","X-Aura"
"31031","Revive"
"31032","X-Revive"
"31041","Meditator"
"31042","Normalize"
"31051","Dispel"
"31061","Restore"
"32011","Attack Charge"
"32021","Guard Charge"
"32031","Magic Charge"
"32041","Mental Charge"
"32051","Speed Charge"
"32061","Critical Charge"
"32071","Attack Field"
"32081","Guard Field"
"32091","Magic Field"
"32101","Mental Field"
"32111","Speed Field"
"32121","Critical Field"
"32131","Attack Bind"
"32141","Guard Bind"
"32151","Magic Bind"
"32161","Spirit Bind"
"32171","Speed Bind"
"32181","Critical Bind"
"32191","Attack Break"
"32201","Guard Break"
"32211","Magic Break"
"32221","Mental Break"
"32231","Speed Break"
"32241","Critical Break"
"33011","Venom Trap"
"33021","Panic Wisp"
"33031","Ripping Net"
"33041","Idle Bubble"
"33051","Texture Blow"
"33061","Character Reversal"
"34011","Hate Charge"
"34021","Acceleration Boost"
"34031","Spell Boost"
"34041","Reset Body"
"34051","Attack Reflect"
"34061","Magic Reflect"
"34071","Curse Barrier"
"34081","Status Barrier"
"34091","Safety Guard"
"40001","Double Actions"
"40002","Triple Actions"
"40010","A GoldNumemon has appeared!"
"40011","A PlatinumNumemon has appeared!"
"40012","A BlackKingNumemon has appeared!"
"40013","A Digitamamon has appeared!"
"41731","Spirit"
"41780","Plan! Execute! Evaluate! Improve!"
"41781","Interceptors restored!"
"41782","Emergency Repairs"
"41783","Intercept Pattern A initiated!"
"41784","Intercept Pattern B initiated!"
"41786","Restoring..."
"47333","Good Night Moon"
"47334","Arrow of Artemis"
"47337","""Sweet dreams..."""
"48002","Taunt"
"48004","Energy Charge"
"48012","Taunt"
"48014","Energy Charge"
"48041","Lethal Lance"
"48043","Soul-Piercing Snaketail"
"48044","Black Claw"
"48045","Future Denied"
"48131","Flying Slash"
"48132","Mournful Torrent"
"48141","Boundless Fist"
"43751","Nanimon is unmotivated."
"43752","Nanimon couldn't care less."
"43991","Gekomon is frightened..."
"43992","A terrible cacophony echoes!"
"46131","Hey, now's our chance! Run!"
"46132","!!!"
"46133","Escape now!"
"44401","Titamon is smiling fearlessly..."
"48821","Dark Breath"
"48822","Burning Roar"
"48823","Nothingness Gaze"
"48824","Existence Freeze"
"48825","Wisdom Everlasting"
"48826","Piercing Lies"
"48827","Wail of Extinction"
"48828","Ephemeral Obsession"
"49291","SkullBaluchimon is shuddering..."
"50001","Pummel"
"50002","Punch"
"50003","Pummel"
"50004","Punch"
"50005","Chop"
"50006","Sweeping Slash"
"50051","Grand Shake"
"50052","Machine Gun Punch"
"50064","Not enough arms to use this skill!"
"70001","Its power surges!"
"70002","Two actions every turn!"
"70003","The air turns menacing..."
"70004","Its power is building..."
"70005","It's ready to unleash a powerful skill!"
"70009","The power of the underworld spills forth!"
"70010","{d0} is shaking with fear..."
