int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
6002027,-1,"disapeear_mob_28","npc105ii010101",0,0,0,"","","fn03_01","",0,0,"F01",0,0,-8.749,6.506,6.052,71.788,0,0,1,1,0,0,0,0,-1,0,0,"ignore","","",1,0,true,-1,"","","","","",""
6002028,-1,"disapeear_mob_29","npc105ii010101",0,0,0,"","","fnt01_01","",0,0,"F01",0,0,8.429,6.5,-3.052,-116.393,0,0,1,1,0,0,0,0,-1,0,0,"ignore","","",1,0,true,-1,"","","","","",""
6002029,-1,"disapeear_mob_30","npc106ii010101",0,0,0,"","","fnt01_01","",0,0,"F01",0,0,8.396,6.454,-4.559,-18.014,0,0,1,1,0,0,0,0,-1,0,0,"ignore","","",1,0,true,-1,"","","","","",""
6002030,-1,"disapeear_mob_31","npc105ii010101",0,0,0,"","","fst01_02","",0,0,"F01",0,0,5.434,-0.016,11.675,-245.155,0,0,1,1,0,0,0,0,-1,0,0,"ignore","","",1,0,true,-1,"","","","","",""
6002031,-1,"disapeear_mob_32","npc105ii010101",0,0,0,"t3001_walk_distance_disappear","","fw01_01","",0,0,"F01",0,0,-8.645,6.512,-20.639,90,0,0,1,1,0,0,0,0,-1,1,1,"ignore","歩行者無視","rail_move_012",1,0,true,-1,"","","","","",""
6002032,-1,"disapeear_mob_33","npc106ii010101",0,0,0,"t3001_walk_distance_disappear","","fw02_01","",0,0,"F01",0,0,1.532,3.999,-20.472,90.434,0,0,1,1,0,0,0,0,-1,1,1,"t30","歩行者無視","rail_move_015",1,0,true,-1,"","","","","",""
6002033,-1,"disapeear_mob_34","npc106ii010101",0,0,0,"t3001_walk_distance_disappear","","fw02_01","",0,0,"F01",0,0,-0.944,4.076,-21.933,-90.001,0,0,1,1,0,0,0,0,-1,1,1,"t30","歩行者無視","rail_move_013",1,0,true,-1,"","","","","",""
6002034,-1,"disapeear_mob_35","npc105ii010101",0,0,0,"t3001_walk_distance_disappear","","fw01_01","",0,0,"F01",0,0,9.564,6.577,-22.157,-86.323,0,0,1,1,0,0,0,0,-1,1,1,"ignore","歩行者無視","rail_move_014",1,0,true,-1,"","","","","",""
6002035,-1,"disapeear_mob_36","npc105ii010101",0,0,0,"t3001_walk_disappear","","fw01_01","",0,0,"F01",0,0,-0.966,3.492,-18.047,0,0,0,1,1,0,0,0,0,-1,0,1,"ignore","歩行者無視","rail_move_36",1,3,true,-1,"","","","","",""
6002036,-1,"disapeear_mob_37","npc106ii010101",0,0,0,"t3001_walk2f_disappear","","fw02_01","",0,0,"F01",0,0,-9.446,6.284,13.205,180,0,0,1,1,0,0,0,0,-1,1,1,"t30","歩行者無視","rail_move_37",1,0,true,-1,"","","","","",""
6002037,-1,"disapeear_mob_38","npc106ii010101",0,0,0,"t3001_walk2f_disappear","","fw02_01","",0,0,"F01",0,0,9.702,6.542,-14.297,0,0,0,1,1,0,0,0,0,-1,1,1,"t30","歩行者無視","rail_move_38",1,0,true,-1,"","","","","",""
6002038,-1,"disapeear_mob_39","npc106ii010101",0,0,0,"","","fst01_01","",0,0,"F01",0,0,6.486,0,-9.458,-348.305,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
6002039,-1,"disapeear_mob_40","npc106ii010101",0,0,0,"","","fs01_01","",0,0,"F01",0,0,5.962,0,-8.792,-255.039,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
6002040,-1,"disapeear_mob_41","npc105ii010101",0,0,0,"","","fnt01_01","",0,0,"F01",0,0,-3.864,6.502,20.961,-152.657,0,0,1,1,0,0,0,0,-1,0,0,"ignore","","",1,0,true,-1,"","","","","",""
6002041,-1,"disapeear_mob_42","npc105ii010101",0,0,0,"","","e008","",0,0,"F01",0,0,-5.14,6.502,20.919,-227.074,0,0,1,1,0,0,0,0,-1,0,0,"ignore","","",1,0,true,-1,"","","","","",""
6002042,-1,"disapeear_mob_43","npc106ii010101",0,0,0,"","","fn01_05","",0,0,"F01",0,0,8.392,6.454,15.137,-136.723,0,0,1,1,0,0,0,0,-1,0,0,"ignore","","",1,0,true,-1,"","","","","",""
6002043,-1,"disapeear_mob_44","npc105ii010101",0,0,0,"","","fn08_01","",0,0,"F01",0,0,11.014,0,-16.229,-84.291,0,0,1,1,0,0,0,0,-1,0,0,"ignore","","",1,0,true,-1,"","","","","",""
6002044,-1,"disapeear_mob_45","npc105ii010101",0,0,0,"","","fn08_01","",0,0,"F01",0,0,-11.127,-0.001,-10.976,89.33,0,0,1,1,0,0,0,0,-1,0,0,"ignore","","",1,0,true,-1,"","","","","",""
