string2 0,string 1
"char_BUBBMON","Pabumon"
"char_MOCHIMON","Motimon"
"char_BETAMON","Betamon"
"char_LUCEMON","Lucemon"
"char_RENAMON","Renamon"
"char_WORMMON","Wormmon"
"char_WOODMON","Woodmon"
"char_ORGEMON","Ogremon"
"char_KYUBIMON","Kyubimon"
"char_DORUGAMON","Dorugamon"
"char_V-DRAMON","Veedramon"
"char_CLOCKMON","Clockmon"
"char_GEKOMON","Gekomon"
"char_PAILDRAMON","Paildramon"
"char_PANJYAMON","IceLeomon"
"char_PICKLEMON","Piximon"
"char_VADEMON","Vademon"
"char_MAMEMON","Mamemon"
"char_METALMAMEMON","MetalMamemon"
"char_PARROTMON","Parrotmon"
"char_CHAOSDRAMON","Chaosdramon"
"char_PRINCEMAMEMON","PrinceMamemon"
"char_PUNIMON","Punimon"
"char_TUNOMON","Tsunomon"
"char_CYCLONEMON","Cyclonemon"
"char_WASPMON","Waspmon"
"char_KARATUKINUMEMON","ShellNumemon"
"char_REVOLMON","Deputymon"
"char_DRACUMON","Dracmon"
"char_MONODRAMON","Monodramon"
"char_BLIMPMON","Blimpmon"
"char_DORIMON","Dorimon"
"char_DINOHUMON","Dinohyumon"
"char_PYOCOMON","Yokomon"
"char_TANEMON","Tanemon"
"char_PUKAMON","Bukamon"
"char_NYAROMON","Nyaromon"
"char_YUNIMON","Unimon"
"char_ELECMON","Elecmon"
"char_PAGUMON","Pagumon"
"char_GAZIMON","Gazimon"
"char_HYOKOMON","Hyokomon"
"char_BURAIMON","Buraimon"
"char_NANOMON","Datamon"
"char_SHAMAMON","Shamamon"
"char_SNOWGOBURIMON","SnowGoblimon"
"char_FUGAMON","Fugamon"
"char_HYOUGAMON","Hyogamon"
"char_OTAMAMON","Otamamon"
"char_FLYMON","Flymon"
"char_RAREMON","Raremon"
"char_DOKUGUMON","Dokugumon"
"char_GIZAMON","Gizamon"
"char_GOTTSUMON","Gotsumon"
"char_PUMPMON","Pumpkinmon"
"char_SNIMON","Snimon"
"char_TUSKMON","Tuskmon"
"char_WITCHMON","Witchmon"
"char_MUSHMON","Mushroomon"
"char_KOKUWAMON","Kokuwamon"
"char_KIWIMON","Kiwimon"
"char_FLORAMON","Floramon"
"char_MECHANORIMON","Mekanorimon"
"char_TANKMON","Tankmon"
"char_PENMON","Penmon"
"char_MUCHOMON","Muchomon"
"char_KERAMON","Keramon"
"char_KURAMON","Kuramon"
"char_KURISARIMON","Kurisarimon"
"char_TSUMEMON","Tsumemon"
"char_AGNIMON","Agunimon"
"char_WOLFMON","Lobomon"
"char_SHOUTMON","Shoutmon"
"char_HACKMON","Huckmon"
"char_ZUBAMON","Zubamon"
"char_ZUBAEAGERMON","ZubaEagermon"
"char_TERRIERMON","Terriermon"
"char_PECKMON","Peckmon"
"char_FALCOMON","Falcomon"
"char_HAWKMON","Hawkmon"
"char_ARMADILLOMON","Armadillomon"
"char_TOYAGUMON","ToyAgumon"
"char_TOYAGUMON_BIG","ToyAgumon"
"char_SHAKOMON","Syakomon"
"char_GARGOMON","Gargomon"
"char_ANKYLOMON","Ankylomon"
"char_KNIGHTMON","Knightmon"
"char_SILPHYMON","Silphymon"
"char_SHAKKOUMON","Shakkoumon"
"char_SOLARMON","Solarmon"
"char_GEREMON","Geremon"
"char_ICEDEVIMON","IceDevimon"
"char_MINERVAMON","Minervamon"
"char_LOPMON","Lopmon"
"char_PLATINUM_SCUMON","PlatinumSukamon"
"char_BLACKKINGNUMEMON","BlackKingNumemon"
"char_SOCERIMON","Sorcermon"
"char_ICEMON","Icemon"
"char_TUCHIDARUMON","MudFrigimon"
"char_GUARDROMON_GL","Guardromon (Gold)"
"char_CHRONOMONROBO_COMPLETE","Giant Slayer"
"char_BLACKSHADOW","Dark Shadow"
"char_RAREMON_BIG","Raremon"
"char_CYCLONEMON_BIG","Cyclonemon"
"char_METALGREYMON_BIG_BL","MetalGreymon (Blue)"
"char_OMEGAMON_BIG","Omnimon"
"char_KUWAGAMON_BIG","Kuwagamon"
"char_ORGEMON_BOSS","Ogremon"
"char_FUGAMON_BOSS","Fugamon"
"char_HYOUGAMON_BOSS","Hyogamon"
"char_PLAYER_M","{player}"
"char_PLAYER_F","{player}"
"char_OPERATOR_M","Operator"
"char_OPERATOR_F","Operator"
"char_OPERATOR","Operator"
"char_INORI","Inori Misono"
"char_TAKEMIYA","Kosuke Misono"
"char_HIROKO","Hiroko Sagisaka"
"char_SUMERAGI","Shota Kuroi"
"char_TOUDO","Asuna Shiroki"
"char_HOMEROS","Homeros"
"char_YGGDRASILL","King Drasil"
"char_TOUHO","Kunlun"
"char_MIREI_CHILD","Mirei Mikagura"
"char_MAN_ON_THE_PHONE","Man on Phone"
"char_VOICE_SOMEWHERE","Familiar Voice"
"char_HOMEROS_SLEEPY_GIRL","Sleepy Girl"
"char_YGGDRASILL_SELFISH_GIRL","Arrogant Girl"
"char_TOUHO_CALM_BOY","Calm Boy"
"char_KYOSUKE","Kyosuke's Voice"
"char_MYSTERIOUS_GIRL","Mysterious Girl"
"char_PROTECTED_GIRL","Girl to Be Protected"
"char_GLASSES_WEARING_MAN","Man with Glasses"
"char_MAYBE_INORI_VOICE","Inori Misono's Voice?"
"char_HIROKO_FIRST","Hiroko"
"char_INORI_AEGIOMON","Inori & Aegiomon"
"char_???","???"
"char_DIGIVICE","Digivice"
"char_POLICEMAN","Police Officer"
"char_PASSERBY_WOMAN","Woman Passing By"
"char_PASSERBY_MAN","Man Passing By"
"char_HIGH_SCHOOL_BOY","High School Boy"
"char_HIGH_SCHOOL_GIRL","High School Girl"
"char_EVERYONE","Everyone"
"char_VOICE_MIXED_WITH_NOISE","Muffled Voice"
"char_UNKNOWN","???"
"char_PROPRIETOR","Proprietor"
"char_FEMALE_STUDENT","Female Student"
"char_BIG_STUFFED_TOY","Large Plushie"
"char_STUFFED_TOY_?","Plushie?"
"char_SELF_PROCLAIMED_STUFFED_TOY","Self-Proclaimed Plushie"
"char_PUBLIC_SECURITY_PERSONNEL","Public Safety Officer"
"char_MAN","Man"
"char_WOMAN","Woman"
"char_DEMO","Protester"
"char_OFFICE_WORKER","Office Worker"
"char_YOUNG_MAN","Young Man"
"char_YOUNG_WOMAN","Young Woman"
"char_SPECIAL_FORCES","Special Forces Soldier"
"char_MALE_AGENT","Dan"
"char_FEMALE_AGENT","Kanan"
"char_HEROINE","Inori"
"char_HEROINES_FATHER","Heroine's Father"
"char_ADAMAS_Cloud","ADAMAS Cloud"
"char_INORI_nickname","Girl to Be Protected"
"char_HIROKO_nickname","Fledgling Streamer"
"char_SUMERAGI_nickname","Public Safety Investigator, Anomalous Affairs"
"char_TOUDO_nickname","Public Safety Investigator, Anomalous Affairs"
"char_DIGIMON_1000","1000"
