int 0,string3 1,int 2,string2 3,string2 4,bool 5,string2 6,int 7,int 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int 35,int 36,float 37,float 38,float 39,float 40,int 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int 50,int 51,int 52,int 53,string2 54,string2 55,int 56
10201600,"",-1,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-26.252,2.19,36.112,50.811,0,0,1,1,"wall_cl",1,1.75,2,0.5,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201900,"",-1,"obj_0100","",0,"f00iconobj00",1,0,"","ef_220514","","","",0,0,9.499,2.056,26.68,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201901,"",900,"wall01","wall01",0,"f00iconobj00",1,0,"","","","","",0,0,-24.399,2.056,45.289,180,0,0,1,1,"wall_cl",30,5,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201902,"",900,"wall02","wall02",0,"d09blackwall00",1,0,"","","","","",0,0,-4.292,3.5,-21.12,0,0,0,1,1,"wall_cl",100,40,12,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201903,"",900,"wall03","wall03",0,"d09blackwall00",1,0,"","","","","",0,0,-34.752,0,17.841,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201904,"",900,"wall04","wall04",0,"f00iconobj00",1,0,"","","","","",0,0,-52.101,3.5,-20.463,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201905,"",900,"wall05","wall05",0,"d09blackwall00",1,0,"","","","","",0,0,31.102,9.22,14.666,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201906,"",900,"wall06","wall06",0,"d09blackwall00",1,0,"","","","","",0,0,0.569,-2.619,49.767,180,0,0,1,1,"wall_cl",60,10,12,4,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201907,"",900,"wall07","wall07",0,"f00iconobj00",1,0,"","","","","",0,0,22.11,2.522,-7.008,270,0,0,1,1,"wall_cl",30,50,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201908,"",-1,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-5.82,3.053,3.307,0,0,0,1,1,"wall_cl",2,1,2,0.35,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201909,"",5,"","",0,"f00iconobj00",1,0,"","","","","",0,0,1,3.124,-94,269.882,0,0,1,1,"wall_cl",5,5,40,2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201910,"",-1,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-23.601,2.19,31.925,50.811,0,0,1,1,"wall_cl",9,1.75,2,0.5,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201911,"",-1,"","",0,"f00iconobj00",1,0,"","","","","",0,0,8.486,2.004,31.676,-52.602,0,0,1,1,"wall_cl",9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201912,"",-1,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-2.284,3.5,-15.723,-89.19,0,0,1,1,"wall_cl",9,1.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10201913,"",-1,"","",0,"f00iconobj00",1,0,"","","","","",0,0,-1.629,3.5,-16.495,-89.19,0,0,1,1,"wall_cl",1.5,0.5,1,0.2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
