string2 0,string 1
"134","Android"
"135","Android"
"136","Beast"
"137","Beast"
"138","Beast Man"
"139","Beast"
"140","Beast Man"
"141","Beast"
"142","Mutant"
"143","Reptile"
"144","Insectoid"
"145","Aquatic"
"146","Holy Beast"
"147","Holy Beast"
"148","High Angel"
"149","Dark Dragon"
"150","Dark Knight"
"151","Reptile"
"162","Pixie"
"163","Aquatic"
"168","Deity"
"169","Deity"
"170","Deity"
"171","Deity"
"172","Deity"
"173","Deity"
"174","Deity"
"175","Dragon Man"
"176","Deity"
"177","Fire"
"178","Deity"
"179","Deity"
"180","Deity"
"181","Deity"
"182","Android"
"183","Deity"
"184","Deity"
"185","Deity"
"186","Deity"
"187","Deity"
"188","Deity"
"189","Deity"
"190","Beast"
"191","Beast Dragon"
"192","Beast Dragon"
"193","Beast Dragon"
"194","Machine"
"195","Wizard"
"196","Mutant"
"197","Giant Bird"
"198","Machine"
"199","Dark Beast"
"208","Dragon"
"209","Dragon"
"210","Sky Dragon"
"211","Earth Dragon"
"213","Dragon Man"
"214","Machine Dragon"
"215","Holy Knight"
"217","Mutant"
"218","Dragon"
"219","Reptile"
"220","Wizard"
"222","Dark Beast"
"223","Dark Beast"
"224","Wizard"
"225","Wizard"
"226","Undead"
"227","Wizard"
"228","Composite"
"229","Composite"
"230","Composite"
"231","Holy Beast"
"232","Deity"
"233","Evil King"
"234","Beast"
"235","Beast"
"237","Wizard"
"239","Undead"
"240","Mollusk"
"241","Machine"
"242","Lesser"
"301","Android"
"302","Android"
"303","Insectoid"
"304","Insectoid"
"305","Insectoid"
"306","Insectoid"
"307","Baby Bird"
"308","Giant Bird"
"309","Bird Man"
"310","Holy Beast"
"311","Puppet"
"312","Android"
"313","Abnormal"
"314","Carnivorous Vegetation"
"315","Seraph"
"316","Slime"
"317","Slime"
"320","Slime"
"321","Lesser"
"322","Lesser"
"325","Lesser"
"326","Dinosaur"
"327","Android"
"328","Unidentified"
"329","Ancient Dragon"
"331","Ancient Beast"
"338","Ancient Mutant"
"341","Machine"
"342","Android"
"343","Sea Beast"
"344","Sea Beast"
"345","Sea Beast"
"346","Beast Man"
"347","Aquatic"
"348","Vegetation"
"349","Vegetation"
"357","Holy Knight"
"358","Holy Knight"
"359","Pixie"
"361","Mammal"
"363","Dinosaur"
"364","Android"
"365","Mythical Dragon"
"367","Insectoid"
"368","Mollusk"
"369","Armored Dragon"
"370","Ice-Snow"
"371","Rare Animal"
"372","Beast Man"
"373","Beast"
"374","Perfect"
"375","Invader"
"376","Amphibian"
"377","Wizard"
"378","Bird"
"379","Vegetation"
"380","Mutant"
"382","Holy Knight"
"383","Android"
"385","Machine"
"387","Slime"
"388","Lesser"
"389","Amphibian"
"390","Angel"
"391","Beast Man"
"392","Larva"
"393","Vegetation"
"394","Demon"
"395","Mysterious Beast"
"396","Beast Dragon"
"397","Mythical Dragon"
"398","Machine"
"399","Amphibian"
"400","Holy Dragon"
"401","Insectoid"
"402","Android"
"403","Beast Man"
"404","Undead"
"405","Wizard"
"406","Fire"
"407","Beast Dragon"
"408","Dragon Man"
"409","Beast Man"
"410","Pixie"
"411","Alien"
"412","Mutant"
"413","Android"
"414","Giant Bird"
"416","Holy Knight"
"417","Holy Knight"
"418","Holy Knight"
"419","Ancient Dragon Man"
"420","Ancient Holy Knight"
"421","Super Angel"
"422","Machine"
"423","Insectoid"
"424","Ancient Beast"
"425","Deity"
"426","Android"
"427","Wizard"
"428","Puppet"
"429","Mutant"
"431","Android"
"432","Holy Knight"
"434","Android"
"435","Demon God"
"437","Slime"
"438","Lesser"
"439","Evil King"
"440","Deity"
"448","Holy Knight"
"449","Mutant"
"450","Plesiosaur"
"451","Android"
"452","Dragon Man"
"453","Holy Dragon"
"454","Android"
"455","Crustacean"
"456","Mutant"
"457","Undead"
"458","Mini Dragon"
"459","Lesser"
"461","Undead"
"463","Machine"
"464","Machine"
"465","Machine"
"466","Lesser"
"468","Holy Knight"
"474","Dragon Man"
"477","Holy Beast"
"478","Holy Beast"
"479","Machine"
"484","Insectoid"
"485","Insectoid"
"486","Pixie"
"487","Mineral"
"488","Mutant"
"489","Unidentified"
"490","Unidentified"
"491","Beast Man"
"492","Dark Beast"
"494","Holy Knight"
"510","Bulb"
"512","Bulb"
"514","Lesser"
"515","Lesser"
"548","Mythical Beast"
"563","Mammal"
"564","Mammal"
"567","Lesser"
"569","Mammal"
"573","Baby Bird"
"574","Bird Man"
"575","Deity"
"576","Machine"
"577","Demon"
"578","Demon"
"579","Demon"
"580","Ice-Snow"
"582","Amphibian"
"584","Ghost"
"586","Insectoid"
"588","Ancient Beast"
"590","Undead"
"592","Insectoid"
"594","Sea Animal"
"595","Ore"
"596","Puppet"
"597","Insectoid"
"598","Dinosaur"
"600","Dark Beast"
"601","Wizard"
"602","Magic Warrior"
"603","Warrior"
"604","Galaxy"
"605","Ancient Crustacean"
"606","Aquatic Beast Man"
"607","Vegetation"
"609","Machine"
"610","Ancient Bird"
"611","Vegetation"
"613","Virtue"
"614","Great Angel"
"615","Machine"
"616","Dragon Man"
"617","Dragon Man"
"621","Android"
"622","Bird"
"623","Bird"
"626","Unidentified"
"627","Unidentified"
"629","Unidentified"
"630","Unidentified"
"631","Unidentified"
"632","Unidentified"
"669","Wizard"
"670","Warrior"
"675","Android"
"676","Wizard"
"677","Dragon Warrior"
"678","Android"
"679","Dark Dragon"
"680","Warrior"
"681","Android"
"682","Mini Dragon"
"683","Dragon Man"
"687","Mini Dragon"
"688","Holy Knight"
"689","Android"
"690","Beast Knight"
"691","Holy Knight"
"692","Holy Knight"
"693","Holy Knight"
"697","Weapon"
"698","Weapon"
"699","Weapon"
"700","Holy Sword"
"701","Beast"
"702","Bird"
"703","Holy Knight"
"704","Machine"
"705","Bird"
"706","Bird"
"707","Mammal"
"708","Puppet"
"709","Crustacean"
"710","Beast Man"
"711","Armored Dragon"
"712","Dinosaur"
"713","Reptile"
"714","Beast"
"715","Beast Man"
"716","Dragon Man"
"718","Warrior"
"719","Android"
"720","Beast Man"
"721","Mysterious Bird"
"722","Android"
"723","Mutant"
"724","Plesiosaur"
"725","Android"
"726","Wizard"
"727","Android"
"728","Machine"
"729","Mollusk"
"730","Dark Angel"
"731","Holy Beast"
"732","Ancient Dragon"
"733","Deity"
"734","Holy Knight"
"735","Cherub"
"737","Android"
"738","Holy Knight"
"739","Holy Knight"
"740","Android"
"741","Machine"
"742","Pixie"
"743","Holy Knight"
"744","Dragon Man"
"745","Android"
"747","Deity"
"748","Angel"
"749","Holy Knight"
"750","Beast"
"751","Holy Knight"
"752","Mutant"
"753","Mollusk"
"754","Deity"
"755","Wizard"
"756","Ore"
"757","Holy Knight"
"758","Ice-Snow"
"759","Mutant"
"760","Machine"
"766","No Data"
"767","Deity"
"770","Machine"
"771","Android"
"772","Unique"
"773","Warrior"
"774","Cherub"
"775","Evil King"
"776","Shining Dragon"
"777","Beast Knight"
"778","Android"
"779","Pixie"
"800","Machine"
"801","Machine"
"802","Machine"
"804","No Data"
"805","No Data"
"806","Machine"
"808","Machine"
"809","Machine"
"810","Machine"
"811","Human"
"812","No Data"
"813","No Data"
"814","No Data"
"815","No Data"
"821","Holy Knight"
"822","Holy Knight"
"823","Holy Knight"
"824","Holy Knight"
"825","Holy Knight"
"834","Deity"
"835","Galaxy"
"836","Undead"
"837","Puppet"
"838","Mutant"
"839","Mutant"
"840","Unidentified"
"841","Unidentified"
"842","Reptile"
"843","Reptile"
"845","Holy Knight"
"846","Holy Knight"
"847","Holy Knight"
"848","Holy Knight"
"849","Holy Knight"
"850","Holy Knight"
"851","Holy Knight"
"852","Holy Knight"
"853","Holy Knight"
"854","Holy Knight"
"855","Holy Knight"
"856","Mineral"
"857","Insectoid"
"858","Beast Man"
"859","Android"
"860","Beast Knight"
"861","Holy Dragon"
"862","Holy Knight"
"863","Dark Beast"
"864","Evil King"
"865","Wizard"
"866","Evil King"
"867","Deity"
"868","Evil King"
"869","Demon God"
"870","Evil King"
"871","Unidentified"
"872","Undead"
"873","Machine"
"874","Composite"
"875","Evil King"
"876","Evil King"
"877","Insectoid"
"878","Machine"
"879","Machine Dragon"
"880","Wizard"
"881","Dark Beast"
"882","Holy Knight"
"883","Ancient Beast"
"884","Virtue"
"885","Deity"
"886","No Data"
"887","No Data"
"888","No Data"
"889","No Data"
"890","No Data"
"891","No Data"
"892","No Data"
"893","No Data"
"894","No Data"
"895","No Data"
"896","No Data"
"897","No Data"
"898","No Data"
"899","No Data"
"906","Android"
"907","Android"
"908","Undead"
"909","Undead"
"910","Undead"
"911","Android"
"912","Undead"
"913","Dinosaur"
"914","Dinosaur"
"915","Deity"
"916","Undead"
"917","Sea Animal"
"918","Machine"
"919","Android"
"920","Undead"
"921","Holy Knight"
"924","Beast"
"925","Beast"
"926","Giant Bird"
"927","Giant Bird"
"928","Android"
"929","Deity"
"930","Deity"
"931","Deity"
"932","Deity"
"933","Aquatic"
"934","Undead"
"935","Deity"
"936","Undead"
"937","Undead"
"938","Undead"
"939","Undead"
"940","Dark Beast"
"941","Wizard"
"942","Deity"
"943","Deity"
"944","Deity"
"951","Demon"
"952","Demon"
"953","Ice-Snow"
"954","Deity"
"955","Machine"
"956","Aquatic"
"957","Dragon Man"
"958","Aquatic Beast Man"
"959","Insectoid"
"960","Insectoid"
"961","Insectoid"
"962","Insectoid"
"963","Dragon"
"964","Demon"
"965","Beast Man"
"966","Composite"
"967","Earth Dragon"
"968","Pixie"
"969","Deity"
"970","Deity"
"971","Deity"
"972","Holy Knight"
"973","Deity"
"974","Deity"
"975","Deity"
"976","Deity"
"977","Deity"
"978","Insectoid"
"979","Demon"
"980","Machine"
"981","Android"
"982","Machine"
"983","Aquatic Beast Man"
"984","Aquatic Beast Man"
"985","Vegetation"
"986","Ancient Crustacean"
"987","Holy Knight"
"988","Holy Knight"
"989","Holy Knight"
"990","Holy Knight"
"991","Holy Knight"
"992","Holy Knight"
"993","Holy Knight"
"994","Holy Knight"
"995","Holy Knight"
"996","Holy Knight"
"997","Holy Knight"
"998","Holy Knight"
"999","Deity"
