string2 0,string 1
"tutorial_title_Theater_01","The In-Between Theater"
"tutorial_title_Dungeon_01","The Outer Dungeons"
"tutorial_title_DigivaiceConstraints_01","Digivice Usage Restrictions"
"tutorial_title_PecmonRace_01","Peckmon Race Rules"
"tutorial_title_PopPoints_01",""
"tutorial_title_DigimonRide_01","DigiRide"
"tutorial_title_GimmickRide_01","DigiCo-Op"
"tutorial_title_OutoRecovery_01","Regeneration Mode"
"tutorial_title_FieldAnalysis_01","Analyze Mode"
"tutorial_title_HowToMove_01",""
"tutorial_title_Destination_01","The Navigation System"
"tutorial_title_MiniMap_01",""
"tutorial_title_DigimonHighlighting_01","Map Display of Hostile Digimon"
"tutorial_title_WorldMapRialWorld_01","The World Map"
"tutorial_title_WorldMapRokomon_01",""
"tutorial_title_WorldMapBlimpmon_01",""
"tutorial_title_WorldMapTimeChange_01","Time Jumping"
"tutorial_title_Digivaice_01",""
"tutorial_title_ChangeClothes_01",""
"tutorial_title_PictureBook_01","Field Guide"
"tutorial_title_MeinQuest_01","Main Mission"
"tutorial_title_SubQuest_01","Side Missions"
"tutorial_title_MiniQuest_01",""
"tutorial_title_ChangeQuest_01",""
"tutorial_title_Digitter_01","Digiline"
"tutorial_title_Shop_01",""
"tutorial_title_FarmGoodsShop_01",""
"tutorial_title_TutorialDescription_01",""
"tutorial_title_Player_01",""
"tutorial_title_SystemDescription_01",""
"tutorial_title_DigisterDescripution_01","Digifarm"
"tutorial_title_AddFarmIslandPanel_01",""
"tutorial_title_AddFarmDigimon_01","Moving Digimon to the Digifarm"
"tutorial_title_AddFarmGoods_01","Placing Farm Items"
"tutorial_title_FarmSpecialTraining_01","Interacting with Digimon"
"tutorial_title_FarmDigicare_01",""
"tutorial_title_FarmDevelopment_01",""
"tutorial_title_CardsDescription_01","Jogmon Ultimate Card Game"
"tutorial_title_CardsRule_01","Card Game Rules"
"tutorial_title_CardsOpponent_01",""
"tutorial_title_TriviaMisonoInori_01",""
"tutorial_title_TriviaMisonoKousuke_01",""
"tutorial_title_TriviaMisonoKousuke_02",""
"tutorial_title_TriviaSagisakaHiroko_01",""
"tutorial_title_TriviaSagisakaHiroko_02",""
"tutorial_title_TriviaKuremiKoudai_01",""
"tutorial_title_TriviaShirokiAsuna_01",""
"tutorial_title_TriviaShirokiAsuna_02",""
"tutorial_title_TriviaKuroiSyouta_01",""
"tutorial_title_TriviaKuroiSyouta_02",""
"tutorial_title_TriviaMonicaSimmons_01",""
"tutorial_title_TriviaMonicaSimmons_02",""
"tutorial_title_TriviakugaToya_01",""
"tutorial_title_TriviakugaToya_02",""
"tutorial_title_TriviaDrYuki_01",""
"tutorial_title_TriviaDigimon_01",""
"tutorial_title_TriviaAegiomon_01",""
"tutorial_title_TriviaAegiochusmon_01",""
"tutorial_title_TriviaJupitermon_01",""
"tutorial_title_TriviaMinervamon_01",""
"tutorial_title_TriviaCoronamon_01",""
"tutorial_title_TriviaApollomon_01",""
"tutorial_title_TriviaLunamon_01",""
"tutorial_title_TriviaDianamon_01",""
"tutorial_title_TriviaMerukimon_01",""
"tutorial_title_TriviaVulcanusmon_01",""
"tutorial_title_TriviaJunomon_01",""
"tutorial_title_TriviaBacchusmon_01",""
"tutorial_title_TriviaVenusmon_01",""
"tutorial_title_TriviaNeptunemon_01",""
"tutorial_title_TriviaCeresmon_01",""
"tutorial_title_TriviaTitan_01",""
"tutorial_title_TriviatTtamon_01",""
"tutorial_title_TriviaPlutomon_01",""
"tutorial_title_TriviaCentralTown_01",""
"tutorial_title_TriviaCentralTown_02",""
"tutorial_title_TriviaCentralTown_03",""
"tutorial_title_TriviaFactoryalTown_01",""
"tutorial_title_TriviaGuardianPalace_01",""
"tutorial_title_TriviaGuardianPalace_02",""
"tutorial_title_TriviaAbyssBeach_01",""
"tutorial_title_TriviaGearForest_01",""
"tutorial_title_TriviaDarkField_01",""
"tutorial_title_TriviaHeatCosmic_01",""
"tutorial_title_TriviCchillCosmic_01",""
"tutorial_title_TriviaAkashicRagnarok_01",""
"tutorial_title_TriviaCherrymon_01",""
"tutorial_title_Trivia2020_01",""
"tutorial_title_Trivia2028_01",""
"tutorial_title_Trivia2028_02",""
"tutorial_title_Trivia2028_03",""
"tutorial_title_WorldView_001","Anomalous Phenomena"
"tutorial_title_WorldView_002","ADAMAS (Anomalous Phenomena Special Investigation Bureau)"
"tutorial_title_WorldView_003","Digimon (Phase Electron Lifeforms)"
"tutorial_title_WorldView_004","Your Digivice"
"tutorial_title_WorldView_005","The History of ADAMAS"
"tutorial_title_Attribute_01","Elements"
"tutorial_title_Factor_01","Traits"
"tutorial_title_EvolutionTechnique_01",""
"tutorial_title_EvolutionTechnique_02",""
"tutorial_title_ActionOrder_01","Turn Order"
"tutorial_title_WeakPointAttack_01","Weak Point Attacks"
"tutorial_title_SpecialSkills_01","Special Skills"
"tutorial_title_FusionSkills_01","DNA Digivolution Skills"
"tutorial_title_SurpriseAttack_01","Enemy Preemptive Strikes"
"tutorial_title_BattleCommand_01","Attack (Battle Command)"
"tutorial_title_BattleCommand_02","Skill (Battle Command)"
"tutorial_title_BattleCommand_03","Item (Battle Command)"
"tutorial_title_BattleCommand_04","Change (Battle Command)"
"tutorial_title_BattleCommand_05","View Ally Info (Battle Command)"
"tutorial_title_SkillDisc_01","Skill Discs"
"tutorial_title_Items_01","Inventory"
"tutorial_title_BuffDebuff_01","Buffs/Debuffs"
"tutorial_title_AbnormalStatus_01","Status Abnormalities"
"tutorial_title_AbnormalStatus_02","Reverse (Status Change)"
"tutorial_title_AbnormalStatus_03","Injured (Status Change)"
"tutorial_title_AbnormalStatus_04","Diseased (Status Change)"
"tutorial_title_AbnormalStatus_05","Brave (Status Change)"
"tutorial_title_AbnormalStatus_06","Strong (Status Change)"
"tutorial_title_AbnormalStatus_07","Guts (Status Change)"
"tutorial_title_RushOut_01","Surprise Encounters"
"tutorial_title_Accumulation_01","Digivolution Technique 2: Cumulative Stats"
"tutorial_title_EvolutionTechnique_03",""
"tutorial_title_AbnormalStatus_08","Status Abnormality Types & Effects"
"tutorial_title_AbnormalStatus_09","Taunting (Status Change)"
