int32 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,bool 17,bool 18,bool 19,bool 20,string2 21,int32 22,string2 23,string2 24,int32 25,string2 26,string2 27,int32 28,string2 29,string2 30,int32 31,string2 32,string2 33,int32 34,string2 35,string2 36,int32 37,string2 38,string2 39,int32 40,string2 41,string2 42,int32 43,string2 44,string2 45,int32 46,string2 47,string2 48,int32 49,string2 50,string2 51,int32 52,int32 53,int32 54,int32 55,int32 56,int32 57,int32 58,int32 59,int32 60,int32 61,int32 62,int32 63,int32 64,int32 65,int32 66,int32 67,int32 68,int32 69,int32 70,int32 71,bool 72,bool 73,bool 74
10302016,"A2028_daft_10","A2028_daft_10000","P2028_daft_280","P2028_daft_450","Z2028_daft_280","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302017,"P2028_daft_280","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_09_067","FLAG_MAIN_09_070",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302018,"A2028_daft_10","A2028_daft_10000","P2028_daft_280","P2028_daft_450","Z2028_daft_280","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_09_070",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302019,"A2028_daft_290","A2028_daft_450","P2028_daft_290","P2028_daft_450","Z2028_daft_290","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302020,"P2028_daft_280","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_09_069","FLAG_MAIN_09_064",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302021,"P2028_daft_280","","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_09_066",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302022,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_05_078","FLAG_MAIN_05_085",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302023,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_05_083",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302024,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_05_101","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302025,"A2028_daft_260","A2028_daft_440","","","","","","","","","","","","","","",true,true,true,true,"",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302030,"A2020_dbef_40","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_05_083",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302052,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"QUEST_M170_CLEAR","FLAG_IS_CLEAR_S020_018",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,true,false,false
10302053,"A2028_daft_180","A2028_daft_10000","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_IS_CLEAR_S020_018","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,true,false,false
10302055,"A2028_daft_10","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_SUB_110_108_003","FLAG_SUB_110_108_006",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,true,false,false
10302056,"A2028_daft_10","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_SUB_110_108_003","FLAG_IS_CLEAR_S110_108",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,true,false,false
10302057,"A2028_daft_10","A2028_daft_450","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_SUB_110_108_006","FLAG_IS_CLEAR_S110_108",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,true,false,false
10302058,"A2020_dbef_180","A2020_dbef_10000","","","","","","","","","","","","","","",true,true,true,true,"",1,"FLAG_DLC_COS_050","FLAG_IS_CLEAR_S200_150",1,"QUEST_M170_CLEAR","FLAG_IS_CLEAR_S200_150",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,true,false,false
10302059,"A2028_daft_419","","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_108_007","FLAG_SUB_110_108_005",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,true,false,false
10302060,"A2020_dbef_180","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_020_172_005","FLAG_IS_CLEAR_S020_172",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302061,"A2020_dbef_40","A2020_dbef_199","P2028_daft_290","P2028_daft_450","A2028_daft_290","A2028_daft_450","Z2028_daft_290","Z2028_daft_450","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_05_083",0,"FLAG_SUB_020_173_004","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302062,"A2020_dbef_40","A2020_dbef_199","P2028_daft_290","P2028_daft_450","A2028_daft_290","A2028_daft_450","Z2028_daft_290","Z2028_daft_450","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_09_057","FLAG_SUB_020_173_004",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302063,"A2020_dbef_40","A2020_dbef_199","P2028_daft_290","P2028_daft_450","A2028_daft_290","A2028_daft_450","Z2028_daft_290","Z2028_daft_450","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_020_173_004","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302070,"A2020_dbef_180","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_SUB_110_091_003","FLAG_SUB_110_091_002",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302071,"A2020_dbef_170","A2020_dbef_199","","","","","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_05_060","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302080,"A2028_daft_290","A2028_daft_450","P2028_daft_290","P2028_daft_450","Z2028_daft_290","Z2028_daft_450","","","","","","","","","","",true,true,true,true,"",0,"FLAG_MAIN_09_081","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
10302081,"Common","","","","","","","","","","","","","","","",true,true,true,true,"",0,"","FLAG_MAIN_05_083",0,"FLAG_MAIN_05_101","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,true,false,false
