string2 0,string 1
"digimon_0016_profile","A ""Commando Dragon"" that seeks to become a 
Virus Buster. While Strikedramon still has many 
vestiges of Monodramon, such as the horn jutting 
out of the back of its head, it has so transformed 
its appearance into a Commando-Mode Digimon 
covered in metal plating that it now resembles a 
completely different species. Despite being an 
inherently kindhearted Digimon, should it happen
upon a Virus-attribute type, Strikedramon becomes 
consumed by an instinct to exterminate and 
doesn't stop fighting until its opponent's data has 
been reduced to dust. It uses its special move 
Fang Strike to heat its metal plating to red-hot 
levels, turning itself into a mass of flame and 
tackling the opponent in a fearsome maneuver."
"digimon_0017_profile","A Dark Digimon possessing strong Dark Side 
Power. Minotarumon's movements are slow, but it 
has an extremely tough hide that leaves it unfazed 
by regular attacks. Its special move Darkside Quake
uses the Demon Arm attached to its left arm to
cause a massive earthquake. The attack sends
shockwaves over a wide area, making escape
impossible no matter how far enemies run."
"digimon_0019_profile","An imaginary Digimon born from the daydream of 
a DigiCore. The interface on Dorugoramon's 
forehead miraculously unlocked the creative 
power of its own DigiCore, causing it to Digivolve 
into this form. Perhaps because this DigiCore 
already contained powerful draconic data, the 
form it dreamed up was that of an avatar of 
powerful destruction and the very incarnation of 
the ""ultimate enemy."" Dorugoramon uses its 
special move Brave Metal to unleash a dreadful 
charge with all the power of body and soul, and 
DORU-Din to release a shockwave of destruction."
"digimon_0020_profile","A mouse-like Digimon that's always filling Sukamon's
head with shady ideas. Chuumon has a solid
friendship with Sukamon (although perhaps
it's only Chuumon that sees things that way).
The relationship started when Chuumon was nearly
caught in a network system trap named ""Carnivore,""
only to be rescued by Sukamon, who just happened
to be passing by. Fundamentally a coward,
Chuumon is unrivaled in its slyness and takes
off like a shot at the slightest hint of danger. 
Its special move Cheese Bomb hurls a cheese-shaped
explosive. Anyone who makes the mistake of
eating one of these is in for a nasty surprise."
"digimon_0021_profile","A gigantic Digimon that dwells in the depths of the 
Net Ocean. Its huge size ranks it among the largest 
of all Digimon in the Digital World. In fact, Whamon
is so enormous that normal computers can't process
the sheer volume of data that it's comprised of.
Similar species have been confirmed in the waters
near File Island, but Whamon, which lives along the
coast of the Folder Continent, boasts attack strength
and vitality superior to its kin, having Digivolved to its
Ultimate form. Its special move Tidal Wave creates a
massive tsunami that destroys everything in its path."
"digimon_0023_profile","A Mutant Digimon that DNA Digivolved from 
Stingmon and ExVeemon. A chimera of a dragon 
and an insect, this Digimon is known as the 
""Terrible Bee."" While Dinobeemon can't be easily 
classified as either a Dragon or an Insectoid type, 
its insect qualities are quite prominent. Flying 
through the air on its four wings, this Digimon 
tracks its foes unerringly with its compound eyes
before choking the life out of them with harsh 
certainty. Dinobeemon is also exceedingly
barbaric by nature. It uses its special move
Hell Masquerade to perform a ""dance of Hell,""
cutting through foes with movements fast
enough to leave afterimages. "
"digimon_0024_profile","A seldom-seen Pixie Digimon that dwells in the
Net Ocean. Despite the ""Angemon"" in its name, it's
actually completely distinct from the Angemon
species in terms of its ecosystem. The ring around
MarineAngemon's neck is called a Holy Ring,
causing speculation that it has some relation to
Holy Digimon such as Gatomon or Angewomon,
who also wear such rings. The characters inscribed
on its ring have yet to be deciphered.
Though MarineAngemon generally avoids combat,
its special move Ocean Love causes foes to lose
the will to fight, thereby guaranteeing victory."
"digimon_0025_profile","An Android Digimon modeled after a feral Digimon 
with predatory instincts that enable it to reliably
bring down prey. Raptordramon boasts an incredibly
tough body as well as uncontrollable savagery, and
so it has been remodeled with pure Chrondigizoid
Metal of considerable weight to restrict its mobility.
Nevertheless, it still possesses exceptional explosive
power and flight capabilities, largely due to the feral
Digimon it used to be prior to remodeling.
Though small, Raptordramon is capable of taking
down even ultra-large Digimon in a single blow if
it can gradually unlock its abilities.
It performs its special move Ambush Crunch by
pouncing on the enemy and biting vitals with its
sharp fangs."
"digimon_0026_profile","Grademon is a Warrior Digimon known as the 
""Golden Meteor,"" due to the courageous way it 
smashes through the vanguard of the enemy. It 
exhibits blazing speed when using its ""Twin Blade 
of the Dragon King"" in tandem, but the truth is, the 
swords bear an irrepressible curse that forces the
wielder into a berserker frenzy. Though not as
powerful overall, Grademon's swordsmanship is 
believed to surpass that of LordKnightmon of the 
Royal Knights. The royal blue cape Grademon wears is
also a badge of honor bestowed for its meritorious 
deeds in many battles. Its special move is Cross Blade, 
a swift sword technique that cleaves through the
enemy in a cross-shaped pattern."
"digimon_0027_profile","The strongest dragon warrior, wearing armor 
crafted from the super-metal Chrondigizoid, 
WarGreymon is the ultimate form of the Greymon 
species. It sports a more humanoid physique than 
the typical large bodies of other Greymon types, 
but possesses vastly improved power and speed. 
It may be impossible to defeat with the attacks of 
Ultimate-level Digimon. The ""Dramon Killers"" 
attached to WarGreymon's arms deal massive 
damage to Dramon-species Digimon, but also 
expose WarGreymon to danger, making them 
double-edged swords. WarGreymon can also 
combine the exoskeleton parts on its back to form 
the hardest of shields, ""Brave Shield."" It's said that 
even among the most battle-hardened of veterans, 
it's only when one of true valor realizes its own 
destiny that it Digivolves into a WarGreymon. 
WarGreymon's special move is the super dense, 
high temperature energy beam Terra Force, with 
which it concentrates all the energy in the 
atmosphere into a single point before blasting it
forward. It also uses Great Tornado to join the 
Dramon Killers on its arms above its head to 
perform a spinning, high-speed charge that
pierces the enemy."
"digimon_0028_profile","A Mutant Digimon that acts as the boss of the 
Mamemon, and sometimes referred to as the
""Smiley Bomber."" Some believe that BigMamemon
is actually an aggregation of Mamemon. Though
normal Mamemon are about the same size as
In-Training Digimon, they pack more power into
their small frames than appearances would imply. 
BigMamemon, on the other hand, lives up to its 
name by being dozens, if not hundreds, of times 
larger than its smaller kin. At this size, why it's 
still referred to as ""Mamemon,"" named for its small 
stature, is unclear. BigMamemon has a warm, 
gentle personality, and isn't fond of conflict or 
battle. It can always be found playing with its 
Mamemon followers. Its special move 
Big Smiley Bomber uses the Mamemon under its 
command as weapons. BigMamemon is said to 
shrink in size after using this technique."
"digimon_0030_profile","Sangloupmon is a bloodsucking wolf Digimon with 
a noble demeanor. It's one of the oldest species of 
Digimon, said to have survived since the dawn of 
the Digital World. Digimon who have their blood 
sucked by Sangloupmon have all the data drained
from their DigiCores, causing them to perish, as 
they can no longer maintain vital functions. 
Sangloupmon is capable of teleporting to other 
locations instantly by disassembling its own data 
into packets and sending them across the Net. Its 
special move is Sticker Blade, which fires off a 
spray of thousands of minute blades to skewer 
opponents in the blink of an eye."
"digimon_0031_profile","A bloodsucking martial artist Digimon that performs
a magnificent dance. Said to have been born in
the folk dance database of a certain museum,
Matadormon is a master of the Bulldog Dance,
performing it with a unique arrangement of rhythmic
movements. It uses its fluttering garments to
befuddle foes, slashing those who let their guard
down with the countless rapiers hidden inside the
deceptively soft cloth of its sleeves. As a vampire,
Matadormon must sustain itself by drinking Digimon
blood, but not just any will do, and so it wanders
from land to land in search of strong Digimon to
feed upon. Its special move is Earth-Shattering Stomp,
a vicious kicking attack drawing upon Matadormon's
own original martial arts style."
"digimon_0032_profile","A Dark Beast Digimon known as the king of all
vampire Digimon. GranDracmon has long
maintained its own castle in the Dark Area, and is
said to boast such immense might that not even the
Seven Great Demon Lords dare meddle with it. With
a well-bred demeanor and a voice laced with
bewitching glamor, GranDracmon can be devilishly
charming, and there are numerous tales of Angel
Digimon sent to slay it that ended up being seduced
to the dark side. Its special moves are Crystal
Revolution, which flash-freezes all foes into ice
crystals, and Eye of the Gorgon, which turns its evil
gaze on the enemy, trapping its heart in darkness."
"digimon_0033_profile","A bipedal Ceratopsian Digimon resembling a 
triceratops, with all the combat power of that 
mighty herbivorous dinosaur. Its hide is among the 
toughest of all biological Digimon. Similarly, the 
two ultra-hard horns on its forehead are much 
more solid than Monochromon's horn. Though 
generally placid by nature, Triceramon's charging 
attack belies its slow movements, and packs 
enough destructive force to shatter even the 
sturdy bodies of Mineral Digimon. It uses its 
special move Tri-Horn Attack to ram into enemies
with the horns on its forehead and snout."
"digimon_0034_profile","One of the Seven Great Demon Lords, this Evil King
Digimon takes the form of a woman. Believed to
have at one time been an Ophanimon, Lilithmon
fell from grace and became what's known as the
""Goddess of Darkness."" Beguiling and beautiful, it
seduces its foes, with certain death said to await all
who accept its invitation. In keeping with its
""Goddess of Darkness"" moniker, Lilithmon rewards
vice with generosity and virtue with cruel indignities.
The fiendish ""Nazar Nails"" on its right hand corrode
anything they touch. Lilithmon's special move is
Phantom Pain, a dark breath attack that eats away
at foes' bodies. Those afflicted by this curse find
their data eroding, starting with their extremities,
and they suffer painfully even after their inevitable
demise."
"digimon_0035_profile","Beelzemon is an Evil King Digimon that prizes its 
independence, despite having the ability to rule over
many Evil-species Digimon. One of the Seven Great
Demon Lords, Beelzemon is said to be capable of
becoming the foremost Nightmare Soldier should it
so desire, but it's also rumored that there's another
Evil King Digimon whose power surpasses even
Beelzemon's. Beelzemon always keeps its beloved
shotguns, the Berenjena, close at hand, and it rides
around on its giant motorcycle machine Behemoth.
It has a cruel and ruthless personality, but due to its
pride, it never appears in groups or attacks the weak.
Its signature move is Darkness Claw, with which it
raises its sharp claws into the air and then slices
through its foe. Its special move, Double Impact,
involves firing twin blasts from its two shotguns."
"digimon_0036_profile","One of the Seven Great Demon Lords, this Evil King
Digimon resembles an old man with a long beard.
Barbamon exists in the heart of the den of evil known
as the Dark Area, controlling Dark Angel Digimon and
causing them to engage in all sorts of wickedness.
It's obsessed with all the treasures of the Network,
using every means at its disposal to sate its greed.
This rapacious and ruthless creature would kill a
Digimon for even a scrap of treasure. The most
cunning tactician of the Seven Great Demon Lords,
it controls not only Dark Angel Digimon, but even the
Mega-level Ghoulmon with ease. Barbamon's special
moves are Death Lure, a demonic staff that tempts
Digimon into an inescapable living hell and converts
them to wickedness, and Pandemonium Lost, which
releases all the evil energy of the Dark Area at once,
burning everything with a super high-temperature
explosion. Even MaloMyotismon's special move
Pandemonium Flame releases only the smallest
fraction of this energy."
"digimon_0037_profile","Fear of the excessive power in Leviamon's
possession has earned it the moniker of ""Devil
Beast,"" and it's counted among the Seven Great
Demon Lords. A grand creature with a maw large
enough to swallow the entire Digital World, it's said
to sleep in the Net Ocean near the Dark Area. If
awoken, Leviamon looks down on any Digimon in
positions of might, causing not only other Evil King
Digimon to flee in terror, but even Angel Digimon as
well. There are limits to what can be determined
about this Digimon, however, and it almost never
appears. It's considered a primordially evil existence
that has taken up residence in the Digital World. It
can use its special move Biting Crush to destroy
everything in its path with its massive jaws, or Tail
Strike to pulverize enemies with its long tail."
"digimon_0038_profile","An Evil King Digimon with many Evil-species and 
Dark Angel Digimon under its command. 
Creepymon was originally an Angel Digimon, and 
one of quite high rank at that. However, it resorted
to rebellion—or perhaps violence—against the 
personifications of the Digital World's goodness
(which may have been the very humans who built it), 
and was thus deleted to the Dark Area (the 
graveyard of erased data). Creepymon and its ilk 
have vowed to one day subjugate the Digital World 
and exact revenge upon these personifications of
goodness. It uses its special move Flame Inferno to 
blast enemies with superheated hellfire. Anyone hit 
by this attack is incinerated without a trace."
"digimon_0039_profile","Both divine and diabolical, this Ultimate Evil King
Digimon is the strongest of the Seven Great Demon
Lords. Lucemon: Chaos Mode instigated a rebellion
in ancient times, and was sealed away in the Dark
Area along with many other Evil King Digimon. Its
power exceeds that of Mega Digimon, so much so
that it even rivals the entities called ""gods."" Although
it has a godlike side that cherishes all living things, it
also has a demonic side that wants to annihilate the
world itself. This is why it aims to destroy this world
and build a new one in its stead. Its special move
Paradise Lost launches its enemy high into the air
with a wild barrage before it grabs its limbs and
slams it into the ground, while Dead or Alive seals
the enemy within a three-dimensional magic circle
made from holy and evil spheres. Those caught in
this magic circle have a 50/50 chance of either being
completely obliterated or taking heavy damage."
"digimon_0040_profile","Belphemon awakes from its constant slumber once
every thousand years and returns to its original form.
It transforms into an avatar of rage once awakened,
and everything in its field of vision is subject to
destruction. Digimon of Ultimate level or lower who
hear Belphemon: Rage Mode's roar face instant
death from data fragmentation, and not even Mega
Digimon can escape unharmed. It uses its special
move Lampranthus to shoot black flames from the
chains coiled around its body, and Gift of Darkness
to cleave with claws enveloped in infernal flames.
Also, the data of Digimon killed by that which rules
over the Seven Great Demon Lords isn't reincarnated,
going instead to the Dark Area to act as flesh and
blood for Evil Kings."
"digimon_0041_profile","A Puppet Digimon that resembles a panda. 
Pandamon's expressionless gaze, together with its 
abrupt and dismissive personality, rob it of any
cuteness it might otherwise have. It likes to think 
of itself as a lone wolf, but it's secretly jealous of
Monzaemon, a popular Digimon with a similar look.
Still, Pandamon is surprisingly capable in battle,
and is quick to send any who disturb it packing.
The Pandamon population is small, making it a
rare sight. Its special move is Animal Nail, an
attack with the claws normally kept hidden in
its paws."
"digimon_0042_profile","An Insectoid Digimon affiliated with the mysterious
Royal Base, a secret floating honey base.
While its daily life may differ from that of other
Insectoid Digimon, FunBeemon has a cheery
disposition and is a hard worker of considerable
strength. It always gets along with Vegetation
Digimon like Palmon or Lillymon. The Royal Base
is under constant construction, and Funbeemon's
mission requires it to collect field data such as
flowers or plants a little at a time as building
materials. It's therefore classified as having the
Virus attribute. The base is also guarded by
powerful Digimon that prevent any from drawing
near, so the purpose of the construction remains
a mystery. FunBeemon's special move is Gear
Stinger, an attack that fires off a rapid volley of
tiny, serrated stingers."
"digimon_0043_profile","A Virus Gatomon with striking black fur. 
BlackGatomon is the quintessential child of evil, 
spendings its days wandering through eerie 
darkness. An extremely rare mutation of Gatomon, 
very few are thought to exist. BlackGatomon is
malicious and prideful and loves picking on the 
weak—all in all a problematic Digimon. As a Dark
Digimon, it generally Digivolves into a Dark Angel 
Digimon. Just like Gatomon, BlackGatomon's 
special move is Lightning Paw."
"digimon_0044_profile","CatchMamemon is a Mutant Digimon that Digivolved 
from Mamemon when it fused with data from file 
management software. Purposeful and sometimes
obstinate, CatchMamemon considers caring for 
Digi-Eggs to be its chief task. If need be, it can move 
around without floating by using its giant arms to 
walk. If the slot machine on CatchMamemon's 
chest rolls a triple seven as it grabs onto a foe, it 
transforms that Digimon into a bomb using Miracle 
Bomb, then uses the transformed enemy to attack. 
The force of the resulting explosion is said to be 
equal to the strength of the captured Digimon."
"digimon_0045_profile","A Deity Digimon said to be a materialization of the
system that governs time. The flow of time in the
Digital World is truly vague, and some conflicts
between powerful Digimon or cataclysms have
been known to cause space-time disturbances.
It's Chronomon that appears on such occasions,
bearing the responsibility of mending space-time.
Once it makes such a restoration, even the fact
that Chronomon appeared disappears alongside
said disturbance itself, thus no one has ever laid
eyes on this Digimon. This is why its existence is
only spoken of in a scant few legends. Chronomon's
special moves are Holy Flare, a blast of holy flame
that burns away the very existences of any who
maliciously seek to warp space-time, and
Chronos Crop, an unblockable attack in which it
swings its wings like blades, cleaving its foe from
the fabric of time and space itself."
"digimon_0046_profile","The form Chronomon takes when it goes berserk,
Chronomon: Destroy Mode is a legendary monster 
that has renounced its duty of maintaining the
peaceful order of space-time and has instead risen in
revolt against the very time-governing system itself.
While repairing space-time, all of the variformed
malice existing in the Digital World flowed into
Chronomon all at once, causing it to spin out of
control, much as if it had been infected with a virus.
Exploiting the innate temporal powers Chronomon
originally possessed, Chronomon: Destroy Mode
hacks into the memories etched into the Digital
World and downloads a diverse arsenal of skills
into itself for use in its rampages. Despite its berserk
state, Chronomon: Destroy Mode still has the ability
to burn foes to nothing with Holy Flare. It also
possesses Chrono Devolution, which converts the
Digital World's time data into energy that instantly
ages any who touch it, reducing their data to dust."
"digimon_0047_profile","The most atrocious and evil of Dragon Digimon. 
Counted among the Four Great Dragons along with 
Azulongmon, Goldramon and Magnadramon,
Megidramon's fiendish nature trumps even that of 
its three brethren. It's rarely encountered, to the 
point that its existence itself is in question.
Megidramon is considered a Digital Hazard, but 
its power is being sealed by some unknown force. 
They say that awakening that power would cause 
the Digital World's greatest crisis. Its body is 
composed of Chrondigizoid. One theory states that
Megidramon and ChaosGallantmon were once the
same entity, and whether it appears as a Dark Knight
or a Dark Dragon depends on how you observe this
virtual wave of terror. Its signature move Hell Howling
unleashes a powerful shockwave, while its special
move Megiddo Flame turns all things to ash."
"digimon_0048_profile","Goldramon is a Holy Dragon Digimon with six 
hardened wings and a body of glittering gold. 
Since it wears one of the Holy Rings—the symbol 
of Holy Digimon—upon its arm, it's believed to be 
a kind of Sacred Digimon. Goldramon is one of the 
Four Great Dragons, and it wears vambraces with
small Dragon Digimon sealed within them upon its 
arms: Amon of Crimson Flame, which governs 
destruction, on its left, and Umon of Blue Thunder,
which governs regeneration, on its right. Goldramon's 
special move is God Flame, which involves detonating
its Holy energy to instantly fell enemies in all
directions."
"digimon_0049_profile","BanchoLeomon is a Beast Man Digimon that 
answers only to its own sense of justice. It's said 
that only Digimon that have continued to triumph 
over incredibly powerful foes without having their 
spirits broken earn the title of ""Bancho""—a term
that loosely translates to ""ringleader."" In all the 
recorded history of the Digital World, only five 
Digimon have ever been confirmed to have this in 
their names. BanchoLeomon opposes anything 
that stands in the way of its justice. Even if it's one 
of the Royal Knights or one of the Three Celestial
Digimon, BanchoLeomon won't hesitate to brand 
them as an evil foe that must be destroyed. 
BanchoLeomon also boasts a powerful defense, 
as it can use the GAKU-RAN draped over its 
shoulders to negate 89.9 percent of the damage 
caused by an opponent's physical attacks. 
BanchoLeomon's special moves include Lion Slash, 
an attack with its beloved shortsword Otokodama, 
and Flashy Boss Punch, which involves channeling 
all of its considerable energy into a single punch."
"digimon_0050_profile","A small, dinosaur-like Reptile Digimon that has 
developed the ability to walk on two legs. Since it
hasn't fully matured, it still lacks strength, but its 
fierce disposition makes it reckless. Hard, sharp 
claws grow from its hands and feet, and it makes 
full use of them in battle. Agumon shows much 
potential, promising Digivolution into a great and 
powerful Digimon. Its special move is Pepper 
Breath, spitting flames at its foes."
"digimon_0051_profile","An Android Digimon born from the fusion of the 
data from a portable music player and that of the 
mythical ""kappa"" river creature. Gawappamon is 
almost always cheerful as it listens to its favorite 
tunes, but it also sometimes weeps if the disc on 
top of its head gets scratched. It uses its special 
move DJ Shooter to spin its disc at high speed 
and launch it at the enemy."
"digimon_0052_profile","An Android Digimon that wears a shell like a computer
mouse. Kamemon uses its special move Pointer Arrow
to fire an arrow-shaped missile that it guides to strike
the enemy."
"digimon_0053_profile","A Holy Beast Digimon that's always wrapped around
a holy ammunition cartridge. Kudamon is constantly
building up holy power within the earring on its left 
ear, and the amount it accumulates affects the
course of its next Digivolution. Calm and collected 
by nature, it can assess any situation—even combat
—with accuracy, ensuring the advantage in battle. 
If things ever go south, though, Kudamon enters 
its cartridge to strengthen its defensive position.
Its special move Blinding Ray dazzles the enemy
with a glaring flash emitted from its earring."
"digimon_0054_profile","A unique Digimon thought to be a subspecies of
Greymon. GeoGreymon sports a deadlier frame
than ever, with the shell on its head as well as its
entire body having developed into living weapons.
It can charge up a Mega Flame in its mouth to
maximize its destructive power and then unleash
it as a Mega Burst."
"digimon_0055_profile","A Beast Digimon thought to be a subspecies of
sharp-clawed Gazimon. Gaomon specializes in
hit-and-run attacks using agile movements. The
gloves on its hands are apparently to protect its
claws until they grow in properly. Gaomon uses
its powerful legs to spin and unleash its special
move Double Backhand."
"digimon_0056_profile","A Vegetation Digimon resembling a flower bud,
Lalamon drifts through the sky by rotating the
leaves on its head. Despite its lack of expression,
it has a great deal of charm. Its special move
Seed Blast shoots hard seeds from its mouth with
a surprising degree of accuracy."
"digimon_0057_profile","A Pixie Digimon with rose-like features, Rosemon is 
known as the queen of flowers. With the appearance 
of a lovely woman, this Digimon desires eternal 
beauty. Though somewhat overly self-conscious, 
Rosemon's abilities are a match for the other Megas. 
It wears on its chest a Tifaret, a jewel engraved with 
the symbols for love and beauty. It's said that those 
who bear this Tifaret are promised eternal beauty
and strength. One of Rosemon's special moves is 
Thorn Whip, with which it uses a whip of thorns
charged with an electric current to tame even the 
fiercest of Digimon. It's rumored that anyone struck 
by this whip becomes captivated by Rosemon, 
body and soul. Also, any Digimon subjected to 
Rosemon's Forbidden Temptation is surrounded by
countless rose blossoms and has its data destroyed 
in a flash of beauty."
"digimon_0058_profile","A Vegetation Digimon resembling a sunflower. 
Sunflowmon gets a real energy boost when it's 
exposed to sunlight, which makes its attacks more 
powerful. On sunny days, it may even fly around by 
flapping the two leaves growing from its back. Its
special move is Sunshine Beam, which releases 
a blast of sunlight from its petals."
"digimon_0059_profile","An Android Digimon with a huge and powerful body. 
The namesake volcano on its back erupts when its 
anger peaks and its tension voltage exceeds its 
limits. Volcanomon shares a friendly rivalry with 
Etemon. Its booming voice shakes both heaven 
and earth. Its special move Big Bang Voice dazzles 
enemies with an ultra-deep bass mic performance."
"digimon_0060_profile","One of the rumored seven Digivolutions from
Volcanomon. Possessing immense strength and
destructive power, PileVolcanomon is well-versed in
all manner of hand-to-hand fighting techniques,
including pro wrestling moves. During the process of
Digivolution, it sculpted its once-massive physique
into a leaner form more suitable for melee fighting.
Its special moves are Volcanic Driver, which
leverages the power generated by the erupting
volcanoes on its shoulders to smash opponents
head-first into the ground, and Diamond Fist, an
ultimate punch capable of rending even Chrondigizoid."
"digimon_0061_profile","A Digimon shrouded in mystery, Monzaemon looks 
like an ordinary stuffed bear, but rumor has it that
someone—or something—has climbed in through 
the zipper on its back. It makes its opponent feel 
happy by wrapping it in the love that overflows from 
its adorable body (although its eyes are pretty scary).
Its special move Hearts Attack flings hearts at the
enemy."
"digimon_0068_profile","This Beast Digimon is the result of Gaomon's 
physique developing and the claws that were once 
protected by gloves finally growing in properly.
Although GaoGamon is a quadruped, its hind legs 
are strong enough for it to stand like a bear while 
it attacks. GaoGamon unleashes its special move
Spiral Blow to shoot a powerful vortex of wind 
from its mouth in one breath."
"digimon_0069_profile","An extremely rare Numemon that first discovered
the Platina Mine in the Digital World, taking in those
components to Digivolve. From that point on,
PlatinumNumemon's personality did a complete
about-face as it scraped together any jewelry data
it could find, decorating itself like a nouveau riche.
It's quite the ""gorgeous"" Digimon, despite its nature.
Outfitting itself with golden wings and jewelry grants
it considerable defense, but its attack power is
middling at best. PlatinumNumemon uses its special
move Platinum Excrement to hurl the dregs
(excrement) produced during the platina refinement
process in rapid succession. It also uses Platinum
Burp to release a putrid belch that saps the enemy's
fighting spirit."
"digimon_0070_profile","A slug-like Mollusk Digimon. Fond of damp, dark 
environments, Numemon lacks both offensive 
power and intelligence. Any Digimon can become
a Numemon if it isn't raised properly, but perhaps 
it has hidden depths? Then again, even its attacks
are bottom-tier, flinging its own poop to defend 
against enemies."
